Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06   6.63178e-154    0.00000e+00   7.92498e-152   3.38221e-152    0.00000e+00    0.00000e+00
    1.05207e-06    1.92203e+17    0.00000e+00    3.07797e+19    3.07797e+19    3.07797e+19    0.00000e+00
    1.10685e-06    2.20736e+17    0.00000e+00    3.39854e+19    3.39854e+19    3.39854e+19    0.00000e+00
    1.16448e-06    2.55470e+17    0.00000e+00    3.75118e+19    3.75118e+19    3.75118e+19    0.00000e+00
    1.22511e-06    2.98980e+17    0.00000e+00    4.14132e+19    4.14132e+19    4.14132e+19    0.00000e+00
    1.28890e-06    3.51645e+17    0.00000e+00    4.57024e+19    4.57024e+19    4.57024e+19    0.00000e+00
    1.35602e-06    4.13968e+17    0.00000e+00    5.04299e+19    5.04299e+19    5.04299e+19    0.00000e+00
    1.42662e-06    4.84603e+17    0.00000e+00    5.56441e+19    5.56441e+19    5.56441e+19    0.00000e+00
    1.50090e-06    5.61654e+17    0.00000e+00    6.13739e+19    6.13739e+19    6.13739e+19    0.00000e+00
    1.57905e-06    6.45740e+17    0.00000e+00    6.76985e+19    6.76985e+19    6.76985e+19    0.00000e+00
    1.66127e-06    7.41199e+17    0.00000e+00    7.46572e+19    7.46572e+19    7.46572e+19    0.00000e+00
    1.74777e-06    8.54792e+17    0.00000e+00    8.22987e+19    8.22987e+19    8.22987e+19    0.00000e+00
    1.83878e-06    9.96711e+17    0.00000e+00    9.07356e+19    9.07356e+19    9.07356e+19    0.00000e+00
    1.93452e-06    1.16646e+18    0.00000e+00    9.99904e+19    9.99904e+19    9.99904e+19    0.00000e+00
    2.03525e-06    1.36030e+18    0.00000e+00    1.10167e+20    1.10167e+20    1.10167e+20    0.00000e+00
    2.14122e-06    1.57192e+18    0.00000e+00    1.21370e+20    1.21370e+20    1.21370e+20    0.00000e+00
    2.25271e-06    1.80694e+18    0.00000e+00    1.33650e+20    1.33650e+20    1.33650e+20    0.00000e+00
