Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    2.80991e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.34071e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.88061e-03    0.00000e+00
    1.05207e-06    3.25976e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.47880e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.42809e-03    0.00000e+00
    1.10685e-06    3.78163e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.63112e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.13496e-03    0.00000e+00
    1.16448e-06    4.38706e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.79913e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.04762e-03    0.00000e+00
    1.22511e-06    5.08941e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.98444e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.22596e-03    0.00000e+00
    1.28890e-06    5.90420e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.18884e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.74735e-03    0.00000e+00
    1.35602e-06    6.84943e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.41429e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.71165e-03    0.00000e+00
    1.42662e-06    7.94599e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.66296e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.12478e-02    0.00000e+00
    1.50090e-06    9.21811e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.93725e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.45223e-02    0.00000e+00
    1.57905e-06    1.06939e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.23979e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.87500e-02    0.00000e+00
