Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    9.04974e+16    0.00000e+00    1.60625e+23    4.32127e+19    0.00000e+00    0.00000e+00
    1.05207e-06    1.64580e+17    0.00000e+00    1.64395e+23    6.38336e+19    4.92935e+13    0.00000e+00
    1.10685e-06    1.75616e+17    0.00000e+00    1.68579e+23    6.22844e+19    5.43708e+13    0.00000e+00
    1.16448e-06    1.85646e+17    0.00000e+00    1.72068e+23    7.12558e+19    5.99708e+13    0.00000e+00
    1.22511e-06    2.13983e+17    0.00000e+00    1.74955e+23    9.75011e+19    6.61476e+13    0.00000e+00
    1.28890e-06    3.56020e+17    0.00000e+00    1.79207e+23    1.01115e+20    7.29608e+13    0.00000e+00
    1.35602e-06    3.96643e+17    0.00000e+00    1.80314e+23    1.27018e+20    8.04769e+13    0.00000e+00
    1.42662e-06    4.29269e+17    0.00000e+00    1.82830e+23    1.30322e+20    8.87654e+13    0.00000e+00
    1.50090e-06    8.47769e+17    0.00000e+00    1.84650e+23    1.57467e+20    9.79080e+13    0.00000e+00
    1.57905e-06    9.85666e+17    0.00000e+00    1.84631e+23    1.89090e+20    1.07993e+14    0.00000e+00
    1.66127e-06    9.17209e+17    0.00000e+00    1.85612e+23    1.93213e+20    1.19116e+14    0.00000e+00
    1.74777e-06    1.56587e+18    0.00000e+00    1.84881e+23    2.57889e+20    1.31385e+14    0.00000e+00
    1.83878e-06    1.82399e+18    0.00000e+00    1.83363e+23    2.67944e+20    1.44919e+14    0.00000e+00
    1.93452e-06    1.86453e+18    0.00000e+00    1.81926e+23    3.09514e+20    1.59845e+14    0.00000e+00
    2.03525e-06    2.45049e+18    0.00000e+00    1.78648e+23    3.62533e+20    1.76310e+14    0.00000e+00
    2.14122e-06    3.01973e+18    0.00000e+00    1.76543e+23    4.11989e+20    1.94470e+14    0.00000e+00
    2.25271e-06    3.93395e+18    0.00000e+00    1.71956e+23    4.41059e+20    2.14500e+14    0.00000e+00
    2.37001e-06    4.03260e+18    0.00000e+00    1.68206e+23    5.01823e+20    2.36595e+14    0.00000e+00
    2.49341e-06    5.14065e+18    0.00000e+00    1.63092e+23    5.67574e+20    2.60963e+14    0.00000e+00
    2.62324e-06    5.89709e+18    0.00000e+00    1.57130e+23    6.53414e+20    2.87843e+14    0.00000e+00
    2.75983e-06    6.51195e+18    0.00000e+00    1.52192e+23    7.10886e+20    3.17492e+14    0.00000e+00
    2.90353e-06    8.81093e+18    0.00000e+00    1.46115e+23    7.76866e+20    3.50194e+14    0.00000e+00
    3.05471e-06    1.05843e+19    0.00000e+00    1.38856e+23    9.25206e+20    3.86263e+14    0.00000e+00
    3.21376e-06    1.16371e+19    0.00000e+00    1.33094e+23    9.74833e+20    4.26048e+14    0.00000e+00
    3.38110e-06    1.38903e+19    0.00000e+00    1.25007e+23    1.10618e+21    4.69932e+14    0.00000e+00
    3.55715e-06    1.79444e+19    0.00000e+00    1.18481e+23    1.28722e+21    5.18336e+14    0.00000e+00
    3.74237e-06    2.22253e+19    0.00000e+00    1.11575e+23    1.32974e+21    5.71726e+14    0.00000e+00
    3.93723e-06    2.16033e+19    0.00000e+00    1.04236e+23    1.51099e+21    6.30614e+14    0.00000e+00
    4.14223e-06    2.69822e+19    0.00000e+00    9.68679e+22    1.65891e+21    6.95566e+14    0.00000e+00
    4.35791e-06    3.63634e+19    0.00000e+00    9.02373e+22    1.85154e+21    7.67210e+14    0.00000e+00
    4.58482e-06    4.05234e+19    0.00000e+00    8.31080e+22    1.97126e+21    8.46234e+14    0.00000e+00
    4.82355e-06    4.39592e+19    0.00000e+00    7.71443e+22    2.20722e+21    9.33398e+14    0.00000e+00
    5.07471e-06    5.71049e+19    0.00000e+00    7.05174e+22    2.42183e+21    1.02954e+15    0.00000e+00
    5.33894e-06    6.15149e+19    0.00000e+00    6.48098e+22    2.63226e+21    1.13558e+15    0.00000e+00
    5.61693e-06    7.03608e+19    0.00000e+00    5.93254e+22    2.85463e+21    1.25255e+15    0.00000e+00
    5.90940e-06    8.01782e+19    0.00000e+00    5.43502e+22    3.15753e+21    1.38156e+15    0.00000e+00
    6.21709e-06    9.41732e+19    0.00000e+00    4.94738e+22    3.42458e+21    1.52387e+15    0.00000e+00
    6.54081e-06    1.10002e+20    0.00000e+00    4.54426e+22    3.69571e+21    1.68083e+15    0.00000e+00
    6.88138e-06    1.23209e+20    0.00000e+00    4.08371e+22    4.01783e+21    1.85395e+15    0.00000e+00
    7.23968e-06    1.49196e+20    0.00000e+00    3.73354e+22    4.44069e+21    2.04491e+15    0.00000e+00
    7.61664e-06    1.62979e+20    0.00000e+00    3.39624e+22    4.63991e+21    2.25554e+15    0.00000e+00
    8.01323e-06    1.74146e+20    0.00000e+00    3.08963e+22    5.07843e+21    2.48786e+15    0.00000e+00
    8.43047e-06    2.09972e+20    0.00000e+00    2.80084e+22    5.57203e+21    2.74412e+15    0.00000e+00
    8.86943e-06    2.43568e+20    0.00000e+00    2.55577e+22    5.90364e+21    3.02676e+15    0.00000e+00
    9.33125e-06    2.68572e+20    0.00000e+00    2.33745e+22    6.39838e+21    3.33852e+15    0.00000e+00
    9.81712e-06    2.91192e+20    0.00000e+00    2.16317e+22    6.89241e+21    3.68240e+15    0.00000e+00
    1.03283e-05    3.40504e+20    0.00000e+00    1.98818e+22    7.33564e+21    4.06170e+15    0.00000e+00
    1.08661e-05    3.71303e+20    0.00000e+00    1.84686e+22    7.91938e+21    4.48007e+15    0.00000e+00
    1.14318e-05    4.20435e+20    0.00000e+00    1.72009e+22    8.42286e+21    4.94146e+15    0.00000e+00
    1.20271e-05    4.62764e+20    0.00000e+00    1.61376e+22    9.10283e+21    5.45049e+15    0.00000e+00
    1.26533e-05    5.13184e+20    0.00000e+00    1.53265e+22    9.62550e+21    6.01186e+15    0.00000e+00
    1.33122e-05    5.64005e+20    0.00000e+00    1.45783e+22    1.02244e+22    6.63115e+15    0.00000e+00
    1.40053e-05    6.38666e+20    0.00000e+00    1.38588e+22    1.09555e+22    7.31411e+15    0.00000e+00
    1.47345e-05    6.99675e+20    0.00000e+00    1.36256e+22    1.16523e+22    8.06743e+15    0.00000e+00
    1.55018e-05    7.80662e+20    0.00000e+00    1.33516e+22    1.23111e+22    8.89849e+15    0.00000e+00
    1.63089e-05    8.68841e+20    0.00000e+00    1.30591e+22    1.30943e+22    9.81498e+15    0.00000e+00
    1.71581e-05    9.52160e+20    0.00000e+00    1.30337e+22    1.37691e+22    1.08260e+16    0.00000e+00
    1.80515e-05    1.04210e+21    0.00000e+00    1.30548e+22    1.45499e+22    1.19410e+16    0.00000e+00
