Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    1.21105e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.69178e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.41950e-04    0.00000e+00
    1.05207e-06    1.40494e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.48404e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.70610e-04    0.00000e+00
    1.10685e-06    1.62986e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.35791e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.36727e-04    0.00000e+00
    1.16448e-06    1.89079e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.03218e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.51204e-04    0.00000e+00
    1.22511e-06    2.19350e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.13849e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.22812e-03    0.00000e+00
    1.28890e-06    2.54467e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.25576e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.58565e-03    0.00000e+00
    1.35602e-06    2.95206e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.38510e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.04727e-03    0.00000e+00
    1.42662e-06    3.42467e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.52777e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.64327e-03    0.00000e+00
    1.50090e-06    3.97294e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.68513e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.41279e-03    0.00000e+00
    1.57905e-06    4.60899e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.85871e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.40632e-03    0.00000e+00
