Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    9.20189e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.93384e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.44783e-02    0.00000e+00
    1.05207e-06    1.06751e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.23603e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.86933e-02    0.00000e+00
    1.10685e-06    1.23841e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.56934e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.41353e-02    0.00000e+00
    1.16448e-06    1.43667e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.93699e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.11616e-02    0.00000e+00
    1.22511e-06    1.66668e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.34250e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.02334e-02    0.00000e+00
    1.28890e-06    1.93351e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.78979e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.19462e-02    0.00000e+00
    1.35602e-06    2.24305e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.28314e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.70689e-02    0.00000e+00
    1.42662e-06    2.60215e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.82731e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.65940e-02    0.00000e+00
    1.50090e-06    3.01875e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.42753e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.11803e-01    0.00000e+00
    1.57905e-06    3.50204e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.08957e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.44352e-01    0.00000e+00
