Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    1.39731e-58    0.00000e+00    1.66971e-56    7.12599e-57    0.00000e+00    0.00000e+00
    1.05207e-06    1.88630e+16    0.00000e+00    6.56454e+18    6.56454e+18    6.56454e+18    0.00000e+00
    1.10685e-06    2.18829e+16    0.00000e+00    7.24069e+18    7.24069e+18    7.24069e+18    0.00000e+00
    1.16448e-06    2.53862e+16    0.00000e+00    7.98646e+18    7.98646e+18    7.98646e+18    0.00000e+00
    1.22511e-06    2.94502e+16    0.00000e+00    8.80904e+18    8.80904e+18    8.80904e+18    0.00000e+00
    1.28890e-06    3.41650e+16    0.00000e+00    9.71638e+18    9.71638e+18    9.71638e+18    0.00000e+00
    1.35602e-06    3.96354e+16    0.00000e+00    1.07173e+19    1.07173e+19    1.07173e+19    0.00000e+00
    1.42662e-06    4.59803e+16    0.00000e+00    1.18211e+19    1.18211e+19    1.18211e+19    0.00000e+00
    1.50090e-06    5.06306e+16    0.00000e+00    1.29075e+19    1.29075e+19    1.29075e+19    0.00000e+00
    1.57905e-06    6.04811e+16    0.00000e+00    1.42616e+19    1.42616e+19    1.42616e+19    0.00000e+00
    1.66127e-06    7.20827e+16    0.00000e+00    1.57587e+19    1.57587e+19    1.57587e+19    0.00000e+00
    1.74777e-06    8.53680e+16    0.00000e+00    1.74119e+19    1.74119e+19    1.74119e+19    0.00000e+00
    1.83878e-06    1.00164e+17    0.00000e+00    1.92322e+19    1.92322e+19    1.92322e+19    0.00000e+00
    1.93452e-06    1.16373e+17    0.00000e+00    2.12486e+19    2.12486e+19    2.12486e+19    0.00000e+00
    2.03525e-06    1.33889e+17    0.00000e+00    2.34701e+19    2.34701e+19    2.34701e+19    0.00000e+00
    2.14122e-06    1.52963e+17    0.00000e+00    2.59187e+19    2.59187e+19    2.59187e+19    0.00000e+00
    2.25271e-06    1.74427e+17    0.00000e+00    2.86274e+19    2.86274e+19    2.86274e+19    0.00000e+00
    2.37001e-06    1.99287e+17    0.00000e+00    3.16078e+19    3.16078e+19    3.16078e+19    0.00000e+00
    2.49341e-06    2.29345e+17    0.00000e+00    3.48984e+19    3.48984e+19    3.48984e+19    0.00000e+00
    2.62324e-06    2.66467e+17    0.00000e+00    3.85277e+19    3.85277e+19    3.85277e+19    0.00000e+00
    2.75983e-06    3.11900e+17    0.00000e+00    4.25175e+19    4.25175e+19    4.25175e+19    0.00000e+00
    2.90353e-06    3.67550e+17    0.00000e+00    4.69294e+19    4.69294e+19    4.69294e+19    0.00000e+00
    3.05471e-06    4.32229e+17    0.00000e+00    5.17823e+19    5.17823e+19    5.17823e+19    0.00000e+00
    3.21376e-06    5.04637e+17    0.00000e+00    5.71224e+19    5.71224e+19    5.71224e+19    0.00000e+00
    3.38110e-06    5.83513e+17    0.00000e+00    6.30196e+19    6.30196e+19    6.30196e+19    0.00000e+00
    3.55715e-06    6.69897e+17    0.00000e+00    6.94976e+19    6.94976e+19    6.94976e+19    0.00000e+00
    3.74237e-06    7.69464e+17    0.00000e+00    7.66375e+19    7.66375e+19    7.66375e+19    0.00000e+00
    3.93723e-06    8.90690e+17    0.00000e+00    8.44968e+19    8.44968e+19    8.44968e+19    0.00000e+00
    4.14223e-06    1.03876e+18    0.00000e+00    9.31203e+19    9.31203e+19    9.31203e+19    0.00000e+00
    4.35791e-06    1.21669e+18    0.00000e+00    1.02634e+20    1.02634e+20    1.02634e+20    0.00000e+00
    4.58482e-06    1.41545e+18    0.00000e+00    1.13075e+20    1.13075e+20    1.13075e+20    0.00000e+00
    4.82355e-06    1.63160e+18    0.00000e+00    1.24542e+20    1.24542e+20    1.24542e+20    0.00000e+00
    5.07471e-06    1.87798e+18    0.00000e+00    1.37169e+20    1.37169e+20    1.37169e+20    0.00000e+00
    5.33894e-06    2.17456e+18    0.00000e+00    1.51002e+20    1.51002e+20    1.51002e+20    0.00000e+00
    5.61693e-06    2.53624e+18    0.00000e+00    1.66201e+20    1.66201e+20    1.66201e+20    0.00000e+00
    5.90940e-06    2.94693e+18    0.00000e+00    1.82884e+20    1.82884e+20    1.82884e+20    0.00000e+00
    6.21709e-06    3.39473e+18    0.00000e+00    2.01140e+20    2.01140e+20    2.01140e+20    0.00000e+00
    6.54081e-06    3.91746e+18    0.00000e+00    2.21212e+20    2.21212e+20    2.21212e+20    0.00000e+00
    6.88138e-06    4.55109e+18    0.00000e+00    2.43166e+20    2.43166e+20    2.43166e+20    0.00000e+00
    7.23968e-06    5.27935e+18    0.00000e+00    2.67182e+20    2.67182e+20    2.67182e+20    0.00000e+00
    7.61664e-06    6.08272e+18    0.00000e+00    2.93526e+20    2.93526e+20    2.93526e+20    0.00000e+00
    8.01323e-06    7.02689e+18    0.00000e+00    3.22280e+20    3.22280e+20    3.22280e+20    0.00000e+00
    8.43047e-06    8.15447e+18    0.00000e+00    3.53734e+20    3.53734e+20    3.53734e+20    0.00000e+00
    8.86943e-06    9.40209e+18    0.00000e+00    3.88109e+20    3.88109e+20    3.88109e+20    0.00000e+00
    9.33125e-06    1.08443e+19    0.00000e+00    4.25555e+20    4.25555e+20    4.25555e+20    0.00000e+00
    9.81712e-06    1.25621e+19    0.00000e+00    4.66505e+20    4.66505e+20    4.66505e+20    0.00000e+00
    1.03283e-05    1.44656e+19    0.00000e+00    5.11087e+20    5.11087e+20    5.11087e+20    0.00000e+00
    1.08661e-05    1.67112e+19    0.00000e+00    5.59600e+20    5.59600e+20    5.59600e+20    0.00000e+00
    1.14318e-05    1.92719e+19    0.00000e+00    6.12491e+20    6.12491e+20    6.12491e+20    0.00000e+00
    1.20271e-05    2.22046e+19    0.00000e+00    6.69913e+20    6.69913e+20    6.69913e+20    0.00000e+00
    1.26533e-05    2.56073e+19    0.00000e+00    7.32337e+20    7.32337e+20    7.32337e+20    0.00000e+00
    1.33122e-05    2.94885e+19    0.00000e+00    8.00136e+20    8.00136e+20    8.00136e+20    0.00000e+00
    1.40053e-05    3.39536e+19    0.00000e+00    8.73531e+20    8.73531e+20    8.73531e+20    0.00000e+00
    1.47345e-05    3.90888e+19    0.00000e+00    9.53226e+20    9.53226e+20    9.53226e+20    0.00000e+00
    1.55018e-05    4.49489e+19    0.00000e+00    1.03943e+21    1.03943e+21    1.03943e+21    0.00000e+00
    1.63089e-05    5.17002e+19    0.00000e+00    1.13259e+21    1.13259e+21    1.13259e+21    0.00000e+00
    1.71581e-05    5.93935e+19    0.00000e+00    1.23341e+21    1.23341e+21    1.23341e+21    0.00000e+00
    1.80515e-05    6.82026e+19    0.00000e+00    1.34210e+21    1.34210e+21    1.34210e+21    0.00000e+00
    1.89914e-05    7.83080e+19    0.00000e+00    1.45937e+21    1.45937e+21    1.45937e+21    0.00000e+00
    1.99803e-05    8.98271e+19    0.00000e+00    1.58575e+21    1.58575e+21    1.58575e+21    0.00000e+00
    2.10206e-05    1.02917e+20    0.00000e+00    1.72161e+21    1.72161e+21    1.72161e+21    0.00000e+00
    2.21151e-05    1.17993e+20    0.00000e+00    1.86785e+21    1.86785e+21    1.86785e+21    0.00000e+00
    2.32666e-05    1.35133e+20    0.00000e+00    2.02470e+21    2.02470e+21    2.02470e+21    0.00000e+00
    2.44781e-05    1.54561e+20    0.00000e+00    2.19272e+21    2.19272e+21    2.19272e+21    0.00000e+00
    2.57526e-05    1.76811e+20    0.00000e+00    2.37252e+21    2.37252e+21    2.37252e+21    0.00000e+00
    2.70935e-05    2.02035e+20    0.00000e+00    2.56409e+21    2.56409e+21    2.56409e+21    0.00000e+00
    2.85043e-05    2.30625e+20    0.00000e+00    2.76763e+21    2.76763e+21    2.76763e+21    0.00000e+00
    2.99884e-05    2.63226e+20    0.00000e+00    2.98258e+21    2.98258e+21    2.98258e+21    0.00000e+00
    3.15499e-05    2.99873e+20    0.00000e+00    3.20803e+21    3.20803e+21    3.20803e+21    0.00000e+00
    3.31927e-05    3.41619e+20    0.00000e+00    3.44166e+21    3.44166e+21    3.44166e+21    0.00000e+00
    3.49210e-05    3.88673e+20    0.00000e+00    3.68026e+21    3.68026e+21    3.68026e+21    0.00000e+00
    3.67392e-05    4.41460e+20    0.00000e+00    3.91899e+21    3.91899e+21    3.91899e+21    0.00000e+00
    3.86522e-05    5.00981e+20    0.00000e+00    4.14796e+21    4.14796e+21    4.14796e+21    0.00000e+00
    4.06648e-05    5.67388e+20    0.00000e+00    4.35876e+21    4.35876e+21    4.35876e+21    0.00000e+00
    4.27821e-05    6.41408e+20    0.00000e+00    4.53466e+21    4.53466e+21    4.53466e+21    0.00000e+00
    4.50098e-05    7.23274e+20    0.00000e+00    4.65663e+21    4.65663e+21    4.65663e+21    0.00000e+00
    4.73533e-05    8.12689e+20    0.00000e+00    4.71008e+21    4.71008e+21    4.71008e+21    0.00000e+00
    4.98190e-05    9.09174e+20    0.00000e+00    4.66436e+21    4.66436e+21    4.66436e+21    0.00000e+00
    5.24130e-05    1.01062e+21    0.00000e+00    4.51371e+21    4.51371e+21    4.51371e+21    0.00000e+00
    5.51421e-05    1.11432e+21    0.00000e+00    4.25202e+21    4.25202e+21    4.25202e+21    0.00000e+00
    5.80132e-05    1.21314e+21    0.00000e+00    3.88008e+21    3.88008e+21    3.88008e+21    0.00000e+00
    6.10339e-05    1.29978e+21    0.00000e+00    3.42993e+21    3.42993e+21    3.42993e+21    0.00000e+00
    6.42119e-05    1.36052e+21    0.00000e+00    2.93016e+21    2.93016e+21    2.93016e+21    0.00000e+00
    6.75553e-05    1.37950e+21    0.00000e+00    2.42222e+21    2.42222e+21    2.42222e+21    0.00000e+00
    7.10728e-05    1.34668e+21    0.00000e+00    1.93639e+21    1.93639e+21    1.93639e+21    0.00000e+00
    7.47735e-05    1.24779e+21    0.00000e+00    1.50711e+21    1.50711e+21    1.50711e+21    0.00000e+00
    7.86668e-05    1.09493e+21    0.00000e+00    1.14196e+21    1.14196e+21    1.14196e+21    0.00000e+00
    8.27629e-05    9.05446e+20    0.00000e+00    8.45530e+20    8.45530e+20    8.45530e+20    0.00000e+00
    8.70722e-05    7.07389e+20    0.00000e+00    6.21342e+20    6.21342e+20    6.21342e+20    0.00000e+00
    9.16060e-05    5.23969e+20    0.00000e+00    4.51726e+20    4.51726e+20    4.51726e+20    0.00000e+00
    9.63758e-05    3.71672e+20    0.00000e+00    3.30750e+20    3.30750e+20    3.30750e+20    0.00000e+00
    1.01394e-04    2.55239e+20    0.00000e+00    2.45033e+20    2.45033e+20    2.45033e+20    0.00000e+00
    1.06673e-04    1.69596e+20    0.00000e+00    1.81730e+20    1.81730e+20    1.81730e+20    0.00000e+00
    1.12228e-04    1.12659e+20    0.00000e+00    1.34058e+20    1.34058e+20    1.34058e+20    0.00000e+00
    1.18071e-04    7.45930e+19    0.00000e+00    9.49639e+19    9.49639e+19    9.49639e+19    0.00000e+00
    1.24219e-04    4.99745e+19    0.00000e+00    6.32369e+19    6.32369e+19    6.32369e+19    0.00000e+00
    1.30687e-04    3.43109e+19    0.00000e+00    3.99397e+19    3.99397e+19    3.99397e+19    0.00000e+00
    1.37492e-04    2.29575e+19    0.00000e+00    2.36460e+19    2.36460e+19    2.36460e+19    0.00000e+00
    1.44651e-04    1.45185e+19    0.00000e+00    1.35759e+19    1.35759e+19    1.35759e+19    0.00000e+00
    1.52183e-04    8.51306e+18    0.00000e+00    7.72715e+18    7.72715e+18    7.72715e+18    0.00000e+00
    1.60106e-04    4.56758e+18    0.00000e+00    4.35710e+18    4.35710e+18    4.35710e+18    0.00000e+00
    1.68443e-04    2.39876e+18    0.00000e+00    2.52961e+18    2.52961e+18    2.52961e+18    0.00000e+00
    1.77214e-04    1.22080e+18    0.00000e+00    1.39537e+18    1.39537e+18    1.39537e+18    0.00000e+00
    1.86441e-04    6.23013e+17    0.00000e+00    6.98665e+17    6.98665e+17    6.98665e+17    0.00000e+00
    1.96149e-04    3.26951e+17    0.00000e+00    3.32249e+17    3.32249e+17    3.32249e+17    0.00000e+00
    2.06362e-04    1.56377e+17    0.00000e+00    1.45895e+17    1.45895e+17    1.45895e+17    0.00000e+00
    2.17107e-04    6.81410e+16    0.00000e+00    6.49783e+16    6.49783e+16    6.49783e+16    0.00000e+00
    2.28411e-04    2.78918e+16    0.00000e+00    2.92103e+16    2.92103e+16    2.92103e+16    0.00000e+00
    2.40304e-04    1.07245e+16    0.00000e+00    1.18286e+16    1.18286e+16    1.18286e+16    0.00000e+00
    2.52817e-04    4.43212e+15    0.00000e+00    4.52422e+15    4.52422e+15    4.52422e+15    0.00000e+00
    2.65980e-04    1.65822e+15    0.00000e+00    1.56619e+15    1.56619e+15    1.56619e+15    0.00000e+00
    2.79830e-04    5.32237e+14    0.00000e+00    5.29536e+14    5.29536e+14    5.29536e+14    0.00000e+00
    2.94400e-04    1.73314e+14    0.00000e+00    1.85357e+14    1.85357e+14    1.85357e+14    0.00000e+00
    3.09729e-04    5.23343e+13    0.00000e+00    5.32602e+13    5.32602e+13    5.32602e+13    0.00000e+00
    3.25856e-04    1.53643e+13    0.00000e+00    1.46815e+13    1.46815e+13    1.46815e+13    0.00000e+00
    3.42823e-04    3.98824e+12    0.00000e+00    4.05536e+12    4.05536e+12    4.05536e+12    0.00000e+00
    3.60673e-04    8.98106e+11    0.00000e+00    9.39324e+11    9.39324e+11    9.39324e+11    0.00000e+00
    3.79453e-04    2.27042e+11    0.00000e+00    2.20239e+11    2.20239e+11    2.20239e+11    0.00000e+00
    3.99211e-04    4.52382e+10    0.00000e+00    4.56384e+10    4.56384e+10    4.56384e+10    0.00000e+00
    4.19997e-04    8.04534e+09    0.00000e+00    8.26720e+09    8.26720e+09    8.26720e+09    0.00000e+00
    4.41866e-04    1.59194e+09    0.00000e+00    1.54359e+09    1.54359e+09    1.54359e+09    0.00000e+00
    4.64873e-04    2.24497e+08    0.00000e+00    2.33475e+08    2.33475e+08    2.33475e+08    0.00000e+00
    4.89079e-04    3.43338e+07    0.00000e+00    3.40435e+07    3.40435e+07    3.40435e+07    0.00000e+00
    5.14544e-04    4.53170e+06    9.07022e+06    4.53563e+06    4.53563e+06    4.53563e+06    0.00000e+00
    5.41336e-04    4.46474e+05    8.88552e+05    4.44276e+05    4.44276e+05    4.44276e+05    0.00000e+00
    5.69523e-04    5.48971e+04    1.08892e+05    5.44460e+04    5.44460e+04    5.44460e+04    0.00000e+00
    5.99177e-04    4.63213e+03    9.32482e+03    4.66241e+03    4.66241e+03    4.66241e+03    0.00000e+00
    6.30375e-04    3.25663e+02    6.60185e+02    3.30093e+02    3.30093e+02    3.30093e+02    0.00000e+00
    6.63198e-04    2.81080e+01    5.61814e+01    2.80907e+01    2.80907e+01    2.80907e+01    0.00000e+00
    6.97730e-04    1.37441e+00    2.82718e+00    1.41359e+00    1.41359e+00    1.41359e+00    0.00000e+00
    7.34060e-04    8.37916e-02    1.66201e-01    8.31007e-02    8.31007e-02    8.31007e-02    0.00000e+00
    7.72281e-04    3.89270e-03    7.71612e-03    3.85806e-03    3.85806e-03    3.85806e-03    0.00000e+00
    8.12493e-04    1.60466e-04    3.17009e-04    1.58505e-04    1.58505e-04    1.58505e-04    0.00000e+00
    8.54798e-04    4.89381e-06    9.64892e-06    4.82446e-06    4.82446e-06    4.82446e-06    0.00000e+00
    8.99307e-04    1.33921e-07    2.64269e-07    1.32134e-07    1.32134e-07    1.32134e-07    0.00000e+00
    9.46132e-04    3.54809e-09    6.98366e-09    3.49183e-09    3.49183e-09    3.49183e-09    0.00000e+00
    9.95396e-04    6.88492e-11    1.34475e-10    6.72376e-11    6.72376e-11    6.72376e-11    0.00000e+00
    1.04723e-03    9.60477e-13    1.87669e-12    9.38344e-13    9.38344e-13    9.38344e-13    0.00000e+00
    1.10175e-03    1.33112e-14    2.60783e-14    1.30391e-14    1.30391e-14    1.30391e-14    0.00000e+00
    1.15912e-03    1.42083e-16    2.74967e-16    1.37483e-16    1.37483e-16    1.37483e-16    0.00000e+00
    1.21947e-03    9.94797e-19    1.92639e-18    9.63193e-19    9.63193e-19    9.63193e-19    0.00000e+00
    1.28297e-03    6.84816e-21    1.33096e-20    6.65481e-21    6.65481e-21    6.65481e-21    0.00000e+00
    1.34977e-03    3.21842e-23    6.14382e-23    3.07191e-23    3.07191e-23    3.07191e-23    0.00000e+00
    1.42005e-03    1.08811e-25    2.10351e-25    1.05176e-25    1.05176e-25    1.05176e-25    0.00000e+00
    1.49399e-03    3.32873e-28    6.32874e-28    3.16437e-28    3.16437e-28    3.16437e-28    0.00000e+00
    1.57178e-03    5.72726e-31    1.09345e-30    5.46727e-31    5.46727e-31    5.46727e-31    0.00000e+00
    1.65362e-03    9.61280e-34    1.81986e-33    9.09931e-34    9.09931e-34    9.09931e-34    0.00000e+00
    1.73973e-03    8.08373e-37    1.52926e-36    7.64632e-37    7.64632e-37    7.64632e-37    0.00000e+00
    1.83031e-03    6.85427e-40    1.28149e-39    6.40745e-40    6.40745e-40    6.40745e-40    0.00000e+00
    1.92561e-03    3.07602e-43    5.80965e-43    2.90483e-43    2.90483e-43    2.90483e-43    0.00000e+00
    2.02588e-03    1.02280e-46    1.87066e-46    9.35330e-47    9.35330e-47    9.35330e-47    0.00000e+00
    2.13136e-03    2.41201e-50    4.52919e-50    2.26460e-50    2.26460e-50    2.26460e-50    0.00000e+00
    2.24234e-03    2.73986e-54    5.02353e-54    2.51177e-54    2.51177e-54    2.51177e-54    0.00000e+00
    2.35910e-03    2.72213e-58    4.88777e-58    2.44389e-58    2.44389e-58    2.44389e-58    0.00000e+00
    2.48193e-03    1.51132e-62    2.79098e-62    1.39549e-62    1.39549e-62    1.39549e-62    0.00000e+00
    2.61116e-03    5.41536e-67    9.98240e-67    4.99120e-67    4.99120e-67    4.99120e-67    0.00000e+00
    2.74712e-03    1.02780e-71    1.83942e-71    9.19710e-72    9.19710e-72    9.19710e-72    0.00000e+00
    2.89016e-03    8.97267e-77    1.55172e-76    7.75860e-77    7.75860e-77    7.75860e-77    0.00000e+00
    3.04065e-03    5.54655e-82    9.55007e-82    4.77504e-82    4.77504e-82    4.77504e-82    0.00000e+00
    3.19897e-03    1.76996e-87    3.05126e-87    1.52563e-87    1.52563e-87    1.52563e-87    0.00000e+00
    3.36553e-03    5.57470e-92    9.60787e-92    4.80394e-92    4.80394e-92    4.80394e-92    0.00000e+00
    3.54077e-03    6.64789e-98    1.13979e-97    5.69896e-98    5.69896e-98    5.69896e-98    0.00000e+00
    3.72514e-03   8.87932e-106   1.46251e-105   7.31254e-106   7.31254e-106   7.31254e-106    0.00000e+00
    3.91910e-03   1.29299e-111   2.12613e-111   1.06306e-111   1.06306e-111   1.06306e-111    0.00000e+00
    4.12316e-03   1.93005e-117   3.13417e-117   1.56709e-117   1.56709e-117   1.56709e-117    0.00000e+00
    4.33785e-03   1.03321e-125   1.73475e-125   8.67374e-126   8.67374e-126   8.67374e-126    0.00000e+00
    4.56372e-03   6.40676e-135   1.01923e-134   5.09615e-135   5.09615e-135   5.09615e-135    0.00000e+00
    4.80134e-03   7.88575e-140   1.25452e-139   6.27261e-140   6.27261e-140   6.27261e-140    0.00000e+00
    5.05134e-03   2.99831e-148   4.82519e-148   2.41259e-148   2.41259e-148   2.41259e-148    0.00000e+00
    5.31436e-03   4.44866e-161   7.00062e-161   3.50031e-161   3.50031e-161   3.50031e-161    0.00000e+00
    5.59107e-03   1.24891e-166   1.96533e-166   9.82665e-167   9.82665e-167   9.82665e-167    0.00000e+00
    5.88219e-03   1.70757e-176   2.53699e-176   1.26849e-176   1.26849e-176   1.26849e-176    0.00000e+00
    6.18847e-03   1.82159e-191   2.89207e-191   1.44604e-191   1.44604e-191   1.44604e-191    0.00000e+00
    6.51069e-03   2.00998e-196   3.19118e-196   1.59559e-196   1.59559e-196   1.59559e-196    0.00000e+00
    6.84970e-03   1.89377e-214   2.77095e-214   1.38548e-214   1.38548e-214   1.38548e-214    0.00000e+00
    7.20635e-03   7.01588e-220   1.02656e-219   5.13280e-220   5.13280e-220   5.13280e-220    0.00000e+00
    7.58158e-03   7.17395e-240   1.09661e-239   5.48303e-240   5.48303e-240   5.48303e-240    0.00000e+00
    7.97634e-03   1.50147e-253   1.94068e-253   9.70339e-254   9.70339e-254   9.70339e-254    0.00000e+00
    8.39166e-03   4.70694e-268   6.56787e-268   3.28393e-268   3.28393e-268   3.28393e-268    0.00000e+00
    8.82860e-03   3.54905e-283   4.36294e-283   2.18147e-283   2.18147e-283   2.18147e-283    0.00000e+00
    9.28829e-03   1.73724e-288   2.13564e-288   1.06782e-288   1.06782e-288   1.06782e-288    0.00000e+00
    9.77192e-03   7.96959e-305   1.19544e-304   6.64133e-305   6.64133e-305   6.64133e-305    0.00000e+00
    1.02807e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.08160e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.13792e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.19717e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.25951e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.32509e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.39408e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.46667e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.54304e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.62338e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.70791e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.79684e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.89040e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.98883e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    2.09238e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    2.20133e-02    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
