Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    2.34121e+14    0.00000e+00    2.77290e+16    9.99215e+15    0.00000e+00    0.00000e+00
    1.05207e-06    1.66517e+14    0.00000e+00    7.19551e+16    5.81032e+16    4.73154e+16    0.00000e+00
    1.10685e-06    3.58562e+14    0.00000e+00    7.57746e+16    6.40661e+16    5.21889e+16    0.00000e+00
    1.16448e-06    4.13905e+14    0.00000e+00    7.96131e+16    6.99136e+16    5.75642e+16    0.00000e+00
    1.22511e-06    3.60040e+14    0.00000e+00    8.38518e+16    7.71319e+16    6.34931e+16    0.00000e+00
    1.28890e-06    6.13332e+14    0.00000e+00    8.89747e+16    8.50722e+16    7.00330e+16    0.00000e+00
    1.35602e-06    7.20588e+14    0.00000e+00    9.66217e+16    9.36648e+16    7.72475e+16    0.00000e+00
    1.42662e-06    6.36456e+14    0.00000e+00    1.04632e+17    1.03347e+17    8.52033e+16    0.00000e+00
    1.50090e-06    8.83297e+14    0.00000e+00    1.13240e+17    1.13948e+17    9.39791e+16    0.00000e+00
    1.57905e-06    9.24364e+14    0.00000e+00    1.22619e+17    1.24304e+17    1.03659e+17    0.00000e+00
    1.66127e-06    1.06439e+15    0.00000e+00    1.33606e+17    1.35623e+17    1.14336e+17    0.00000e+00
    1.74777e-06    9.65890e+14    0.00000e+00    1.46211e+17    1.49617e+17    1.26113e+17    0.00000e+00
    1.83878e-06    8.49450e+14    0.00000e+00    1.59123e+17    1.64264e+17    1.39104e+17    0.00000e+00
    1.93452e-06    9.91442e+14    0.00000e+00    1.74760e+17    1.80439e+17    1.53431e+17    0.00000e+00
    2.03525e-06    1.34817e+15    0.00000e+00    1.91356e+17    1.97534e+17    1.69235e+17    0.00000e+00
    2.14122e-06    1.82401e+15    0.00000e+00    2.09587e+17    2.17558e+17    1.86666e+17    0.00000e+00
    2.25271e-06    1.86627e+15    0.00000e+00    2.31387e+17    2.38011e+17    2.05892e+17    0.00000e+00
    2.37001e-06    2.01857e+15    0.00000e+00    2.53403e+17    2.60825e+17    2.27100e+17    0.00000e+00
    2.49341e-06    2.25519e+15    0.00000e+00    2.76590e+17    2.86854e+17    2.50491e+17    0.00000e+00
    2.62324e-06    2.71406e+15    0.00000e+00    3.03598e+17    3.14373e+17    2.76293e+17    0.00000e+00
    2.75983e-06    2.89510e+15    0.00000e+00    3.32569e+17    3.44341e+17    3.04751e+17    0.00000e+00
    2.90353e-06    3.58579e+15    0.00000e+00    3.64676e+17    3.78555e+17    3.36141e+17    0.00000e+00
    3.05471e-06    4.07701e+15    0.00000e+00    4.02193e+17    4.13703e+17    3.70763e+17    0.00000e+00
    3.21376e-06    4.00811e+15    0.00000e+00    4.41415e+17    4.52453e+17    4.08951e+17    0.00000e+00
    3.38110e-06    4.69105e+15    0.00000e+00    4.83690e+17    4.98355e+17    4.51074e+17    0.00000e+00
    3.55715e-06    5.24926e+15    0.00000e+00    5.31219e+17    5.46731e+17    4.97536e+17    0.00000e+00
    3.74237e-06    5.47242e+15    0.00000e+00    5.83406e+17    6.00005e+17    5.48783e+17    0.00000e+00
    3.93723e-06    5.82632e+15    0.00000e+00    6.40113e+17    6.58243e+17    6.05309e+17    0.00000e+00
    4.14223e-06    6.25342e+15    0.00000e+00    7.04520e+17    7.23103e+17    6.67654e+17    0.00000e+00
    4.35791e-06    6.75188e+15    0.00000e+00    7.74077e+17    7.94383e+17    7.36423e+17    0.00000e+00
    4.58482e-06    7.60610e+15    0.00000e+00    8.50112e+17    8.71283e+17    8.12275e+17    0.00000e+00
    4.82355e-06    8.32845e+15    0.00000e+00    9.34986e+17    9.55686e+17    8.95942e+17    0.00000e+00
    5.07471e-06    8.73231e+15    0.00000e+00    1.02775e+18    1.05100e+18    9.88227e+17    0.00000e+00
    5.33894e-06    9.42114e+15    0.00000e+00    1.13081e+18    1.15510e+18    1.09001e+18    0.00000e+00
    5.61693e-06    1.02662e+16    0.00000e+00    1.24472e+18    1.26847e+18    1.20229e+18    0.00000e+00
    5.90940e-06    1.11784e+16    0.00000e+00    1.36865e+18    1.39471e+18    1.32612e+18    0.00000e+00
    6.21709e-06    1.17511e+16    0.00000e+00    1.50460e+18    1.53292e+18    1.46271e+18    0.00000e+00
    6.54081e-06    1.26035e+16    0.00000e+00    1.65684e+18    1.68500e+18    1.61338e+18    0.00000e+00
    6.88138e-06    1.38799e+16    0.00000e+00    1.82381e+18    1.85267e+18    1.77956e+18    0.00000e+00
    7.23968e-06    1.45562e+16    0.00000e+00    2.00720e+18    2.03680e+18    1.96285e+18    0.00000e+00
    7.61664e-06    1.58194e+16    0.00000e+00    2.21000e+18    2.24027e+18    2.16503e+18    0.00000e+00
    8.01323e-06    1.74656e+16    0.00000e+00    2.43368e+18    2.46335e+18    2.38803e+18    0.00000e+00
    8.43047e-06    1.84271e+16    0.00000e+00    2.67975e+18    2.71078e+18    2.63400e+18    0.00000e+00
    8.86943e-06    1.96540e+16    0.00000e+00    2.95173e+18    2.98403e+18    2.90530e+18    0.00000e+00
    9.33125e-06    2.12151e+16    0.00000e+00    3.25082e+18    3.28353e+18    3.20455e+18    0.00000e+00
    9.81712e-06    2.31637e+16    0.00000e+00    3.58067e+18    3.61400e+18    3.53463e+18    0.00000e+00
    1.03283e-05    2.46616e+16    0.00000e+00    3.94494e+18    3.97851e+18    3.89871e+18    0.00000e+00
    1.08661e-05    2.63554e+16    0.00000e+00    4.34647e+18    4.38141e+18    4.30029e+18    0.00000e+00
    1.14318e-05    2.88697e+16    0.00000e+00    4.78947e+18    4.82499e+18    4.74316e+18    0.00000e+00
    1.20271e-05    3.12376e+16    0.00000e+00    5.27777e+18    5.31333e+18    5.23177e+18    0.00000e+00
    1.26533e-05    3.38651e+16    0.00000e+00    5.81616e+18    5.85260e+18    5.77061e+18    0.00000e+00
    1.33122e-05    3.67924e+16    0.00000e+00    6.41032e+18    6.44671e+18    6.36505e+18    0.00000e+00
    1.40053e-05    4.01787e+16    0.00000e+00    7.06625e+18    7.10265e+18    7.02061e+18    0.00000e+00
    1.47345e-05    4.38450e+16    0.00000e+00    7.78853e+18    7.82617e+18    7.74370e+18    0.00000e+00
    1.55018e-05    4.81178e+16    0.00000e+00    8.58610e+18    8.62245e+18    8.54141e+18    0.00000e+00
    1.63089e-05    5.34673e+16    0.00000e+00    9.46555e+18    9.50178e+18    9.42112e+18    0.00000e+00
    1.71581e-05    5.92334e+16    0.00000e+00    1.04353e+19    1.04720e+19    1.03915e+19    0.00000e+00
    1.80515e-05    6.54930e+16    0.00000e+00    1.15048e+19    1.15419e+19    1.14619e+19    0.00000e+00
    1.89914e-05    6.95786e+16    0.00000e+00    1.25474e+19    1.25841e+19    1.25051e+19    0.00000e+00
    1.99803e-05    7.94339e+16    0.00000e+00    1.38638e+19    1.38990e+19    1.38216e+19    0.00000e+00
