Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06   1.49144e-110    0.00000e+00   1.78228e-108   7.60636e-109    0.00000e+00    0.00000e+00
    1.05207e-06    8.62729e+16    0.00000e+00    1.75233e+19    1.75233e+19    1.75233e+19    0.00000e+00
    1.10685e-06    1.01167e+17    0.00000e+00    1.93564e+19    1.93564e+19    1.93564e+19    0.00000e+00
    1.16448e-06    1.17448e+17    0.00000e+00    2.13831e+19    2.13831e+19    2.13831e+19    0.00000e+00
    1.22511e-06    1.35059e+17    0.00000e+00    2.36201e+19    2.36201e+19    2.36201e+19    0.00000e+00
    1.28890e-06    1.54234e+17    0.00000e+00    2.60818e+19    2.60818e+19    2.60818e+19    0.00000e+00
    1.35602e-06    1.75890e+17    0.00000e+00    2.88091e+19    2.88091e+19    2.88091e+19    0.00000e+00
    1.42662e-06    2.01075e+17    0.00000e+00    3.18100e+19    3.18100e+19    3.18100e+19    0.00000e+00
    1.50090e-06    2.31409e+17    0.00000e+00    3.51172e+19    3.51172e+19    3.51172e+19    0.00000e+00
    1.57905e-06    2.69118e+17    0.00000e+00    3.87716e+19    3.87716e+19    3.87716e+19    0.00000e+00
    1.66127e-06    3.15258e+17    0.00000e+00    4.27892e+19    4.27892e+19    4.27892e+19    0.00000e+00
    1.74777e-06    3.71362e+17    0.00000e+00    4.72235e+19    4.72235e+19    4.72235e+19    0.00000e+00
    1.83878e-06    4.36677e+17    0.00000e+00    5.21101e+19    5.21101e+19    5.21101e+19    0.00000e+00
    1.93452e-06    5.09458e+17    0.00000e+00    5.74786e+19    5.74786e+19    5.74786e+19    0.00000e+00
    2.03525e-06    5.88759e+17    0.00000e+00    6.34145e+19    6.34145e+19    6.34145e+19    0.00000e+00
    2.14122e-06    6.75879e+17    0.00000e+00    6.99368e+19    6.99368e+19    6.99368e+19    0.00000e+00
    2.25271e-06    7.76241e+17    0.00000e+00    7.71124e+19    7.71124e+19    7.71124e+19    0.00000e+00
    2.37001e-06    8.99350e+17    0.00000e+00    8.50249e+19    8.50249e+19    8.50249e+19    0.00000e+00
    2.49341e-06    1.04961e+18    0.00000e+00    9.37070e+19    9.37070e+19    9.37070e+19    0.00000e+00
    2.62324e-06    1.22875e+18    0.00000e+00    1.03268e+20    1.03268e+20    1.03268e+20    0.00000e+00
    2.75983e-06    1.42876e+18    0.00000e+00    1.13780e+20    1.13780e+20    1.13780e+20    0.00000e+00
    2.90353e-06    1.64603e+18    0.00000e+00    1.25306e+20    1.25306e+20    1.25306e+20    0.00000e+00
    3.05471e-06    1.89502e+18    0.00000e+00    1.38013e+20    1.38013e+20    1.38013e+20    0.00000e+00
    3.21376e-06    2.19630e+18    0.00000e+00    1.51937e+20    1.51937e+20    1.51937e+20    0.00000e+00
    3.38110e-06    2.56084e+18    0.00000e+00    1.67211e+20    1.67211e+20    1.67211e+20    0.00000e+00
    3.55715e-06    2.97437e+18    0.00000e+00    1.84003e+20    1.84003e+20    1.84003e+20    0.00000e+00
    3.74237e-06    3.42610e+18    0.00000e+00    2.02379e+20    2.02379e+20    2.02379e+20    0.00000e+00
