Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    6.14801e+11    0.00000e+00    6.98311e+13    2.74816e+13    0.00000e+00    0.00000e+00
    1.05207e-06    3.08297e+13    0.00000e+00    9.42901e+16    9.42584e+16    9.42280e+16    0.00000e+00
    1.10685e-06    3.64040e+13    0.00000e+00    1.03995e+17    1.03966e+17    1.03934e+17    0.00000e+00
    1.16448e-06    4.21300e+13    0.00000e+00    1.14696e+17    1.14673e+17    1.14638e+17    0.00000e+00
    1.22511e-06    4.85589e+13    0.00000e+00    1.26499e+17    1.26484e+17    1.26446e+17    0.00000e+00
    1.28890e-06    5.69932e+13    0.00000e+00    1.39519e+17    1.39512e+17    1.39470e+17    0.00000e+00
    1.35602e-06    6.60384e+13    0.00000e+00    1.53890e+17    1.53884e+17    1.53837e+17    0.00000e+00
    1.42662e-06    7.59607e+13    0.00000e+00    1.69733e+17    1.69733e+17    1.69681e+17    0.00000e+00
    1.50090e-06    8.86719e+13    0.00000e+00    1.87211e+17    1.87215e+17    1.87158e+17    0.00000e+00
    1.57905e-06    1.02389e+14    0.00000e+00    2.06487e+17    2.06493e+17    2.06436e+17    0.00000e+00
    1.66127e-06    1.18938e+14    0.00000e+00    2.27752e+17    2.27758e+17    2.27699e+17    0.00000e+00
    1.74777e-06    1.36902e+14    0.00000e+00    2.51207e+17    2.51218e+17    2.51152e+17    0.00000e+00
    1.83878e-06    1.58178e+14    0.00000e+00    2.77078e+17    2.77093e+17    2.77023e+17    0.00000e+00
    1.93452e-06    1.83492e+14    0.00000e+00    3.05615e+17    3.05632e+17    3.05556e+17    0.00000e+00
    2.03525e-06    2.13754e+14    0.00000e+00    3.37090e+17    3.37108e+17    3.37029e+17    0.00000e+00
    2.14122e-06    2.48793e+14    0.00000e+00    3.71806e+17    3.71829e+17    3.71743e+17    0.00000e+00
    2.25271e-06    2.87748e+14    0.00000e+00    4.10104e+17    4.10121e+17    4.10032e+17    0.00000e+00
    2.37001e-06    3.33361e+14    0.00000e+00    4.52340e+17    4.52362e+17    4.52268e+17    0.00000e+00
    2.49341e-06    3.86318e+14    0.00000e+00    4.98922e+17    4.98951e+17    4.98851e+17    0.00000e+00
    2.62324e-06    4.48619e+14    0.00000e+00    5.50308e+17    5.50339e+17    5.50233e+17    0.00000e+00
    2.75983e-06    5.19485e+14    0.00000e+00    6.06984e+17    6.07018e+17    6.06909e+17    0.00000e+00
