Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    1.79919e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.36660e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.66061e+03    0.00000e+00
    1.05207e-06    2.08723e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.81636e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.59965e+03    0.00000e+00
    1.10685e-06    2.42139e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.31245e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.11032e+04    0.00000e+00
    1.16448e-06    2.80904e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.85964e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.43356e+04    0.00000e+00
    1.22511e-06    3.25875e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.46319e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.85090e+04    0.00000e+00
    1.28890e-06    3.78046e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.12890e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.38973e+04    0.00000e+00
    1.35602e-06    4.38570e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.86319e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.08543e+04    0.00000e+00
    1.42662e-06    5.08783e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.67311e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.98367e+04    0.00000e+00
    1.50090e-06    5.90237e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.56645e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.14340e+04    0.00000e+00
    1.57905e-06    6.84731e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.05518e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.64076e+04    0.00000e+00
