Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    2.33786e+15    0.00000e+00    1.46387e+23    1.30853e+18    0.00000e+00    0.00000e+00
    1.05207e-06    4.28164e+15    0.00000e+00    1.54128e+23    1.99851e+18    1.26326e+12    0.00000e+00
    1.10685e-06    4.56155e+15    0.00000e+00    1.62505e+23    1.92273e+18    1.39338e+12    0.00000e+00
    1.16448e-06    4.81997e+15    0.00000e+00    1.78430e+23    2.24647e+18    1.53689e+12    0.00000e+00
    1.22511e-06    5.58481e+15    0.00000e+00    1.84198e+23    3.16189e+18    1.69518e+12    0.00000e+00
    1.28890e-06    9.33980e+15    0.00000e+00    2.15470e+23    3.29572e+18    1.86979e+12    0.00000e+00
    1.35602e-06    1.03852e+16    0.00000e+00    2.18723e+23    4.23553e+18    2.06240e+12    0.00000e+00
    1.42662e-06    1.12680e+16    0.00000e+00    2.35534e+23    4.24245e+18    2.27482e+12    0.00000e+00
    1.50090e-06    2.25899e+16    0.00000e+00    2.66921e+23    5.24933e+18    2.50912e+12    0.00000e+00
    1.57905e-06    2.62592e+16    0.00000e+00    2.74465e+23    6.56636e+18    2.76756e+12    0.00000e+00
    1.66127e-06    2.43547e+16    0.00000e+00    3.07280e+23    6.73816e+18    3.05262e+12    0.00000e+00
    1.74777e-06    4.24145e+16    0.00000e+00    3.23706e+23    9.64505e+18    3.36705e+12    0.00000e+00
    1.83878e-06    4.94312e+16    0.00000e+00    3.56449e+23    9.88232e+18    3.71388e+12    0.00000e+00
    1.93452e-06    5.08141e+16    0.00000e+00    3.75111e+23    1.13579e+19    4.09640e+12    0.00000e+00
    2.03525e-06    6.72941e+16    0.00000e+00    4.03580e+23    1.56016e+19    4.51835e+12    0.00000e+00
    2.14122e-06    8.32638e+16    0.00000e+00    4.38436e+23    1.76522e+19    4.98373e+12    0.00000e+00
    2.25271e-06    1.10526e+17    0.00000e+00    4.76885e+23    1.88352e+19    5.49705e+12    0.00000e+00
    2.37001e-06    1.13579e+17    0.00000e+00    4.98606e+23    2.25814e+19    6.06328e+12    0.00000e+00
    2.49341e-06    1.45381e+17    0.00000e+00    5.26238e+23    2.47218e+19    6.68779e+12    0.00000e+00
    2.62324e-06    1.66017e+17    0.00000e+00    5.73846e+23    3.22774e+19    7.37664e+12    0.00000e+00
    2.75983e-06    1.83782e+17    0.00000e+00    6.11868e+23    3.70432e+19    8.13645e+12    0.00000e+00
    2.90353e-06    2.53586e+17    0.00000e+00    6.53591e+23    3.83824e+19    8.97451e+12    0.00000e+00
    3.05471e-06    3.05464e+17    0.00000e+00    6.80228e+23    4.65482e+19    9.89888e+12    0.00000e+00
    3.21376e-06    3.38555e+17    0.00000e+00    7.29540e+23    5.18269e+19    1.09184e+13    0.00000e+00
    3.38110e-06    4.06728e+17    0.00000e+00    7.70815e+23    6.58067e+19    1.20431e+13    0.00000e+00
    3.55715e-06    5.37538e+17    0.00000e+00    8.09712e+23    8.08743e+19    1.32835e+13    0.00000e+00
    3.74237e-06    6.74440e+17    0.00000e+00    8.65976e+23    8.58956e+19    1.46518e+13    0.00000e+00
    3.93723e-06    6.43877e+17    0.00000e+00    9.15787e+23    9.95562e+19    1.61609e+13    0.00000e+00
    4.14223e-06    8.08769e+17    0.00000e+00    9.46692e+23    1.14306e+20    1.78255e+13    0.00000e+00
    4.35791e-06    1.14148e+18    0.00000e+00    1.01193e+24    1.33727e+20    1.96615e+13    0.00000e+00
    4.58482e-06    1.26698e+18    0.00000e+00    1.04730e+24    1.66175e+20    2.16867e+13    0.00000e+00
    4.82355e-06    1.37823e+18    0.00000e+00    1.12717e+24    1.81719e+20    2.39205e+13    0.00000e+00
    5.07471e-06    1.86546e+18    0.00000e+00    1.16025e+24    1.83076e+20    2.63843e+13    0.00000e+00
    5.33894e-06    2.01490e+18    0.00000e+00    1.20904e+24    2.47574e+20    2.91019e+13    0.00000e+00
    5.61693e-06    2.32542e+18    0.00000e+00    1.25652e+24    2.95695e+20    3.20994e+13    0.00000e+00
    5.90940e-06    2.64968e+18    0.00000e+00    1.30170e+24    3.27279e+20    3.54058e+13    0.00000e+00
    6.21709e-06    3.14506e+18    0.00000e+00    1.36270e+24    3.61258e+20    3.90525e+13    0.00000e+00
    6.54081e-06    3.83743e+18    0.00000e+00    1.40396e+24    4.17438e+20    4.30751e+13    0.00000e+00
    6.88138e-06    4.36303e+18    0.00000e+00    1.45147e+24    4.79021e+20    4.75118e+13    0.00000e+00
    7.23968e-06    5.58462e+18    0.00000e+00    1.48321e+24    5.40191e+20    5.24055e+13    0.00000e+00
    7.61664e-06    6.12360e+18    0.00000e+00    1.53183e+24    6.21584e+20    5.78033e+13    0.00000e+00
    8.01323e-06    6.31976e+18    0.00000e+00    1.56119e+24    7.64300e+20    6.37572e+13    0.00000e+00
    8.43047e-06    8.79467e+18    0.00000e+00    1.60397e+24    8.12106e+20    7.03243e+13    0.00000e+00
    8.86943e-06    1.07645e+19    0.00000e+00    1.62227e+24    9.10367e+20    7.75677e+13    0.00000e+00
    9.33125e-06    1.15527e+19    0.00000e+00    1.64566e+24    1.24992e+21    8.55573e+13    0.00000e+00
    9.81712e-06    1.32007e+19    0.00000e+00    1.67838e+24    1.43760e+21    9.43698e+13    0.00000e+00
    1.03283e-05    1.53220e+19    0.00000e+00    1.67895e+24    1.48313e+21    1.04090e+14    0.00000e+00
    1.08661e-05    1.80357e+19    0.00000e+00    1.68941e+24    1.76653e+21    1.14812e+14    0.00000e+00
    1.14318e-05    2.27521e+19    0.00000e+00    1.68920e+24    2.14924e+21    1.26636e+14    0.00000e+00
    1.20271e-05    2.46873e+19    0.00000e+00    1.69154e+24    2.57635e+21    1.39681e+14    0.00000e+00
    1.26533e-05    2.65666e+19    0.00000e+00    1.67659e+24    2.52600e+21    1.54068e+14    0.00000e+00
    1.33122e-05    3.01115e+19    0.00000e+00    1.66048e+24    3.11638e+21    1.69938e+14    0.00000e+00
    1.40053e-05    3.83722e+19    0.00000e+00    1.63458e+24    3.54192e+21    1.87441e+14    0.00000e+00
    1.47345e-05    4.61908e+19    0.00000e+00    1.60980e+24    3.90941e+21    2.06746e+14    0.00000e+00
    1.55018e-05    5.36438e+19    0.00000e+00    1.56832e+24    4.41036e+21    2.28044e+14    0.00000e+00
    1.63089e-05    5.91027e+19    0.00000e+00    1.52670e+24    5.05556e+21    2.51531e+14    0.00000e+00
    1.71581e-05    6.53524e+19    0.00000e+00    1.48087e+24    5.42704e+21    2.77440e+14    0.00000e+00
    1.80515e-05    7.51601e+19    0.00000e+00    1.42873e+24    6.09689e+21    3.06017e+14    0.00000e+00
    1.89914e-05    9.69953e+19    0.00000e+00    1.37782e+24    7.08005e+21    3.37536e+14    0.00000e+00
    1.99803e-05    1.13119e+20    0.00000e+00    1.30924e+24    7.47795e+21    3.72304e+14    0.00000e+00
    2.10206e-05    1.14429e+20    0.00000e+00    1.25185e+24    8.50185e+21    4.10650e+14    0.00000e+00
    2.21151e-05    1.36288e+20    0.00000e+00    1.18521e+24    9.05243e+21    4.52947e+14    0.00000e+00
    2.32666e-05    1.77440e+20    0.00000e+00    1.11763e+24    1.06735e+22    4.99601e+14    0.00000e+00
    2.44781e-05    1.83707e+20    0.00000e+00    1.05072e+24    1.13245e+22    5.51062e+14    0.00000e+00
    2.57526e-05    2.12557e+20    0.00000e+00    9.84258e+23    1.25690e+22    6.07820e+14    0.00000e+00
    2.70935e-05    2.54410e+20    0.00000e+00    9.13489e+23    1.44053e+22    6.70426e+14    0.00000e+00
    2.85043e-05    2.81795e+20    0.00000e+00    8.52987e+23    1.48833e+22    7.39484e+14    0.00000e+00
    2.99884e-05    3.02763e+20    0.00000e+00    7.87032e+23    1.72576e+22    8.15648e+14    0.00000e+00
    3.15499e-05    3.79229e+20    0.00000e+00    7.26926e+23    1.86619e+22    8.99663e+14    0.00000e+00
    3.31927e-05    4.45526e+20    0.00000e+00    6.66136e+23    2.08895e+22    9.92331e+14    0.00000e+00
    3.49210e-05    4.80090e+20    0.00000e+00    6.11662e+23    2.21406e+22    1.09454e+15    0.00000e+00
    3.67392e-05    5.12546e+20    0.00000e+00    5.58302e+23    2.45305e+22    1.20728e+15    0.00000e+00
    3.86522e-05    6.79795e+20    0.00000e+00    5.11097e+23    2.73556e+22    1.33163e+15    0.00000e+00
    4.06648e-05    7.64172e+20    0.00000e+00    4.62931e+23    2.93938e+22    1.46879e+15    0.00000e+00
    4.27821e-05    8.01567e+20    0.00000e+00    4.21742e+23    3.16010e+22    1.62007e+15    0.00000e+00
    4.50098e-05    9.32603e+20    0.00000e+00    3.82470e+23    3.46039e+22    1.78695e+15    0.00000e+00
    4.73533e-05    1.13613e+21    0.00000e+00    3.46447e+23    3.79078e+22    1.97100e+15    0.00000e+00
    4.98190e-05    1.29522e+21    0.00000e+00    3.14471e+23    3.99177e+22    2.17402e+15    0.00000e+00
    5.24130e-05    1.36769e+21    0.00000e+00    2.84468e+23    4.42255e+22    2.39795e+15    0.00000e+00
    5.51421e-05    1.58343e+21    0.00000e+00    2.58328e+23    4.78502e+22    2.64494e+15    0.00000e+00
    5.80132e-05    1.81006e+21    0.00000e+00    2.36511e+23    5.09401e+22    2.91737e+15    0.00000e+00
    6.10339e-05    1.94973e+21    0.00000e+00    2.14311e+23    5.45434e+22    3.21786e+15    0.00000e+00
    6.42119e-05    2.29795e+21    0.00000e+00    1.96192e+23    5.98706e+22    3.54931e+15    0.00000e+00
    6.75553e-05    2.56446e+21    0.00000e+00    1.80002e+23    6.42917e+22    3.91489e+15    0.00000e+00
