Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    8.25604e+17    0.00000e+00    3.25531e+22    1.73898e+20    0.00000e+00    0.00000e+00
    1.05207e-06    1.45548e+18    0.00000e+00    3.07163e+22    2.27716e+20    5.54118e+14    0.00000e+00
    1.10685e-06    1.56484e+18    0.00000e+00    2.87284e+22    2.34141e+20    6.11193e+14    0.00000e+00
    1.16448e-06    1.65897e+18    0.00000e+00    2.69834e+22    2.56738e+20    6.74144e+14    0.00000e+00
    1.22511e-06    1.87329e+18    0.00000e+00    2.49786e+22    3.17007e+20    7.43579e+14    0.00000e+00
    1.28890e-06    3.04576e+18    0.00000e+00    2.33672e+22    3.20691e+20    8.20168e+14    0.00000e+00
    1.35602e-06    3.42045e+18    0.00000e+00    2.14556e+22    3.70526e+20    9.04658e+14    0.00000e+00
    1.42662e-06    3.65725e+18    0.00000e+00    1.98807e+22    4.13934e+20    9.97830e+14    0.00000e+00
    1.50090e-06    6.77906e+18    0.00000e+00    1.81597e+22    4.57569e+20    1.10060e+15    0.00000e+00
    1.57905e-06    7.90329e+18    0.00000e+00    1.67726e+22    4.95661e+20    1.21397e+15    0.00000e+00
    1.66127e-06    7.45810e+18    0.00000e+00    1.52591e+22    5.31691e+20    1.33901e+15    0.00000e+00
    1.74777e-06    1.16138e+19    0.00000e+00    1.39617e+22    6.35206e+20    1.47693e+15    0.00000e+00
    1.83878e-06    1.34794e+19    0.00000e+00    1.26553e+22    6.34489e+20    1.62906e+15    0.00000e+00
    1.93452e-06    1.33076e+19    0.00000e+00    1.15419e+22    7.51218e+20    1.79685e+15    0.00000e+00
    2.03525e-06    1.68141e+19    0.00000e+00    1.04494e+22    7.68837e+20    1.98194e+15    0.00000e+00
    2.14122e-06    2.01637e+19    0.00000e+00    9.44748e+21    8.72118e+20    2.18607e+15    0.00000e+00
    2.25271e-06    2.32337e+19    0.00000e+00    8.59454e+21    9.27690e+20    2.41124e+15    0.00000e+00
    2.37001e-06    2.34688e+19    0.00000e+00    7.75334e+21    1.02010e+21    2.65961e+15    0.00000e+00
    2.49341e-06    2.92103e+19    0.00000e+00    7.03483e+21    1.13019e+21    2.93355e+15    0.00000e+00
    2.62324e-06    3.45415e+19    0.00000e+00    6.45310e+21    1.20698e+21    3.23571e+15    0.00000e+00
    2.75983e-06    3.75584e+19    0.00000e+00    5.82184e+21    1.29827e+21    3.56899e+15    0.00000e+00
    2.90353e-06    4.45720e+19    0.00000e+00    5.33879e+21    1.44401e+21    3.93660e+15    0.00000e+00
    3.05471e-06    5.32468e+19    0.00000e+00    4.85865e+21    1.54115e+21    4.34207e+15    0.00000e+00
    3.21376e-06    5.61475e+19    0.00000e+00    4.53352e+21    1.63929e+21    4.78929e+15    0.00000e+00
    3.38110e-06    6.52531e+19    0.00000e+00    4.13561e+21    1.78643e+21    5.28260e+15    0.00000e+00
    3.55715e-06    7.54610e+19    0.00000e+00    3.87254e+21    1.91768e+21    5.82672e+15    0.00000e+00
    3.74237e-06    8.77170e+19    0.00000e+00    3.64431e+21    2.06579e+21    6.42689e+15    0.00000e+00
    3.93723e-06    9.38139e+19    0.00000e+00    3.46021e+21    2.19623e+21    7.08887e+15    0.00000e+00
    4.14223e-06    1.12537e+20    0.00000e+00    3.33333e+21    2.38155e+21    7.81901e+15    0.00000e+00
