Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    1.09763e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.50712e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.03054e+00    0.00000e+00
    1.05207e-06    1.27335e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.66235e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.33056e+00    0.00000e+00
    1.10685e-06    1.47721e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.83357e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.71791e+00    0.00000e+00
    1.16448e-06    1.71371e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.02243e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.21803e+00    0.00000e+00
    1.22511e-06    1.98807e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.23075e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.86374e+00    0.00000e+00
    1.28890e-06    2.30635e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.46052e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.69744e+00    0.00000e+00
    1.35602e-06    2.67558e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.71395e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.77384e+00    0.00000e+00
    1.42662e-06    3.10393e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.99349e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.16361e+00    0.00000e+00
    1.50090e-06    3.60085e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.30183e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.95797e+00    0.00000e+00
    1.57905e-06    4.17733e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.64192e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.02747e+01    0.00000e+00
    1.66127e-06    4.84611e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.01704e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.32659e+01    0.00000e+00
    1.74777e-06    5.62195e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.43080e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.71279e+01    0.00000e+00
