0 1 2
0 3 4
0 5 6
0 7 8
0 9 26
0 10 11
0 12 42
0 13 15
0 14 24
0 16 19
0 17 44
0 18 26
0 20 37
0 21 30
0 22 23
0 25 27
0 28 32
0 29 33
0 31 39
0 34 43
0 35 36
0 38 41
0 40 45
1 3 38
1 4 43
1 5 7
1 6 12
1 8 35
1 9 17
1 9 23
1 10 22
1 11 21
1 13 25
1 14 27
1 15 36
1 16 40
1 18 28
1 19 37
1 20 24
1 26 29
1 30 45
1 31 32
1 33 41
1 34 44
1 39 42
2 3 15
2 4 33
2 5 30
2 6 44
2 7 34
2 8 27
2 9 43
2 10 28
2 11 31
2 12 41
2 13 29
2 14 35
2 16 18
2 17 20
2 19 21
2 20 26
2 22 32
2 23 42
2 24 39
2 25 45
2 36 40
2 37 38
3 5 28
3 6 26
3 7 16
3 8 13
3 9 45
3 10 36
3 11 24
3 12 44
3 14 32
3 17 43
3 18 42
3 19 40
3 20 21
3 22 34
3 23 30
3 25 33
3 27 31
3 29 35
3 37 41
3 39 41
4 5 32
4 5 42
4 6 34
4 7 22
4 8 18
4 9 36
4 10 31
4 11 25
4 12 27
4 13 45
4 14 38
4 15 29
4 16 28
4 17 19
4 20 35
4 21 24
4 23 41
4 26 39
4 30 44
4 37 40
5 8 21
5 9 20
5 10 13
5 11 44
5 12 25
5 14 19
5 15 24
5 16 23
5 17 31
5 18 34
5 22 29
5 26 45
5 27 38
5 33 36
5 35 37
5 39 43
5 40 41
6 7 13
6 8 9
6 10 18
6 11 16
6 11 19
6 14 41
6 15 28
6 17 36
6 20 22
6 21 31
6 23 27
6 24 38
6 25 29
6 30 39
6 32 37
6 33 45
6 35 40
6 42 43
7 9 40
7 10 14
7 11 42
7 12 39
7 15 17
7 18 41
7 19 26
7 20 28
7 21 35
7 23 36
7 24 45
7 25 35
7 27 37
7 29 44
7 30 38
7 31 43
7 32 33
8 10 41
8 11 30
8 12 14
8 15 19
8 15 20
8 16 25
8 17 33
8 22 31
8 23 29
8 24 32
8 26 38
8 28 36
8 34 42
8 37 45
8 39 40
8 43 44
9 10 24
9 11 12
9 13 31
9 14 39
9 15 18
9 16 34
9 19 35
9 21 44
9 22 41
9 25 32
9 27 33
9 28 38
9 29 30
9 37 42
10 12 20
10 12 29
10 15 33
10 16 35
10 17 27
10 19 38
10 21 42
10 23 39
10 25 44
10 26 32
10 30 40
10 34 37
10 43 45
11 13 36
11 14 22
11 15 27
11 17 40
11 18 29
11 20 34
11 23 35
11 26 37
11 28 39
11 32 43
11 33 38
11 41 45
12 13 18
12 15 45
12 16 43
12 17 38
12 19 31
12 21 22
12 23 37
12 24 35
12 26 36
12 28 40
12 30 33
12 32 34
13 14 16
13 14 30
13 17 39
13 19 41
13 20 33
13 21 27
13 22 37
13 23 26
13 24 34
13 28 42
13 32 40
13 35 43
13 38 44
14 15 37
14 17 42
14 18 33
14 20 44
14 21 43
14 23 31
14 25 28
14 26 40
14 29 36
14 34 45
15 16 41
15 21 26
15 22 42
15 23 44
15 25 40
15 30 31
15 32 39
15 34 35
15 38 43
16 17 37
16 20 38
16 21 39
16 22 30
16 23 33
16 24 42
16 26 44
16 27 45
16 29 31
16 32 36
17 18 24
17 21 28
17 22 28
17 23 45
17 25 30
17 26 35
17 29 34
17 32 41
18 19 32
18 20 45
18 21 40
18 22 36
18 23 38
18 25 31
18 27 39
18 30 35
18 37 43
18 42 44
19 20 39
19 22 33
19 23 43
19 24 31
19 25 38
19 27 44
19 28 34
19 29 45
19 30 37
19 36 42
20 23 32
20 25 42
20 27 29
20 30 43
20 31 40
20 36 41
21 23 25
21 29 41
21 32 45
21 33 37
21 34 38
21 36 43
22 24 44
22 25 26
22 27 43
22 34 39
22 35 45
22 38 40
23 24 28
23 34 40
24 25 37
24 26 41
24 27 40
24 29 30
24 33 43
24 36 45
25 33 34
25 36 39
25 41 43
26 27 34
26 28 43
26 30 42
26 31 33
27 28 35
27 30 32
27 36 44
27 41 42
28 29 37
28 30 41
28 31 45
28 33 44
29 32 42
29 38 39
29 40 43
30 34 36
31 34 41
31 35 42
31 36 38
31 37 44
32 35 38
32 40 44
33 35 39
33 40 42
35 41 44
36 37 39
38 42 45
39 44 45
