0 1 2 3
0 1 4 5
0 1 6 7
0 1 8 9
0 10 11 12
0 13 14 15
0 16 17 18
0 19 20 21
0 22 33 36
0 23 35 39
0 24 42 78
0 25 34 66
0 26 41 67
0 27 53 68
0 28 65 71
0 29 57 72
0 30 49 69
0 31 51 70
0 32 61 73
0 37 63 76
0 38 54 74
0 40 59 77
0 43 52 75
0 44 45 55
0 46 50 58
0 47 56 60
0 48 62 64
1 10 13 16
1 11 14 19
1 12 17 20
1 15 18 21
1 22 62 73
1 23 34 37
1 24 36 40
1 25 43 78
1 26 35 66
1 27 42 67
1 28 54 68
1 29 55 71
1 30 58 72
1 31 50 69
1 32 52 70
1 33 53 75
1 38 64 76
1 39 44 74
1 41 60 77
1 45 46 56
1 47 51 59
1 48 57 61
1 49 63 65
2 4 10 15
2 5 12 14
2 6 11 17
2 7 13 21
2 8 16 19
2 9 18 20
2 22 53 70
2 23 63 73
2 24 35 38
2 25 37 41
2 26 33 78
2 27 36 66
2 28 43 67
2 29 44 68
2 30 56 71
2 31 59 72
2 32 51 69
2 34 54 75
2 39 65 76
2 40 45 74
2 42 61 77
2 46 47 57
2 48 52 60
2 49 58 62
2 50 55 64
3 4 17 19
3 5 16 21
3 6 10 18
3 7 14 20
3 8 11 13
3 9 12 15
3 22 52 69
3 23 54 70
3 24 64 73
3 25 36 39
3 26 38 42
3 27 34 78
3 28 37 66
3 29 33 67
3 30 45 68
3 31 57 71
3 32 60 72
3 35 44 75
3 40 55 76
3 41 46 74
3 43 62 77
3 47 48 58
3 49 53 61
3 50 59 63
3 51 56 65
4 6 13 20
4 7 12 16
4 8 14 18
4 9 11 21
4 22 61 72
4 23 53 69
4 24 44 70
4 25 65 73
4 26 37 40
4 27 39 43
4 28 35 78
4 29 38 66
4 30 34 67
4 31 46 68
4 32 58 71
4 33 63 77
4 36 45 75
4 41 56 76
4 42 47 74
4 48 49 59
4 50 54 62
4 51 60 64
4 52 55 57
5 6 15 19
5 7 11 18
5 8 10 20
5 9 13 17
5 22 59 71
5 23 62 72
5 24 54 69
5 25 45 70
5 26 55 73
5 27 38 41
5 28 33 40
5 29 36 78
5 30 39 66
5 31 35 67
5 32 47 68
5 34 64 77
5 37 46 75
5 42 57 76
5 43 48 74
5 44 51 63
5 49 50 60
5 52 61 65
5 53 56 58
6 8 12 21
6 9 14 16
6 22 48 68
6 23 60 71
6 24 63 72
6 25 44 69
6 26 46 70
6 27 56 73
6 28 39 42
6 29 34 41
6 30 37 78
6 31 40 66
6 32 36 67
6 33 49 74
6 35 65 77
6 38 47 75
6 43 58 76
6 45 52 64
6 50 51 61
6 53 55 62
6 54 57 59
7 8 15 17
7 9 10 19
7 22 37 67
7 23 49 68
7 24 61 71
7 25 64 72
7 26 45 69
7 27 47 70
7 28 57 73
7 29 40 43
7 30 35 42
7 31 38 78
7 32 41 66
7 33 59 76
7 34 50 74
7 36 55 77
7 39 48 75
7 44 58 60
7 46 53 65
7 51 52 62
7 54 56 63
8 22 42 66
8 23 38 67
8 24 50 68
8 25 62 71
8 26 65 72
8 27 46 69
8 28 48 70
8 29 58 73
8 30 33 41
8 31 36 43
8 32 39 78
8 34 60 76
8 35 51 74
8 37 56 77
8 40 49 75
8 44 57 64
8 45 59 61
8 47 54 55
8 52 53 63
9 22 40 78
9 23 43 66
9 24 39 67
9 25 51 68
9 26 63 71
9 27 55 72
9 28 47 69
9 29 49 70
9 30 59 73
9 31 34 42
9 32 33 37
9 35 61 76
9 36 52 74
9 38 57 77
9 41 50 75
9 44 48 56
9 45 58 65
9 46 60 62
9 53 54 64
10 14 17 21
10 22 34 38
10 23 41 78
10 24 33 66
10 25 40 67
10 26 52 68
10 27 64 71
10 28 56 72
10 29 48 69
10 30 50 70
10 31 60 73
10 32 35 43
10 36 62 76
10 37 53 74
10 39 58 77
10 42 51 75
10 44 54 65
10 45 49 57
10 46 55 59
10 47 61 63
11 15 16 20
11 22 25 50
11 23 27 33
11 24 29 37
11 26 56 61
11 28 64 74
11 30 57 75
11 31 49 76
11 32 48 77
11 34 39 55
11 35 47 52
11 36 54 71
11 38 53 72
11 40 58 68
11 41 65 69
11 42 59 70
11 43 51 73
11 44 62 78
11 45 60 66
11 46 63 67
12 13 18 19
12 22 49 77
12 23 26 51
12 24 28 34
12 25 30 38
12 27 57 62
12 29 65 74
12 31 58 75
12 32 50 76
12 33 52 73
12 35 40 56
12 36 48 53
12 37 44 71
12 39 54 72
12 41 59 68
12 42 55 69
12 43 60 70
12 45 63 78
12 46 61 66
12 47 64 67
13 22 51 76
13 23 50 77
13 24 27 52
13 25 29 35
13 26 31 39
13 28 58 63
13 30 55 74
13 32 59 75
13 33 61 70
13 34 53 73
13 36 41 57
13 37 49 54
13 38 45 71
13 40 44 72
13 42 60 68
13 43 56 69
13 46 64 78
13 47 62 66
13 48 65 67
14 22 60 75
14 23 52 76
14 24 51 77
14 25 28 53
14 26 30 36
14 27 32 40
14 29 59 64
14 31 56 74
14 33 57 69
14 34 62 70
14 35 54 73
14 37 42 58
14 38 44 50
14 39 46 71
14 41 45 72
14 43 61 68
14 47 65 78
14 48 63 66
14 49 55 67
15 22 28 41
15 23 61 75
15 24 53 76
15 25 52 77
15 26 29 54
15 27 31 37
15 30 60 65
15 32 57 74
15 33 62 68
15 34 58 69
15 35 63 70
15 36 44 73
15 38 43 59
15 39 45 51
15 40 47 71
15 42 46 72
15 48 55 78
15 49 64 66
15 50 56 67
16 22 58 74
16 23 29 42
16 24 62 75
16 25 54 76
16 26 53 77
16 27 30 44
16 28 32 38
16 31 55 61
16 33 39 60
16 34 63 68
16 35 59 69
16 36 64 70
16 37 45 73
16 40 46 52
16 41 48 71
16 43 47 72
16 49 56 78
16 50 65 66
16 51 57 67
17 22 29 39
17 23 59 74
17 24 30 43
17 25 63 75
17 26 44 76
17 27 54 77
17 28 31 45
17 32 56 62
17 33 48 72
17 34 40 61
17 35 64 68
17 36 60 69
17 37 65 70
17 38 46 73
17 41 47 53
17 42 49 71
17 50 57 78
17 51 55 66
17 52 58 67
18 22 57 63
18 23 30 40
18 24 60 74
18 25 31 33
18 26 64 75
18 27 45 76
18 28 44 77
18 29 32 46
18 34 49 72
18 35 41 62
18 36 65 68
18 37 61 69
18 38 55 70
18 39 47 73
18 42 48 54
18 43 50 71
18 51 58 78
18 52 56 66
18 53 59 67
19 22 30 47
19 23 58 64
19 24 31 41
19 25 61 74
19 26 32 34
19 27 65 75
19 28 46 76
19 29 45 77
19 33 51 71
19 35 50 72
19 36 42 63
19 37 55 68
19 38 62 69
19 39 56 70
19 40 48 73
19 43 44 49
19 52 59 78
19 53 57 66
19 54 60 67
20 22 27 35
20 23 31 48
20 24 59 65
20 25 32 42
20 26 62 74
20 28 55 75
20 29 47 76
20 30 46 77
20 33 45 50
20 34 52 71
20 36 51 72
20 37 43 64
20 38 56 68
20 39 63 69
20 40 57 70
20 41 49 73
20 44 61 67
20 53 60 78
20 54 58 66
21 22 26 43
21 23 28 36
21 24 32 49
21 25 55 60
21 27 63 74
21 29 56 75
21 30 48 76
21 31 47 77
21 33 38 65
21 34 46 51
21 35 53 71
21 37 52 72
21 39 57 68
21 40 64 69
21 41 58 70
21 42 50 73
21 44 59 66
21 45 62 67
21 54 61 78
22 23 44 46
22 24 55 56
22 31 64 65
22 32 45 54
23 24 45 47
23 25 56 57
23 32 55 65
24 25 46 48
24 26 57 58
25 26 47 49
25 27 58 59
26 27 48 50
26 28 59 60
27 28 49 51
27 29 60 61
28 29 50 52
28 30 61 62
29 30 51 53
29 31 62 63
30 31 52 54
30 32 63 64
31 32 44 53
33 34 44 47
33 35 55 58
33 42 56 64
33 43 46 54
34 35 45 48
34 36 56 59
34 43 57 65
35 36 46 49
35 37 57 60
36 37 47 50
36 38 58 61
37 38 48 51
37 39 59 62
38 39 49 52
38 40 60 63
39 40 50 53
39 41 61 64
40 41 51 54
40 42 62 65
41 42 44 52
41 43 55 63
42 43 45 53
66 67 70 72
66 68 75 76
66 69 71 78
66 73 74 77
67 68 71 73
67 69 76 77
67 74 75 78
68 69 72 74
68 70 77 78
69 70 73 75
70 71 74 76
71 72 75 77
72 73 76 78
