0 1 2 3
0 1 4 5
0 1 6 7
0 1 8 9
0 10 11 12
0 13 14 15
0 16 17 18
0 19 20 21
0 22 27 35
0 23 33 46
0 24 45 55
0 25 59 77
0 26 62 79
0 28 53 66
0 29 56 67
0 30 58 73
0 31 50 74
0 32 61 68
0 34 51 75
0 36 52 81
0 37 47 69
0 38 64 72
0 39 54 76
0 40 48 71
0 41 65 70
0 42 60 80
0 43 63 78
0 44 49 57
1 10 13 16
1 11 14 19
1 12 17 20
1 15 18 21
1 22 64 78
1 23 28 36
1 24 34 47
1 25 46 56
1 26 60 77
1 27 63 79
1 29 54 66
1 30 57 67
1 31 59 73
1 32 51 74
1 33 62 68
1 35 52 75
1 37 53 81
1 38 48 69
1 39 65 72
1 40 55 76
1 41 49 71
1 42 44 70
1 43 61 80
1 45 50 58
2 4 10 15
2 5 12 14
2 6 11 17
2 7 13 21
2 8 16 19
2 9 18 20
2 22 62 80
2 23 65 78
2 24 29 37
2 25 35 48
2 26 47 57
2 27 61 77
2 28 64 79
2 30 55 66
2 31 58 67
2 32 60 73
2 33 52 74
2 34 63 68
2 36 53 75
2 38 54 81
2 39 49 69
2 40 44 72
2 41 56 76
2 42 50 71
2 43 45 70
2 46 51 59
3 4 17 19
3 5 16 21
3 6 10 18
3 7 14 20
3 8 11 13
3 9 12 15
3 22 46 70
3 23 63 80
3 24 44 78
3 25 30 38
3 26 36 49
3 27 48 58
3 28 62 77
3 29 65 79
3 31 56 66
3 32 59 67
3 33 61 73
3 34 53 74
3 35 64 68
3 37 54 75
3 39 55 81
3 40 50 69
3 41 45 72
3 42 57 76
3 43 51 71
3 47 52 60
4 6 13 20
4 7 12 16
4 8 14 18
4 9 11 21
4 22 52 71
4 23 47 70
4 24 64 80
4 25 45 78
4 26 31 39
4 27 37 50
4 28 49 59
4 29 63 77
4 30 44 79
4 32 57 66
4 33 60 67
4 34 62 73
4 35 54 74
4 36 65 68
4 38 55 75
4 40 56 81
4 41 51 69
4 42 46 72
4 43 58 76
4 48 53 61
5 6 15 19
5 7 11 18
5 8 10 20
5 9 13 17
5 22 59 76
5 23 53 71
5 24 48 70
5 25 65 80
5 26 46 78
5 27 32 40
5 28 38 51
5 29 50 60
5 30 64 77
5 31 45 79
5 33 58 66
5 34 61 67
5 35 63 73
5 36 55 74
5 37 44 68
5 39 56 75
5 41 57 81
5 42 52 69
5 43 47 72
5 49 54 62
6 8 12 21
6 9 14 16
6 22 48 72
6 23 60 76
6 24 54 71
6 25 49 70
6 26 44 80
6 27 47 78
6 28 33 41
6 29 39 52
6 30 51 61
6 31 65 77
6 32 46 79
6 34 59 66
6 35 62 67
6 36 64 73
6 37 56 74
6 38 45 68
6 40 57 75
6 42 58 81
6 43 53 69
6 50 55 63
7 8 15 17
7 9 10 19
7 22 54 69
7 23 49 72
7 24 61 76
7 25 55 71
7 26 50 70
7 27 45 80
7 28 48 78
7 29 34 42
7 30 40 53
7 31 52 62
7 32 44 77
7 33 47 79
7 35 60 66
7 36 63 67
7 37 65 73
7 38 57 74
7 39 46 68
7 41 58 75
7 43 59 81
7 51 56 64
8 22 60 81
8 23 55 69
8 24 50 72
8 25 62 76
8 26 56 71
8 27 51 70
8 28 46 80
8 29 49 78
8 30 35 43
8 31 41 54
8 32 53 63
8 33 45 77
8 34 48 79
8 36 61 66
8 37 64 67
8 38 44 73
8 39 58 74
8 40 47 68
8 42 59 75
8 52 57 65
9 22 31 36
9 23 61 81
9 24 56 69
9 25 51 72
9 26 63 76
9 27 57 71
9 28 52 70
9 29 47 80
9 30 50 78
9 32 42 55
9 33 54 64
9 34 46 77
9 35 49 79
9 37 62 66
9 38 65 67
9 39 45 73
9 40 59 74
9 41 48 68
9 43 60 75
9 44 53 58
10 14 17 21
10 22 61 75
10 23 32 37
10 24 62 81
10 25 57 69
10 26 52 72
10 27 64 76
10 28 58 71
10 29 53 70
10 30 48 80
10 31 51 78
10 33 43 56
10 34 55 65
10 35 47 77
10 36 50 79
10 38 63 66
10 39 44 67
10 40 46 73
10 41 60 74
10 42 49 68
10 45 54 59
11 15 16 20
11 22 34 57
11 23 62 75
11 24 33 38
11 25 63 81
11 26 58 69
11 27 53 72
11 28 65 76
11 29 59 71
11 30 54 70
11 31 49 80
11 32 52 78
11 35 44 56
11 36 48 77
11 37 51 79
11 39 64 66
11 40 45 67
11 41 47 73
11 42 61 74
11 43 50 68
11 46 55 60
12 13 18 19
12 22 51 68
12 23 35 58
12 24 63 75
12 25 34 39
12 26 64 81
12 27 59 69
12 28 54 72
12 29 44 76
12 30 60 71
12 31 55 70
12 32 50 80
12 33 53 78
12 36 45 57
12 37 49 77
12 38 52 79
12 40 65 66
12 41 46 67
12 42 48 73
12 43 62 74
12 47 56 61
13 22 63 74
13 23 52 68
13 24 36 59
13 25 64 75
13 26 35 40
13 27 65 81
13 28 60 69
13 29 55 72
13 30 45 76
13 31 61 71
13 32 56 70
13 33 51 80
13 34 54 78
13 37 46 58
13 38 50 77
13 39 53 79
13 41 44 66
13 42 47 67
13 43 49 73
13 48 57 62
14 22 50 73
14 23 64 74
14 24 53 68
14 25 37 60
14 26 65 75
14 27 36 41
14 28 44 81
14 29 61 69
14 30 56 72
14 31 46 76
14 32 62 71
14 33 57 70
14 34 52 80
14 35 55 78
14 38 47 59
14 39 51 77
14 40 54 79
14 42 45 66
14 43 48 67
14 49 58 63
15 22 49 67
15 23 51 73
15 24 65 74
15 25 54 68
15 26 38 61
15 27 44 75
15 28 37 42
15 29 45 81
15 30 62 69
15 31 57 72
15 32 47 76
15 33 63 71
15 34 58 70
15 35 53 80
15 36 56 78
15 39 48 60
15 40 52 77
15 41 55 79
15 43 46 66
15 50 59 64
16 22 47 66
16 23 50 67
16 24 52 73
16 25 44 74
16 26 55 68
16 27 39 62
16 28 45 75
16 29 38 43
16 30 46 81
16 31 63 69
16 32 58 72
16 33 48 76
16 34 64 71
16 35 59 70
16 36 54 80
16 37 57 78
16 40 49 61
16 41 53 77
16 42 56 79
16 51 60 65
17 22 30 39
17 23 48 66
17 24 51 67
17 25 53 73
17 26 45 74
17 27 56 68
17 28 40 63
17 29 46 75
17 31 47 81
17 32 64 69
17 33 59 72
17 34 49 76
17 35 65 71
17 36 60 70
17 37 55 80
17 38 58 78
17 41 50 62
17 42 54 77
17 43 57 79
17 44 52 61
18 22 58 79
18 23 31 40
18 24 49 66
18 25 52 67
18 26 54 73
18 27 46 74
18 28 57 68
18 29 41 64
18 30 47 75
18 32 48 81
18 33 65 69
18 34 60 72
18 35 50 76
18 36 44 71
18 37 61 70
18 38 56 80
18 39 59 78
18 42 51 63
18 43 55 77
18 45 53 62
19 22 56 77
19 23 59 79
19 24 32 41
19 25 50 66
19 26 53 67
19 27 55 73
19 28 47 74
19 29 58 68
19 30 42 65
19 31 48 75
19 33 49 81
19 34 44 69
19 35 61 72
19 36 51 76
19 37 45 71
19 38 62 70
19 39 57 80
19 40 60 78
19 43 52 64
19 46 54 63
20 22 53 65
20 23 57 77
20 24 60 79
20 25 33 42
20 26 51 66
20 27 54 67
20 28 56 73
20 29 48 74
20 30 59 68
20 31 43 44
20 32 49 75
20 34 50 81
20 35 45 69
20 36 62 72
20 37 52 76
20 38 46 71
20 39 63 70
20 40 58 80
20 41 61 78
20 47 55 64
21 22 32 45
21 23 44 54
21 24 58 77
21 25 61 79
21 26 34 43
21 27 52 66
21 28 55 67
21 29 57 73
21 30 49 74
21 31 60 68
21 33 50 75
21 35 51 81
21 36 46 69
21 37 63 72
21 38 53 76
21 39 47 71
21 40 64 70
21 41 59 80
21 42 62 78
21 48 56 65
22 23 25 29
22 24 28 43
22 26 41 42
22 33 44 55
22 37 38 40
23 24 26 30
23 27 42 43
23 34 45 56
23 38 39 41
24 25 27 31
24 35 46 57
24 39 40 42
25 26 28 32
25 36 47 58
25 40 41 43
26 27 29 33
26 37 48 59
27 28 30 34
27 38 49 60
28 29 31 35
28 39 50 61
29 30 32 36
29 40 51 62
30 31 33 37
30 41 52 63
31 32 34 38
31 42 53 64
32 33 35 39
32 43 54 65
33 34 36 40
34 35 37 41
35 36 38 42
36 37 39 43
44 45 47 51
44 46 50 65
44 48 63 64
44 59 60 62
45 46 48 52
45 49 64 65
45 60 61 63
46 47 49 53
46 61 62 64
47 48 50 54
47 62 63 65
48 49 51 55
49 50 52 56
50 51 53 57
51 52 54 58
52 53 55 59
53 54 56 60
54 55 57 61
55 56 58 62
56 57 59 63
57 58 60 64
58 59 61 65
66 67 68 69
66 70 74 78
66 71 77 80
66 72 75 81
66 73 76 79
67 70 76 81
67 71 75 79
67 72 77 78
67 73 74 80
68 70 77 79
68 71 74 81
68 72 76 80
68 73 75 78
69 70 75 80
69 71 76 78
69 72 74 79
69 73 77 81
70 71 72 73
74 75 76 77
78 79 80 81
