0 1 2
0 1 87
0 3 46
0 4 6
0 5 86
0 7 12
0 8 83
0 9 49
0 10 18
0 11 80
0 13 24
0 14 77
0 15 52
0 16 30
0 17 74
0 19 36
0 20 71
0 21 55
0 22 42
0 23 68
0 25 48
0 26 65
0 27 58
0 28 54
0 29 62
0 31 60
0 32 59
0 33 61
0 34 66
0 35 56
0 37 72
0 38 53
0 39 64
0 40 78
0 41 50
0 43 84
0 44 47
0 45 67
0 51 70
0 57 73
0 63 76
0 69 79
0 75 82
0 81 85
1 3 84
1 4 47
1 5 7
1 6 81
1 8 13
1 9 78
1 10 50
1 11 19
1 12 75
1 14 25
1 15 72
1 16 53
1 17 31
1 18 69
1 20 37
1 21 66
1 22 56
1 23 43
1 24 63
1 26 49
1 27 60
1 28 59
1 29 55
1 30 57
1 32 61
1 33 54
1 34 62
1 35 67
1 36 51
1 38 73
1 39 48
1 40 65
1 41 79
1 42 45
1 44 85
1 46 68
1 52 71
1 58 74
1 64 77
1 70 80
1 76 83
1 82 86
2 3 8
2 3 87
2 4 85
2 5 45
2 6 14
2 7 82
2 9 20
2 10 79
2 11 48
2 12 26
2 13 76
2 15 32
2 16 73
2 17 51
2 18 38
2 19 70
2 21 44
2 22 67
2 23 54
2 24 50
2 25 64
2 27 56
2 28 61
2 29 57
2 30 62
2 31 58
2 33 68
2 34 55
2 35 60
2 36 74
2 37 52
2 39 80
2 40 49
2 41 63
2 42 86
2 43 46
2 47 66
2 53 69
2 59 72
2 65 75
2 71 78
2 77 81
2 83 84
3 4 5
3 6 49
3 7 9
3 10 15
3 11 86
3 12 52
3 13 21
3 14 83
3 16 27
3 17 80
3 18 55
3 19 33
3 20 77
3 22 39
3 23 74
3 24 58
3 25 45
3 26 71
3 28 51
3 29 68
3 30 61
3 31 57
3 32 65
3 34 63
3 35 62
3 36 64
3 37 69
3 38 59
3 40 75
3 41 56
3 42 67
3 43 81
3 44 53
3 47 50
3 48 70
3 54 73
3 60 76
3 66 79
3 72 82
3 78 85
4 5 87
4 7 50
4 8 10
4 9 84
4 11 16
4 12 81
4 13 53
4 14 22
4 15 78
4 17 28
4 18 75
4 19 56
4 20 34
4 21 72
4 23 40
4 24 69
4 25 59
4 26 46
4 27 66
4 29 52
4 30 63
4 31 62
4 32 58
4 33 60
4 35 64
4 36 57
4 37 65
4 38 70
4 39 54
4 41 76
4 42 51
4 43 68
4 44 82
4 45 48
4 49 71
4 55 74
4 61 77
4 67 80
4 73 83
4 79 86
5 6 11
5 8 48
5 9 17
5 10 85
5 12 23
5 13 82
5 14 51
5 15 29
5 16 79
5 18 35
5 19 76
5 20 54
5 21 41
5 22 73
5 24 47
5 25 70
5 26 57
5 27 53
5 28 67
5 30 59
5 31 64
5 32 60
5 33 65
5 34 61
5 36 71
5 37 58
5 38 63
5 39 77
5 40 55
5 42 83
5 43 52
5 44 66
5 46 49
5 50 69
5 56 72
5 62 75
5 68 78
5 74 81
5 80 84
6 7 8
6 7 87
6 9 52
6 10 12
6 13 18
6 15 55
6 16 24
6 17 86
6 19 30
6 20 83
6 21 58
6 22 36
6 23 80
6 25 42
6 26 77
6 27 61
6 28 48
6 29 74
6 31 54
6 32 71
6 33 64
6 34 60
6 35 68
6 37 66
6 38 65
6 39 67
6 40 72
6 41 62
6 43 78
6 44 59
6 45 70
6 46 84
6 47 56
6 50 53
6 51 73
6 57 76
6 63 79
6 69 82
6 75 85
7 10 53
7 11 13
7 14 19
7 15 84
7 16 56
7 17 25
7 18 81
7 20 31
7 21 78
7 22 59
7 23 37
7 24 75
7 26 43
7 27 72
7 28 62
7 29 49
7 30 69
7 32 55
7 33 66
7 34 65
7 35 61
7 36 63
7 38 67
7 39 60
7 40 68
7 41 73
7 42 57
7 44 79
7 45 54
7 46 71
7 47 85
7 48 51
7 52 74
7 58 77
7 64 80
7 70 83
7 76 86
8 9 14
8 9 87
8 11 51
8 12 20
8 15 26
8 16 85
8 17 54
8 18 32
8 19 82
8 21 38
8 22 79
8 23 57
8 24 44
8 25 76
8 27 50
8 28 73
8 29 60
8 30 56
8 31 70
8 33 62
8 34 67
8 35 63
8 36 68
8 37 64
8 39 74
8 40 61
8 41 66
8 42 80
8 43 58
8 45 86
8 46 55
8 47 69
8 49 52
8 53 72
8 59 75
8 65 78
8 71 81
8 77 84
9 10 11
9 12 55
9 13 15
9 16 21
9 18 58
9 19 27
9 22 33
9 23 86
9 24 61
9 25 39
9 26 83
9 28 45
9 29 80
9 30 64
9 31 51
9 32 77
9 34 57
9 35 74
9 36 67
9 37 63
9 38 71
9 40 69
9 41 68
9 42 70
9 43 75
9 44 65
9 46 81
9 47 62
9 48 73
9 50 59
9 53 56
9 54 76
9 60 79
9 66 82
9 72 85
10 11 87
10 13 56
10 14 16
10 17 22
10 19 59
10 20 28
10 21 84
10 23 34
10 24 81
10 25 62
10 26 40
10 27 78
10 29 46
10 30 75
10 31 65
10 32 52
10 33 72
10 35 58
10 36 69
10 37 68
10 38 64
10 39 66
10 41 70
10 42 63
10 43 71
10 44 76
10 45 60
10 47 82
10 48 57
10 49 74
10 51 54
10 55 77
10 61 80
10 67 83
10 73 86
11 12 17
11 14 54
11 15 23
11 18 29
11 20 57
11 21 35
11 22 85
11 24 41
11 25 82
11 26 60
11 27 47
11 28 79
11 30 53
11 31 76
11 32 63
11 33 59
11 34 73
11 36 65
11 37 70
11 38 66
11 39 71
11 40 67
11 42 77
11 43 64
11 44 69
11 45 83
11 46 61
11 49 58
11 50 72
11 52 55
11 56 75
11 62 78
11 68 81
11 74 84
12 13 14
12 13 87
12 15 58
12 16 18
12 19 24
12 21 61
12 22 30
12 25 36
12 27 64
12 28 42
12 29 86
12 31 48
12 32 83
12 33 67
12 34 54
12 35 80
12 37 60
12 38 77
12 39 70
12 40 66
12 41 74
12 43 72
12 44 71
12 45 73
12 46 78
12 47 68
12 49 84
12 50 65
12 51 76
12 53 62
12 56 59
12 57 79
12 63 82
12 69 85
13 16 59
13 17 19
13 20 25
13 22 62
13 23 31
13 26 37
13 27 84
13 28 65
13 29 43
13 30 81
13 32 49
13 33 78
13 34 68
13 35 55
13 36 75
13 38 61
13 39 72
13 40 71
13 41 67
13 42 69
13 44 73
13 45 66
13 46 74
13 47 79
13 48 63
13 50 85
13 51 60
13 52 77
13 54 57
13 58 80
13 64 83
13 70 86
14 15 20
14 15 87
14 17 57
14 18 26
14 21 32
14 23 60
14 24 38
14 27 44
14 28 85
14 29 63
14 30 50
14 31 82
14 33 56
14 34 79
14 35 66
14 36 62
14 37 76
14 39 68
14 40 73
14 41 69
14 42 74
14 43 70
14 45 80
14 46 67
14 47 72
14 48 86
14 49 64
14 52 61
14 53 75
14 55 58
14 59 78
14 65 81
14 71 84
15 16 17
15 18 61
15 19 21
15 22 27
15 24 64
15 25 33
15 28 39
15 30 67
15 31 45
15 34 51
15 35 86
15 36 70
15 37 57
15 38 83
15 40 63
15 41 80
15 42 73
15 43 69
15 44 77
15 46 75
15 47 74
15 48 76
15 49 81
15 50 71
15 53 68
15 54 79
15 56 65
15 59 62
15 60 82
15 66 85
16 17 87
16 19 62
16 20 22
16 23 28
16 25 65
16 26 34
16 29 40
16 31 68
16 32 46
16 33 84
16 35 52
16 36 81
16 37 71
16 38 58
16 39 78
16 41 64
16 42 75
16 43 74
16 44 70
16 45 72
16 47 76
16 48 69
16 49 77
16 50 82
16 51 66
16 54 63
16 55 80
16 57 60
16 61 83
16 67 86
17 18 23
17 20 60
17 21 29
17 24 35
17 26 63
17 27 41
17 30 47
17 32 66
17 33 53
17 34 85
17 36 59
17 37 82
17 38 69
17 39 65
17 40 79
17 42 71
17 43 76
17 44 72
17 45 77
17 46 73
17 48 83
17 49 70
17 50 75
17 52 67
17 55 64
17 56 78
17 58 61
17 62 81
17 68 84
18 19 20
18 19 87
18 21 64
18 22 24
18 25 30
18 27 67
18 28 36
18 31 42
18 33 70
18 34 48
18 37 54
18 39 73
18 40 60
18 41 86
18 43 66
18 44 83
18 45 76
18 46 72
18 47 80
18 49 78
18 50 77
18 51 79
18 52 84
18 53 74
18 56 71
18 57 82
18 59 68
18 62 65
18 63 85
19 22 65
19 23 25
19 26 31
19 28 68
19 29 37
19 32 43
19 34 71
19 35 49
19 38 55
19 39 84
19 40 74
19 41 61
19 42 81
19 44 67
19 45 78
19 46 77
19 47 73
19 48 75
19 50 79
19 51 72
19 52 80
19 53 85
19 54 69
19 57 66
19 58 83
19 60 63
19 64 86
20 21 26
20 21 87
20 23 63
20 24 32
20 27 38
20 29 66
20 30 44
20 33 50
20 35 69
20 36 56
20 39 62
20 40 85
20 41 72
20 42 68
20 43 82
20 45 74
20 46 79
20 47 75
20 48 80
20 49 76
20 51 86
20 52 73
20 53 78
20 55 70
20 58 67
20 59 81
20 61 64
20 65 84
21 22 23
21 24 67
21 25 27
21 28 33
21 30 70
21 31 39
21 34 45
21 36 73
21 37 51
21 40 57
21 42 76
21 43 63
21 46 69
21 47 86
21 48 79
21 49 75
21 50 83
21 52 81
21 53 80
21 54 82
21 56 77
21 59 74
21 60 85
21 62 71
21 65 68
22 23 87
22 25 68
22 26 28
22 29 34
22 31 71
22 32 40
22 35 46
22 37 74
22 38 52
22 41 58
22 43 77
22 44 64
22 45 84
22 47 70
22 48 81
22 49 80
22 50 76
22 51 78
22 53 82
22 54 75
22 55 83
22 57 72
22 60 69
22 61 86
22 63 66
23 24 29
23 26 66
23 27 35
23 30 41
23 32 69
23 33 47
23 36 53
23 38 72
23 39 59
23 42 65
23 44 75
23 45 71
23 46 85
23 48 77
23 49 82
23 50 78
23 51 83
23 52 79
23 55 76
23 56 81
23 58 73
23 61 70
23 62 84
23 64 67
24 25 26
24 25 87
24 27 70
24 28 30
24 31 36
24 33 73
24 34 42
24 37 48
24 39 76
24 40 54
24 43 60
24 45 79
24 46 66
24 49 72
24 51 82
24 52 78
24 53 86
24 55 84
24 56 83
24 57 85
24 59 80
24 62 77
24 65 74
24 68 71
25 28 71
25 29 31
25 32 37
25 34 74
25 35 43
25 38 49
25 40 77
25 41 55
25 44 61
25 46 80
25 47 67
25 50 73
25 51 84
25 52 83
25 53 79
25 54 81
25 56 85
25 57 78
25 58 86
25 60 75
25 63 72
25 66 69
26 27 32
26 27 87
26 29 69
26 30 38
26 33 44
26 35 72
26 36 50
26 39 56
26 41 75
26 42 62
26 45 68
26 47 78
26 48 74
26 51 80
26 52 85
26 53 81
26 54 86
26 55 82
26 58 79
26 59 84
26 61 76
26 64 73
26 67 70
27 28 29
27 30 73
27 31 33
27 34 39
27 36 76
27 37 45
27 40 51
27 42 79
27 43 57
27 46 63
27 48 82
27 49 69
27 52 75
27 54 85
27 55 81
27 59 86
27 62 83
27 65 80
27 68 77
27 71 74
28 29 87
28 31 74
28 32 34
28 35 40
28 37 77
28 38 46
28 41 52
28 43 80
28 44 58
28 47 64
28 49 83
28 50 70
28 53 76
28 55 86
28 56 82
28 57 84
28 60 81
28 63 78
28 66 75
28 69 72
29 30 35
29 32 72
29 33 41
29 36 47
29 38 75
29 39 53
29 42 59
29 44 78
29 45 65
29 48 71
29 50 81
29 51 77
29 54 83
29 56 84
29 58 85
29 61 82
29 64 79
29 67 76
29 70 73
30 31 32
30 31 87
30 33 76
30 34 36
30 37 42
30 39 79
30 40 48
30 43 54
30 45 82
30 46 60
30 49 66
30 51 85
30 52 72
30 55 78
30 58 84
30 65 86
30 68 83
30 71 80
30 74 77
31 34 77
31 35 37
31 38 43
31 40 80
31 41 49
31 44 55
31 46 83
31 47 61
31 50 67
31 52 86
31 53 73
31 56 79
31 59 85
31 63 84
31 66 81
31 69 78
31 72 75
32 33 38
32 33 87
32 35 75
32 36 44
32 39 50
32 41 78
32 42 56
32 45 62
32 47 81
32 48 68
32 51 74
32 53 84
32 54 80
32 57 86
32 64 85
32 67 82
32 70 79
32 73 76
33 34 35
33 36 79
33 37 39
33 40 45
33 42 82
33 43 51
33 46 57
33 48 85
33 49 63
33 52 69
33 55 75
33 58 81
33 71 86
33 74 83
33 77 80
34 35 87
34 37 80
34 38 40
34 41 46
34 43 83
34 44 52
34 47 58
34 49 86
34 50 64
34 53 70
34 56 76
34 59 82
34 69 84
34 72 81
34 75 78
35 36 41
35 38 78
35 39 47
35 42 53
35 44 81
35 45 59
35 48 65
35 50 84
35 51 71
35 54 77
35 57 83
35 70 85
35 73 82
35 76 79
36 37 38
36 37 87
36 39 82
36 40 42
36 43 48
36 45 85
36 46 54
36 49 60
36 52 66
36 55 72
36 58 78
36 61 84
36 77 86
36 80 83
37 40 83
37 41 43
37 44 49
37 46 86
37 47 55
37 50 61
37 53 67
37 56 73
37 59 79
37 62 85
37 75 84
37 78 81
38 39 44
38 39 87
38 41 81
38 42 50
38 45 56
38 47 84
38 48 62
38 51 68
38 54 74
38 57 80
38 60 86
38 76 85
38 79 82
39 40 41
39 42 85
39 43 45
39 46 51
39 49 57
39 52 63
39 55 69
39 58 75
39 61 81
39 83 86
40 41 87
40 43 86
40 44 46
40 47 52
40 50 58
40 53 64
40 56 70
40 59 76
40 62 82
40 81 84
41 42 47
41 44 84
41 45 53
41 48 59
41 51 65
41 54 71
41 57 77
41 60 83
41 82 85
42 43 44
42 43 87
42 46 48
42 49 54
42 52 60
42 55 66
42 58 72
42 61 78
42 64 84
43 47 49
43 50 55
43 53 61
43 56 67
43 59 73
43 62 79
43 65 85
