0 1 2 3
0 4 5 6
0 7 8 9
0 10 11 12
0 13 14 15
0 16 17 18
0 19 38 57
0 19 76 77
0 20 40 60
0 21 42 63
0 22 44 66
0 23 46 69
0 24 48 72
0 25 50 75
0 26 52 59
0 27 54 62
0 28 56 65
0 29 39 68
0 30 41 71
0 31 43 74
0 32 45 58
0 33 47 61
0 34 49 64
0 35 51 67
0 36 53 70
0 37 55 73
1 3 8 77
1 4 9 12
1 5 7 13
1 6 16 76
1 10 15 18
1 11 14 17
1 19 56 74
1 20 39 58
1 21 41 61
1 22 43 64
1 23 45 67
1 24 47 70
1 25 49 73
1 26 51 57
1 27 53 60
1 28 55 63
1 29 38 66
1 30 40 69
1 31 42 72
1 32 44 75
1 33 46 59
1 34 48 62
1 35 50 65
1 36 52 68
1 37 54 71
2 4 10 13
2 4 14 16
2 5 6 77
2 7 15 17
2 8 9 11
2 12 18 76
2 19 55 72
2 20 38 75
2 21 40 59
2 22 42 62
2 23 44 65
2 24 46 68
2 25 48 71
2 26 50 74
2 27 52 58
2 28 54 61
2 29 56 64
2 30 39 67
2 31 41 70
2 32 43 73
2 33 45 57
2 34 47 60
2 35 49 63
2 36 51 66
2 37 53 69
3 4 7 18
3 5 12 17
3 6 11 15
3 9 13 16
3 10 14 76
3 19 54 70
3 20 56 73
3 21 39 57
3 22 41 60
3 23 43 63
3 24 45 66
3 25 47 69
3 26 49 72
3 27 51 75
3 28 53 59
3 29 55 62
3 30 38 65
3 31 40 68
3 32 42 71
3 33 44 74
3 34 46 58
3 35 48 61
3 36 50 64
3 37 52 67
4 8 17 76
4 11 15 77
4 19 53 68
4 20 55 71
4 21 38 74
4 22 40 58
4 23 42 61
4 24 44 64
4 25 46 67
4 26 48 70
4 27 50 73
4 28 52 57
4 29 54 60
4 30 56 63
4 31 39 66
4 32 41 69
4 33 43 72
4 34 45 75
4 35 47 59
4 36 49 62
4 37 51 65
5 8 10 14
5 9 15 76
5 11 16 18
5 19 52 66
5 20 54 69
5 21 56 72
5 22 39 75
5 23 41 59
5 24 43 62
5 25 45 65
5 26 47 68
5 27 49 71
5 28 51 74
5 29 53 58
5 30 55 61
5 31 38 64
5 32 40 67
5 33 42 70
5 34 44 73
5 35 46 57
5 36 48 60
5 37 50 63
6 7 12 14
6 8 13 18
6 9 10 17
6 19 51 64
6 20 53 67
6 21 55 70
6 22 38 73
6 23 40 57
6 24 42 60
6 25 44 63
6 26 46 66
6 27 48 69
6 28 50 72
6 29 52 75
6 30 54 59
6 31 56 62
6 32 39 65
6 33 41 68
6 34 43 71
6 35 45 74
6 36 47 58
6 37 49 61
7 10 16 77
7 11 13 76
7 19 50 62
7 20 52 65
7 21 54 68
7 22 56 71
7 23 39 74
7 24 41 58
7 25 43 61
7 26 45 64
7 27 47 67
7 28 49 70
7 29 51 73
7 30 53 57
7 31 55 60
7 32 38 63
7 33 40 66
7 34 42 69
7 35 44 72
7 36 46 75
7 37 48 59
8 12 15 16
8 19 49 60
8 20 51 63
8 21 53 66
8 22 55 69
8 23 38 72
8 24 40 75
8 25 42 59
8 26 44 62
8 27 46 65
8 28 48 68
8 29 50 71
8 30 52 74
8 31 54 58
8 32 56 61
8 33 39 64
8 34 41 67
8 35 43 70
8 36 45 73
8 37 47 57
9 14 18 77
9 19 48 58
9 20 50 61
9 21 52 64
9 22 54 67
9 23 56 70
9 24 39 73
9 25 41 57
9 26 43 60
9 27 45 63
9 28 47 66
9 29 49 69
9 30 51 72
9 31 53 75
9 32 55 59
9 33 38 62
9 34 40 65
9 35 42 68
9 36 44 71
9 37 46 74
10 19 47 75
10 20 49 59
10 21 51 62
10 22 53 65
10 23 55 68
10 24 38 71
10 25 40 74
10 26 42 58
10 27 44 61
10 28 46 64
10 29 48 67
10 30 50 70
10 31 52 73
10 32 54 57
10 33 56 60
10 34 39 63
10 35 41 66
10 36 43 69
10 37 45 72
11 19 46 73
11 20 48 57
11 21 50 60
11 22 52 63
11 23 54 66
11 24 56 69
11 25 39 72
11 26 41 75
11 27 43 59
11 28 45 62
11 29 47 65
11 30 49 68
11 31 51 71
11 32 53 74
11 33 55 58
11 34 38 61
11 35 40 64
11 36 42 67
11 37 44 70
12 13 17 77
12 19 45 71
12 20 47 74
12 21 49 58
12 22 51 61
12 23 53 64
12 24 55 67
12 25 38 70
12 26 40 73
12 27 42 57
12 28 44 60
12 29 46 63
12 30 48 66
