0 1 2 3
0 4 13 19
0 5 15 16
0 6 12 17
0 7 14 20
0 8 21 92
0 9 14 22
0 10 11 18
0 23 46 69
0 24 47 91
0 25 48 90
0 26 49 89
0 27 50 88
0 28 51 87
0 29 52 86
0 30 53 85
0 31 54 84
0 32 55 83
0 33 56 82
0 34 57 81
0 35 58 80
0 36 59 79
0 37 60 78
0 38 61 77
0 39 62 76
0 40 63 75
0 41 64 74
0 42 65 73
0 43 66 72
0 44 67 71
0 45 68 70
1 4 8 22
1 5 11 92
1 6 19 20
1 7 17 18
1 9 13 16
1 10 12 15
1 14 16 21
1 23 47 70
1 24 48 69
1 25 49 91
1 26 50 90
1 27 51 89
1 28 52 88
1 29 53 87
1 30 54 86
1 31 55 85
1 32 56 84
1 33 57 83
1 34 58 82
1 35 59 81
1 36 60 80
1 37 61 79
1 38 62 78
1 39 63 77
1 40 64 76
1 41 65 75
1 42 66 74
1 43 67 73
1 44 68 72
1 45 46 71
2 4 10 20
2 5 14 18
2 6 8 16
2 7 12 21
2 8 13 17
2 9 11 19
2 15 22 92
2 23 48 71
2 24 49 70
2 25 50 69
2 26 51 91
2 27 52 90
2 28 53 89
2 29 54 88
2 30 55 87
2 31 56 86
2 32 57 85
2 33 58 84
2 34 59 83
2 35 60 82
2 36 61 81
2 37 62 80
2 38 63 79
2 39 64 78
2 40 65 77
2 41 66 76
2 42 67 75
2 43 68 74
2 44 46 73
2 45 47 72
3 4 17 21
3 5 12 13
3 6 9 92
3 7 11 15
3 7 19 22
3 8 10 14
3 16 18 20
3 23 49 72
3 24 50 71
3 25 51 70
3 26 52 69
3 27 53 91
3 28 54 90
3 29 55 89
3 30 56 88
3 31 57 87
3 32 58 86
3 33 59 85
3 34 60 84
3 35 61 83
3 36 62 82
3 37 63 81
3 38 64 80
3 39 65 79
3 40 66 78
3 41 67 77
3 42 68 76
3 43 46 75
3 44 47 74
3 45 48 73
4 5 6 15
4 6 11 14
4 7 16 92
4 9 12 18
4 23 50 73
4 24 51 72
4 25 52 71
4 26 53 70
4 27 54 69
4 28 55 91
4 29 56 90
4 30 57 89
4 31 58 88
4 32 59 87
4 33 60 86
4 34 61 85
4 35 62 84
4 36 63 83
4 37 64 82
4 38 65 81
4 39 66 80
4 40 67 79
4 41 68 78
4 42 46 77
4 43 47 76
4 44 48 75
4 45 49 74
5 7 8 9
5 10 19 21
5 17 20 22
5 23 51 74
5 24 52 73
5 25 53 72
5 26 54 71
5 27 55 70
5 28 56 69
5 29 57 91
5 30 58 90
5 31 59 89
5 32 60 88
5 33 61 87
5 34 62 86
5 35 63 85
5 36 64 84
5 37 65 83
5 38 66 82
5 39 67 81
5 40 68 80
5 41 46 79
5 42 47 78
5 43 48 77
5 44 49 76
5 45 50 75
6 7 10 13
6 18 21 22
6 23 52 75
6 24 53 74
6 25 54 73
6 26 55 72
6 27 56 71
6 28 57 70
6 29 58 69
6 30 59 91
6 31 60 90
6 32 61 89
6 33 62 88
6 34 63 87
6 35 64 86
6 36 65 85
6 37 66 84
6 38 67 83
6 39 68 82
6 40 46 81
6 41 47 80
6 42 48 79
6 43 49 78
6 44 50 77
6 45 51 76
7 23 53 76
7 24 54 75
7 25 55 74
7 26 56 73
7 27 57 72
7 28 58 71
7 29 59 70
7 30 60 69
7 31 61 91
7 32 62 90
7 33 63 89
7 34 64 88
7 35 65 87
7 36 66 86
7 37 67 85
7 38 68 84
7 39 46 83
7 40 47 82
7 41 48 81
7 42 49 80
7 43 50 79
7 44 51 78
7 45 52 77
8 11 12 20
8 15 18 19
8 23 54 77
8 24 55 76
8 25 56 75
8 26 57 74
8 27 58 73
8 28 59 72
8 29 60 71
8 30 61 70
8 31 62 69
8 32 63 91
8 33 64 90
8 34 65 89
8 35 66 88
8 36 67 87
8 37 68 86
8 38 46 85
8 39 47 84
8 40 48 83
8 41 49 82
8 42 50 81
8 43 51 80
8 44 52 79
8 45 53 78
9 10 17 92
9 15 20 21
9 23 55 78
9 24 56 77
9 25 57 76
9 26 58 75
9 27 59 74
9 28 60 73
9 29 61 72
9 30 62 71
9 31 63 70
9 32 64 69
9 33 65 91
9 34 66 90
9 35 67 89
9 36 68 88
9 37 46 87
9 38 47 86
9 39 48 85
9 40 49 84
9 41 50 83
9 42 51 82
9 43 52 81
9 44 53 80
9 45 54 79
10 12 16 22
10 23 56 79
10 24 57 78
10 25 58 77
10 26 59 76
10 27 60 75
10 28 61 74
10 29 62 73
10 30 63 72
10 31 64 71
10 32 65 70
10 33 66 69
10 34 67 91
10 35 68 90
10 36 46 89
10 37 47 88
10 38 48 87
10 39 49 86
10 40 50 85
10 41 51 84
10 42 52 83
10 43 53 82
10 44 54 81
10 45 55 80
11 13 21 22
11 16 17 19
11 23 57 80
11 24 58 79
11 25 59 78
11 26 60 77
11 27 61 76
11 28 62 75
11 29 63 74
11 30 64 73
11 31 65 72
11 32 66 71
11 33 67 70
11 34 68 69
11 35 46 91
11 36 47 90
11 37 48 89
11 38 49 88
11 39 50 87
11 40 51 86
11 41 52 85
11 42 53 84
11 43 54 83
11 44 55 82
11 45 56 81
12 14 19 92
12 23 58 81
12 24 59 80
12 25 60 79
12 26 61 78
12 27 62 77
12 28 63 76
12 29 64 75
12 30 65 74
12 31 66 73
12 32 67 72
12 33 68 71
12 34 46 70
12 35 47 69
12 36 48 91
12 37 49 90
12 38 50 89
12 39 51 88
12 40 52 87
12 41 53 86
12 42 54 85
12 43 55 84
12 44 56 83
12 45 57 82
13 14 15 17
13 18 20 92
13 23 59 82
13 24 60 81
13 25 61 80
13 26 62 79
13 27 63 78
13 28 64 77
13 29 65 76
13 30 66 75
13 31 67 74
13 32 68 73
13 33 46 72
13 34 47 71
13 35 48 70
13 36 49 69
13 37 50 91
13 38 51 90
13 39 52 89
13 40 53 88
13 41 54 87
13 42 55 86
13 43 56 85
13 44 57 84
13 45 58 83
14 23 60 83
14 24 61 82
14 25 62 81
14 26 63 80
14 27 64 79
14 28 65 78
14 29 66 77
14 30 67 76
14 31 68 75
14 32 46 74
14 33 47 73
14 34 48 72
14 35 49 71
14 36 50 70
14 37 51 69
14 38 52 91
14 39 53 90
14 40 54 89
14 41 55 88
14 42 56 87
14 43 57 86
14 44 58 85
14 45 59 84
15 23 61 84
15 24 62 83
15 25 63 82
15 26 64 81
15 27 65 80
15 28 66 79
15 29 67 78
15 30 68 77
15 31 46 76
15 32 47 75
15 33 48 74
15 34 49 73
15 35 50 72
15 36 51 71
15 37 52 70
15 38 53 69
15 39 54 91
15 40 55 90
15 41 56 89
15 42 57 88
15 43 58 87
15 44 59 86
15 45 60 85
16 23 62 85
16 24 63 84
16 25 64 83
16 26 65 82
16 27 66 81
16 28 67 80
16 29 68 79
16 30 46 78
16 31 47 77
16 32 48 76
16 33 49 75
16 34 50 74
16 35 51 73
16 36 52 72
16 37 53 71
16 38 54 70
16 39 55 69
16 40 56 91
16 41 57 90
16 42 58 89
16 43 59 88
16 44 60 87
16 45 61 86
17 23 63 86
17 24 64 85
17 25 65 84
17 26 66 83
17 27 67 82
17 28 68 81
17 29 46 80
17 30 47 79
17 31 48 78
17 32 49 77
