0 1 2 3 4 5 6 7
0 8 9 10 11 12 13 14
0 15 16 17 18 19 20 21
0 22 23 24 25 26 27 28
1 2 8 9 15 16 22 23
1 2 10 11 17 18 24 25
1 2 12 13 19 20 26 27
3 4 8 9 17 18 26 27
3 4 10 11 19 20 22 23
3 4 12 13 15 16 24 25
5 6 8 9 19 20 24 25
5 6 10 11 15 16 26 27
5 6 12 13 17 18 22 23
1 2 3 4 5 14 21 28
7 8 9 10 11 12 21 28
7 14 15 16 17 18 19 28
7 14 21 22 23 24 25 26
6 7 13 14 20 21 27 28
