0 1 2
0 3 4
0 5 6
0 7 8
0 9 10
0 11 41
0 12 45
0 13 34
0 14 32
0 15 47
0 16 42
0 16 51
0 17 48
0 18 30
0 19 27
0 20 50
0 21 49
0 22 36
0 23 25
0 24 37
0 26 35
0 28 33
0 29 44
0 31 38
0 39 40
0 43 46
1 3 25
1 4 31
1 5 19
1 6 12
1 7 26
1 8 47
1 9 41
1 10 33
1 11 49
1 13 50
1 14 30
1 15 39
1 16 38
1 17 24
1 18 23
1 20 48
1 21 35
1 22 34
1 27 40
1 28 51
1 29 36
1 32 42
1 32 46
1 37 44
1 43 45
2 3 32
2 4 45
2 5 8
2 6 22
2 7 21
2 9 49
2 10 44
2 11 50
2 12 34
2 13 30
2 14 16
2 15 43
2 17 20
2 18 39
2 19 37
2 20 23
2 24 36
2 25 33
2 26 27
2 28 29
2 31 42
2 35 48
2 38 41
2 40 47
2 46 51
3 5 27
3 6 15
3 7 51
3 8 9
3 10 26
3 11 34
3 12 40
3 13 22
3 14 44
3 16 30
3 17 45
3 18 42
3 19 50
3 20 28
3 21 33
3 23 38
3 24 43
3 29 47
3 31 41
3 35 48
3 36 41
3 37 39
3 46 49
4 5 29
4 6 16
4 7 35
4 8 24
4 9 22
4 10 32
4 11 25
4 12 30
4 13 41
4 14 17
4 15 46
4 18 33
4 19 20
4 21 28
4 23 49
4 26 34
4 27 39
4 29 40
4 36 47
4 37 48
4 38 42
4 43 44
4 50 51
5 7 41
5 9 24
5 10 45
5 11 46
5 12 36
5 13 23
5 14 40
5 15 28
5 16 33
5 17 32
5 18 34
5 20 42
5 21 50
5 22 38
5 25 35
5 26 44
5 28 43
5 30 37
5 31 39
5 47 48
5 49 51
6 7 28
6 8 38
6 9 36
6 10 51
6 11 18
6 13 43
6 14 25
6 17 34
6 19 49
6 20 32
6 21 48
6 23 47
6 24 39
6 26 41
6 27 35
6 29 31
6 30 47
6 33 37
6 40 50
6 42 46
6 44 45
7 9 18
7 10 43
7 11 14
7 12 39
7 13 37
7 15 19
7 16 23
7 17 46
7 20 47
7 22 44
7 24 33
7 25 38
7 27 31
7 29 50
7 30 34
7 31 49
7 32 40
7 36 42
7 45 48
8 10 14
8 11 20
8 12 41
8 13 48
8 15 42
8 16 40
8 17 22
8 18 31
8 19 44
8 21 29
8 23 43
8 25 49
8 26 51
8 27 33
8 28 30
8 32 36
8 34 46
8 35 45
8 37 38
8 39 50
9 11 19
9 11 47
9 12 28
9 13 27
9 14 21
9 15 29
9 16 17
9 20 43
9 23 51
9 25 32
9 26 38
9 30 45
9 31 48
9 33 40
9 34 39
9 35 46
9 37 50
9 42 44
10 11 17
10 12 42
10 13 19
10 15 38
10 16 36
10 18 22
10 20 40
10 21 47
10 23 34
10 24 49
10 25 29
10 27 28
10 30 43
10 31 37
10 35 39
10 36 50
10 41 51
10 46 48
11 12 27
11 13 39
11 15 48
11 16 26
11 21 40
11 22 28
11 23 42
11 24 45
11 29 30
11 31 43
11 32 35
11 33 36
11 37 51
11 38 44
12 13 49
12 14 48
12 15 18
12 16 31
12 17 38
12 19 46
12 20 44
12 21 25
12 22 35
12 23 45
12 24 32
12 26 50
12 29 51
12 33 43
12 37 47
13 14 38
13 15 21
13 16 35
13 17 28
13 18 24
13 18 47
13 20 26
13 25 36
13 29 32
13 31 44
13 33 51
13 40 46
13 42 45
14 15 34
14 18 37
14 19 24
14 20 49
14 22 46
14 23 41
14 25 42
14 26 43
14 27 29
14 28 36
14 31 33
14 35 47
14 39 51
14 45 50
15 16 32
15 17 31
15 20 33
15 21 41
15 22 50
15 23 35
15 24 26
15 25 51
15 27 37
15 30 49
15 36 44
15 40 45
16 18 19
16 20 29
16 21 43
16 22 24
16 25 41
16 27 45
16 28 46
16 34 39
16 37 49
16 44 47
16 48 50
17 18 26
17 19 23
17 21 51
17 25 37
17 26 29
17 27 42
17 30 33
17 35 44
17 36 40
17 39 43
17 41 50
17 47 49
18 20 45
18 21 38
18 25 27
18 28 44
18 29 35
18 32 49
18 36 51
18 40 48
18 41 46
18 43 50
19 21 42
19 22 40
19 25 45
19 26 47
19 28 31
19 29 43
19 30 36
19 32 37
19 33 34
19 35 41
19 38 39
19 48 51
20 21 31
20 22 41
20 24 27
20 25 39
20 30 46
20 34 37
20 35 36
20 38 51
21 22 37
21 23 32
21 24 44
21 26 46
21 27 36
21 30 39
21 34 45
22 23 27
22 25 26
22 27 51
22 29 45
22 30 31
22 32 48
22 33 39
22 42 49
22 43 47
23 24 30
23 26 37
23 28 40
23 29 33
23 30 48
23 31 36
23 39 44
23 46 50
24 25 47
24 28 34
24 29 48
24 31 35
24 38 46
24 40 41
24 40 51
24 42 50
25 28 48
25 30 40
25 31 46
25 34 43
25 44 50
26 28 32
26 30 42
26 31 40
26 33 48
26 36 49
26 39 45
27 30 50
27 32 34
27 38 47
27 41 48
27 43 49
27 44 46
28 35 37
28 38 50
28 39 41
28 42 47
28 45 49
29 34 38
29 37 46
29 39 42
29 41 49
30 32 38
30 35 51
30 41 44
31 32 45
31 34 51
31 47 50
32 33 50
32 39 47
32 41 43
32 44 51
33 35 38
33 41 42
33 44 49
33 45 46
33 46 47
34 35 42
34 36 48
34 40 44
34 41 47
34 49 50
35 40 43
35 49 50
36 37 43
36 38 45
36 39 46
37 40 42
37 41 45
38 40 49
38 43 48
39 48 49
42 43 51
42 44 48
45 47 51
