0 1 2
0 3 4
0 5 6
0 7 8
0 9 10
0 11 12
0 13 14
0 15 16
0 17 18
0 19 20
0 21 22
0 23 24
0 25 26
0 27 28
0 29 30
0 31 32
0 33 34
0 35 36
1 3 24
1 4 5
1 6 10
1 7 22
1 8 28
1 9 32
1 11 35
1 12 33
1 13 23
1 14 26
1 15 20
1 16 25
1 17 21
1 18 34
1 19 36
1 27 29
1 30 31
2 3 19
2 4 9
2 5 28
2 6 18
2 7 26
2 8 16
2 10 29
2 11 21
2 12 14
2 13 34
2 15 23
2 17 32
2 20 25
2 22 31
2 24 27
2 30 35
2 33 36
3 5 21
3 6 11
3 7 23
3 8 30
3 9 28
3 10 35
3 12 29
3 13 27
3 14 25
3 15 36
3 16 17
3 18 33
3 20 31
3 22 26
3 32 34
4 6 26
4 7 14
4 8 10
4 11 28
4 12 34
4 13 15
4 16 36
4 17 25
4 18 35
4 19 21
4 20 29
4 22 24
4 23 30
4 27 32
4 31 33
5 7 36
5 8 17
5 9 29
5 10 13
5 11 19
5 12 31
5 14 35
5 15 18
5 16 20
5 22 23
5 24 25
5 26 33
5 27 34
5 30 32
6 7 13
6 8 19
6 9 16
6 12 27
6 14 29
6 15 21
6 17 31
6 20 22
6 23 36
6 24 34
6 25 30
6 28 33
6 32 35
7 9 15
7 10 24
7 11 32
7 12 28
7 16 27
7 17 20
7 18 30
7 19 33
7 21 34
7 25 35
7 29 31
8 9 25
8 11 24
8 12 22
8 13 35
8 14 31
8 15 32
8 18 27
8 20 21
8 23 34
8 26 36
8 29 33
9 11 22
9 12 24
9 13 19
9 14 34
9 17 27
9 18 26
9 20 35
9 21 31
9 23 33
9 30 36
10 11 27
10 12 17
10 14 21
10 15 33
10 16 23
10 18 36
10 19 30
10 20 34
10 22 28
10 25 31
10 26 32
11 13 16
11 14 36
11 15 31
11 17 30
11 18 25
11 20 33
11 23 26
11 29 34
12 13 30
12 15 25
12 16 32
12 18 23
12 19 35
12 20 26
12 21 36
13 17 29
13 18 20
13 21 26
13 22 32
13 24 28
13 25 33
13 31 36
14 15 27
14 16 24
14 17 23
14 18 19
14 20 32
14 22 33
14 28 30
15 17 34
15 19 24
15 22 30
15 26 29
15 28 35
16 18 22
16 19 29
16 21 35
16 26 28
16 30 33
16 31 34
17 19 22
17 24 26
17 28 36
17 33 35
18 21 32
18 24 29
18 28 31
19 23 32
19 25 27
19 26 31
19 28 34
20 23 28
20 24 36
20 27 30
21 23 25
21 24 30
21 27 33
21 28 29
22 25 29
22 27 36
22 34 35
23 27 31
23 29 35
24 31 35
24 32 33
25 28 32
25 34 36
26 27 35
26 30 34
29 32 36
