0 1 2
0 3 51
0 4 53
0 5 21
0 6 54
0 7 41
0 8 14
0 9 43
0 10 22
0 11 45
0 12 40
0 13 34
0 15 26
0 16 42
0 17 48
0 18 39
0 19 52
0 20 31
0 23 33
0 24 37
0 25 44
0 27 36
0 28 32
0 29 30
0 35 47
0 38 50
0 46 49
1 3 46
1 4 38
1 5 20
1 6 49
1 7 14
1 8 48
1 9 51
1 10 19
1 11 42
1 12 32
1 13 39
1 15 44
1 16 45
1 17 50
1 18 24
1 21 47
1 22 26
1 23 28
1 25 43
1 27 54
1 29 41
1 30 33
1 31 36
1 34 37
1 35 53
1 40 52
2 3 21
2 4 46
2 5 37
2 6 48
2 7 11
2 8 47
2 9 54
2 10 20
2 12 31
2 13 24
2 14 28
2 15 23
2 16 30
2 17 35
2 18 33
2 19 22
2 25 51
2 26 36
2 27 41
2 29 44
2 32 42
2 34 52
2 38 49
2 39 40
2 43 50
2 45 53
3 4 41
3 5 43
3 6 22
3 7 34
3 8 39
3 9 12
3 10 33
3 11 38
3 13 37
3 14 35
3 15 32
3 16 47
3 17 18
3 19 36
3 20 27
3 23 54
3 24 25
3 26 52
3 28 48
3 29 49
3 30 31
3 40 42
3 44 45
3 50 53
4 5 45
4 6 40
4 7 29
4 8 25
4 9 19
4 10 26
4 11 17
4 12 35
4 13 44
4 14 49
4 15 51
4 16 24
4 18 37
4 20 28
4 21 32
4 22 31
4 23 42
4 27 47
4 30 34
4 33 39
4 36 50
4 43 48
4 52 54
5 6 25
5 7 18
5 8 13
5 9 48
5 10 44
5 11 53
5 12 27
5 14 16
5 15 40
5 17 41
5 19 26
5 22 29
5 23 38
5 24 35
5 28 39
5 30 54
5 31 51
5 32 50
5 33 52
5 34 46
5 36 49
5 42 47
6 7 24
6 8 53
6 9 13
6 10 37
6 11 12
6 14 39
6 15 16
6 17 47
6 18 38
6 19 50
6 20 44
6 21 23
6 26 42
6 27 32
6 28 45
6 29 52
6 30 43
6 31 46
6 33 34
6 35 41
6 36 51
7 8 26
7 9 20
7 10 35
7 12 38
7 13 21
7 15 52
7 16 39
7 17 22
7 19 31
7 23 36
7 25 37
7 27 44
7 28 47
7 30 45
7 32 43
7 33 51
7 40 53
7 42 54
7 46 48
7 49 50
8 9 10
8 11 30
8 12 24
8 15 21
8 16 18
8 17 49
8 19 32
8 20 33
8 22 27
8 23 41
8 28 44
8 29 31
8 34 35
8 36 45
8 37 43
8 38 52
8 40 54
8 42 46
8 50 51
9 11 31
9 14 38
9 15 41
9 16 29
9 17 52
9 18 21
9 22 28
9 23 50
9 24 45
9 25 36
9 26 39
9 27 30
9 32 37
9 33 53
9 34 42
9 35 40
9 44 46
9 47 49
10 11 34
10 12 30
10 13 52
10 14 32
10 15 46
10 16 41
10 17 29
10 18 36
10 21 45
10 23 31
10 24 28
10 25 53
10 27 42
10 38 39
10 40 48
10 43 49
10 47 51
10 50 54
11 13 19
11 14 36
11 15 29
11 16 48
11 18 46
11 20 50
11 21 35
11 22 39
11 23 25
11 24 49
11 26 33
11 27 51
11 28 54
11 32 52
11 37 47
11 40 43
11 41 44
12 13 51
12 14 45
12 15 49
12 16 23
12 17 28
12 18 25
12 19 42
12 20 29
12 21 52
12 22 47
12 26 46
12 33 48
12 34 53
12 36 54
12 37 41
12 39 43
12 44 50
13 14 18
13 15 20
13 16 49
13 17 40
13 22 43
13 23 46
13 25 32
13 26 54
13 27 28
13 29 38
13 30 47
13 31 33
13 35 50
13 36 42
13 41 53
13 45 48
14 15 34
14 17 46
14 19 51
14 20 54
14 21 24
14 22 52
14 23 43
14 25 41
14 26 31
14 27 33
14 29 40
14 30 48
14 37 44
14 42 53
14 47 50
15 17 33
15 18 47
15 19 35
15 22 53
15 24 48
15 25 50
15 27 31
15 28 42
15 30 37
15 36 38
15 39 45
15 43 54
16 17 32
16 19 53
16 20 26
16 21 44
16 22 40
16 25 28
16 27 43
16 31 54
16 33 35
16 34 36
16 37 38
16 46 51
16 50 52
17 19 34
17 20 21
17 23 45
17 24 27
17 25 54
17 26 43
17 30 53
17 31 38
17 36 44
17 37 51
17 39 42
18 19 20
18 22 32
18 23 40
18 26 28
18 27 29
18 30 50
18 31 53
18 34 54
18 35 48
18 41 51
18 42 44
18 43 52
18 45 49
19 21 49
19 23 48
19 24 44
19 25 27
19 28 37
19 29 43
19 30 46
19 33 40
19 38 45
19 39 41
19 47 54
20 22 23
20 24 43
20 25 30
20 32 53
20 34 48
20 35 46
20 36 47
20 37 39
20 38 41
20 40 49
20 42 45
20 51 52
21 22 50
21 25 31
21 26 30
21 27 40
21 28 43
21 29 37
21 33 54
21 34 39
21 36 53
21 38 46
21 41 48
21 42 51
22 24 34
22 25 33
22 30 49
22 35 36
22 37 54
22 38 42
22 41 46
22 44 48
22 45 51
23 24 26
23 27 35
23 29 53
23 30 39
23 32 51
23 34 47
23 37 49
23 44 52
24 29 50
24 30 42
24 31 47
24 32 41
24 33 38
24 36 40
24 39 51
24 46 54
24 52 53
25 26 49
25 29 42
25 34 40
25 35 45
25 38 47
25 39 48
25 46 52
26 27 50
26 29 32
26 34 38
26 35 37
26 40 47
26 41 45
26 44 51
26 48 53
27 34 49
27 37 53
27 38 48
27 39 52
27 45 46
28 29 34
28 30 51
28 31 50
28 33 49
28 35 38
28 36 52
28 40 41
28 46 53
29 33 46
29 35 51
29 36 48
29 39 47
29 45 54
30 32 38
30 35 52
30 36 41
30 40 44
31 32 49
31 34 44
31 35 39
31 37 40
31 41 52
31 42 48
31 43 45
32 33 44
32 34 45
32 35 54
32 36 39
32 40 46
32 47 48
33 36 43
33 37 45
33 41 47
33 42 50
34 41 50
34 43 51
35 42 49
35 43 44
36 37 46
37 42 52
37 48 50
38 40 51
38 43 53
38 44 54
39 44 49
39 46 50
39 53 54
40 45 50
41 42 43
41 49 54
43 46 47
44 47 53
45 47 52
48 49 52
48 51 54
49 51 53
