Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    8.60008e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.60824e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.16550e+06    0.00000e+00
    1.05207e-06    9.97692e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.18590e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.66929e+06    0.00000e+00
    1.10685e-06    1.15742e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.82306e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.61087e+06    0.00000e+00
    1.16448e-06    1.34271e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.52584e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.11177e+07    0.00000e+00
    1.22511e-06    1.55768e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.30101e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.43543e+07    0.00000e+00
    1.28890e-06    1.80705e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.15602e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.85331e+07    0.00000e+00
    1.35602e-06    2.09636e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.00991e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.39285e+07    0.00000e+00
    1.42662e-06    2.43197e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.11393e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.08946e+07    0.00000e+00
    1.50090e-06    2.82132e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.22867e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.98886e+07    0.00000e+00
    1.57905e-06    3.27300e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.35522e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.15011e+07    0.00000e+00
