Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    1.06836e+15    0.00000e+00    1.14174e+23    5.96825e+17    0.00000e+00    0.00000e+00
    1.05207e-06    1.95663e+15    0.00000e+00    1.13971e+23    9.12777e+17    5.77284e+11    0.00000e+00
    1.10685e-06    2.08454e+15    0.00000e+00    1.29896e+23    8.77561e+17    6.36745e+11    0.00000e+00
    1.16448e-06    2.20263e+15    0.00000e+00    1.47126e+23    1.02640e+18    7.02328e+11    0.00000e+00
    1.22511e-06    2.55215e+15    0.00000e+00    1.46911e+23    1.44642e+18    7.74665e+11    0.00000e+00
    1.28890e-06    4.27344e+15    0.00000e+00    1.86608e+23    1.50781e+18    8.54456e+11    0.00000e+00
    1.35602e-06    4.75092e+15    0.00000e+00    1.89316e+23    1.93891e+18    9.42478e+11    0.00000e+00
    1.42662e-06    5.15911e+15    0.00000e+00    2.04302e+23    1.94061e+18    1.03955e+12    0.00000e+00
    1.50090e-06    1.03540e+16    0.00000e+00    2.37785e+23    2.40292e+18    1.14662e+12    0.00000e+00
    1.57905e-06    1.20282e+16    0.00000e+00    2.35170e+23    3.01037e+18    1.26472e+12    0.00000e+00
    1.66127e-06    1.11520e+16    0.00000e+00    2.73531e+23    3.09026e+18    1.39499e+12    0.00000e+00
    1.74777e-06    1.94216e+16    0.00000e+00    2.91696e+23    4.43520e+18    1.53867e+12    0.00000e+00
    1.83878e-06    2.26338e+16    0.00000e+00    3.06951e+23    4.54135e+18    1.69717e+12    0.00000e+00
    1.93452e-06    2.32174e+16    0.00000e+00    3.41206e+23    5.21876e+18    1.87197e+12    0.00000e+00
    2.03525e-06    3.07325e+16    0.00000e+00    3.63685e+23    7.21275e+18    2.06479e+12    0.00000e+00
    2.14122e-06    3.80029e+16    0.00000e+00    3.91660e+23    8.15939e+18    2.27746e+12    0.00000e+00
    2.25271e-06    5.03512e+16    0.00000e+00    4.40063e+23    8.70750e+18    2.51204e+12    0.00000e+00
    2.37001e-06    5.17628e+16    0.00000e+00    4.45466e+23    1.04624e+19    2.77080e+12    0.00000e+00
    2.49341e-06    6.62786e+16    0.00000e+00    4.90518e+23    1.14382e+19    3.05619e+12    0.00000e+00
    2.62324e-06    7.56963e+16    0.00000e+00    5.34237e+23    1.50145e+19    3.37098e+12    0.00000e+00
    2.75983e-06    8.37662e+16    0.00000e+00    5.70940e+23    1.72787e+19    3.71820e+12    0.00000e+00
    2.90353e-06    1.15554e+17    0.00000e+00    6.28897e+23    1.78788e+19    4.10118e+12    0.00000e+00
    3.05471e-06    1.39281e+17    0.00000e+00    6.45197e+23    2.16780e+19    4.52359e+12    0.00000e+00
    3.21376e-06    1.54343e+17    0.00000e+00    7.17745e+23    2.41974e+19    4.98951e+12    0.00000e+00
    3.38110e-06    1.85457e+17    0.00000e+00    7.45318e+23    3.08806e+19    5.50345e+12    0.00000e+00
    3.55715e-06    2.45221e+17    0.00000e+00    8.08050e+23    3.80869e+19    6.07031e+12    0.00000e+00
