0 1 2
0 2 47
0 3 4
0 5 6
0 7 8
0 9 40
0 10 30
0 11 34
0 12 13
0 14 45
0 15 33
0 16 32
0 17 22
0 18 27
0 19 41
0 20 23
0 21 43
0 24 28
0 25 29
0 26 38
0 31 39
0 35 37
0 36 44
0 42 46
1 3 14
1 4 32
1 5 17
1 6 30
1 7 31
1 8 25
1 9 24
1 10 23
1 11 28
1 12 35
1 13 42
1 15 34
1 16 47
1 18 19
1 20 36
1 21 44
1 22 33
1 26 32
1 27 29
1 37 45
1 38 39
1 40 46
1 41 43
2 3 11
2 4 45
2 5 34
2 6 15
2 7 41
2 8 12
2 9 26
2 10 42
2 13 14
2 16 29
2 17 25
2 18 23
2 19 43
2 20 33
2 21 37
2 22 35
2 24 39
2 27 44
2 28 40
2 30 46
2 31 36
2 32 38
3 5 8
3 6 27
3 7 42
3 9 18
3 10 40
3 12 24
3 13 44
3 15 17
3 16 19
3 20 41
3 21 39
3 22 31
3 23 47
3 25 43
3 26 37
3 28 45
3 29 38
3 30 33
3 32 46
3 34 35
3 36 39
4 5 26
4 6 46
4 7 12
4 7 17
4 8 33
4 9 16
4 10 21
4 11 41
4 13 18
4 14 22
4 15 40
4 19 25
4 20 27
4 23 31
4 24 35
4 28 42
4 29 39
4 30 44
4 34 38
4 36 47
4 37 43
5 7 14
5 9 41
5 10 28
5 11 24
5 12 31
5 13 43
5 15 39
5 16 38
5 18 30
5 19 27
5 20 42
5 21 25
5 22 36
5 23 35
5 29 33
5 32 37
5 40 41
5 44 45
5 46 47
6 7 9
6 8 32
6 10 36
6 11 38
6 12 17
6 13 29
6 14 28
6 16 22
6 17 23
6 18 39
6 19 37
6 20 26
6 21 47
6 24 34
6 25 41
6 31 35
6 33 42
6 40 44
6 43 45
7 10 29
7 11 21
7 13 30
7 15 38
7 16 26
7 18 36
7 19 45
7 20 44
7 22 25
7 23 37
7 24 43
7 27 32
7 28 46
7 33 39
7 34 40
7 35 47
8 9 16
8 10 35
8 11 43
8 13 36
8 14 47
8 15 19
8 17 29
8 18 26
8 20 44
8 21 28
8 22 38
8 23 34
8 24 31
8 27 45
8 28 37
8 30 41
8 39 46
8 40 42
9 10 44
9 11 31
9 12 19
9 13 34
9 14 15
9 17 27
9 20 47
9 21 42
9 22 30
9 23 36
9 25 35
9 28 32
9 29 37
9 33 38
9 39 45
9 43 46
10 11 15
10 12 14
10 13 32
10 16 24
10 17 33
10 18 34
10 19 29
10 20 43
10 22 37
10 25 45
10 26 27
10 31 46
10 38 47
10 39 41
11 12 16
11 13 26
11 14 37
11 17 44
11 18 40
11 19 20
11 22 27
11 23 46
11 25 30
11 29 35
11 32 33
11 36 43
11 39 47
11 42 45
12 13 21
12 15 32
12 18 42
12 20 28
12 22 34
12 23 33
12 25 37
12 26 41
12 27 47
12 29 36
12 30 43
12 38 46
12 39 44
12 40 45
13 15 27
13 16 28
13 17 47
13 19 24
13 20 39
13 22 45
13 23 38
13 25 46
13 31 41
13 33 37
13 35 40
14 16 33
14 17 32
14 18 46
14 19 44
14 20 31
14 21 27
14 23 24
14 25 34
14 26 31
14 29 43
14 30 39
14 35 36
14 38 40
14 41 42
15 16 37
15 18 20
15 21 31
15 22 41
15 23 43
15 24 26
15 25 47
15 28 30
15 29 42
15 35 44
15 36 46
15 45 47
16 17 21
16 18 36
16 20 46
16 23 27
16 25 39
16 30 40
16 31 34
16 35 42
16 41 45
16 43 44
17 18 43
17 19 28
17 20 45
17 24 36
17 26 40
17 30 34
17 31 42
17 35 46
17 37 39
17 38 41
18 21 22
18 24 45
18 25 31
18 28 33
18 29 41
18 32 44
18 35 38
18 37 47
19 21 33
19 22 35
19 23 30
19 26 46
19 31 38
19 32 42
19 34 47
19 36 38
19 39 40
20 21 30
20 22 29
20 24 40
20 25 38
20 32 35
20 34 37
21 23 40
21 24 46
21 26 36
21 27 35
21 29 32
21 34 41
21 38 45
22 23 32
22 24 44
22 26 43
22 28 39
22 40 47
22 42 46
23 25 28
23 26 39
23 29 45
23 37 42
23 41 44
24 25 32
24 27 41
24 29 34
24 30 37
24 33 47
24 38 42
25 26 33
25 27 40
25 36 45
25 42 44
26 28 35
26 29 47
26 30 42
26 33 45
26 34 44
27 28 34
27 30 38
27 31 43
27 33 46
27 36 37
27 39 42
28 29 31
28 36 41
28 38 43
28 44 47
29 30 40
29 44 46
30 31 47
30 32 36
30 35 45
31 32 45
31 33 44
31 37 40
32 34 39
32 40 43
32 41 47
33 34 43
33 35 41
33 36 40
34 36 42
34 45 46
35 39 43
37 38 44
37 41 46
42 43 47
