0 1 2
0 3 4
0 5 6
0 7 8
0 7 21
0 9 26
0 10 34
0 11 19
0 12 40
0 13 16
0 14 15
0 17 27
0 18 36
0 20 30
0 22 25
0 23 31
0 24 29
0 28 37
0 32 35
0 33 41
0 38 39
1 3 39
1 4 6
1 5 10
1 7 22
1 8 17
1 9 19
1 11 33
1 12 16
1 13 32
1 14 30
1 15 40
1 18 20
1 21 23
1 22 38
1 24 41
1 25 37
1 26 29
1 27 28
1 31 34
1 35 36
2 3 32
2 4 17
2 5 28
2 6 30
2 7 39
2 8 22
2 9 41
2 10 13
2 11 37
2 12 38
2 13 21
2 14 18
2 15 16
2 19 36
2 20 25
2 23 24
2 26 40
2 27 33
2 29 34
2 31 35
3 5 40
3 6 33
3 7 11
3 8 37
3 9 12
3 10 25
3 13 36
3 14 22
3 15 28
3 16 35
3 17 31
3 18 27
3 19 21
3 20 38
3 23 38
3 24 30
3 26 34
3 29 41
4 5 26
4 7 23
4 8 20
4 9 28
4 10 38
4 11 18
4 12 21
4 13 30
4 14 34
4 15 22
4 16 19
4 24 35
4 25 29
4 27 32
4 29 36
4 31 33
4 37 41
4 39 40
5 7 35
5 8 18
5 9 11
5 12 13
5 14 31
5 15 24
5 16 23
5 17 21
5 17 25
5 19 39
5 20 32
5 22 37
5 27 38
5 29 33
5 30 34
5 36 41
6 7 32
6 8 15
6 9 37
6 10 14
6 11 40
6 12 36
6 13 38
6 16 41
6 17 20
6 18 28
6 19 31
6 21 27
6 22 29
6 23 24
6 25 35
6 26 39
6 34 41
7 9 25
7 10 33
7 12 41
7 13 29
7 14 38
7 15 37
7 16 17
7 18 24
7 19 40
7 20 31
7 26 30
7 27 34
7 28 36
8 9 21
8 10 35
8 11 27
8 12 39
8 13 25
8 14 41
8 16 40
8 19 25
8 23 33
8 24 26
8 28 31
8 29 38
8 30 36
8 32 34
9 10 18
9 13 31
9 14 20
9 15 38
9 16 30
9 17 29
9 22 23
9 24 32
9 27 35
9 33 40
9 34 39
9 36 40
10 11 16
10 12 31
10 15 23
10 15 41
10 17 37
10 19 24
10 20 28
10 21 39
10 22 30
10 26 36
10 27 29
10 32 40
11 12 30
11 13 24
11 14 35
11 15 34
11 17 34
11 20 29
11 21 36
11 22 26
11 23 32
11 25 28
11 31 38
11 39 41
12 14 27
12 15 17
12 18 35
12 19 32
12 20 34
12 22 24
12 23 29
12 25 33
12 26 37
12 28 39
13 14 28
13 15 33
13 17 39
13 18 26
13 19 37
13 20 23
13 22 27
13 34 35
13 40 41
14 16 25
14 17 40
14 19 23
14 21 26
14 24 33
14 27 36
14 29 39
14 32 37
15 18 39
15 19 26
15 20 36
15 21 35
15 25 27
15 29 30
15 31 32
16 18 22
16 18 33
16 20 39
16 21 24
16 26 38
16 27 31
16 28 34
16 29 32
16 36 37
17 18 23
17 19 22
17 24 28
17 26 32
17 30 35
17 33 36
17 38 41
18 19 30
18 21 29
18 25 40
18 31 41
18 32 38
18 34 37
19 20 35
19 21 38
19 27 41
19 28 29
19 33 34
20 21 33
20 22 40
20 24 37
20 26 27
20 26 41
21 22 41
21 25 34
21 28 40
21 30 32
21 31 37
22 28 32
22 31 39
22 33 35
22 34 36
23 25 41
23 26 35
23 27 37
23 28 30
23 34 40
23 36 39
24 25 39
24 27 40
24 31 36
24 34 38
25 26 31
25 30 38
25 32 36
26 28 33
27 30 39
28 35 41
28 36 38
29 31 40
29 35 37
30 31 33
30 32 41
30 37 40
32 33 39
33 37 38
35 37 39
35 38 40
