0 1 2 3 4 5 6 7
0 8 9 10 11 12 13 14
0 15 16 17 18 19 20 21
1 8 15 22 23 24 25 26
2 3 9 10 16 17 22 23
2 3 11 12 18 19 24 25
4 5 9 10 20 21 24 25
4 5 13 14 18 19 22 23
6 7 11 12 20 21 22 23
6 7 13 14 16 17 24 25
1 2 3 13 14 20 21 26
1 4 5 11 12 16 17 26
1 6 7 9 10 18 19 26
2 3 4 5 6 7 8 15
0 8 16 17 18 19 20 21
0 9 10 11 12 13 14 15
0 1 2 22 23 24 25 26
