timestamp,sid,shortdesc,rjn_siteid,rjn_entityid,value
2025-04-30T12:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.56
2025-04-30T12:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.51
2025-04-30T12:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.56
2025-04-30T12:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.82
2025-04-30T12:10:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.62
2025-04-30T12:10:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,40.68
2025-04-30T12:15:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.65
2025-04-30T12:15:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.85
2025-04-30T12:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.5
2025-04-30T12:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.38
2025-04-30T12:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.67
2025-04-30T12:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.04
2025-04-30T12:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.75
2025-04-30T12:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.07
2025-04-30T12:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.73
2025-04-30T12:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.24
2025-04-30T12:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.79
2025-04-30T12:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.14
2025-04-30T12:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.79
2025-04-30T12:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,38.29
2025-04-30T12:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.96
2025-04-30T12:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,37.3
2025-04-30T12:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,51.79
2025-04-30T12:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,37.41
2025-04-30T14:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.2
2025-04-30T14:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,53.64
2025-04-30T14:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.2
2025-04-30T14:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,52.83
2025-04-30T14:40:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.36
2025-04-30T14:40:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,54.59
2025-04-30T14:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,67.32
2025-04-30T14:45:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.66
2025-04-30T14:50:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.73
2025-04-30T14:50:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.02
2025-04-30T14:55:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,66.64
2025-04-30T14:55:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.91
2025-05-02T08:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.98
2025-05-02T08:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.01
2025-05-02T08:05:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.96
2025-05-02T08:05:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,56.19
2025-05-02T08:20:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,62.03
2025-05-02T08:20:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.46
2025-05-02T08:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,63.54
2025-05-02T08:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,55.93
2025-05-02T11:25:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.6
2025-05-02T11:25:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.66
2025-05-02T11:30:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.6
2025-05-02T11:30:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.33
2025-05-02T11:35:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.56
2025-05-02T11:35:00,8528,EFF,47EE48FD-904F-4EDA-9ED9-C622D1944194,198,39.55
2025-05-02T11:45:00,2308,INFLU,47EE48FD-904F-4EDA-9ED9-C622D1944194,199,50.59
