Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    1.22299e+18    0.00000e+00    1.66099e+22    1.76579e+20    0.00000e+00    0.00000e+00
    1.05207e-06    2.12488e+18    0.00000e+00    1.53554e+22    2.26444e+20    9.00335e+14    0.00000e+00
    1.10685e-06    2.29245e+18    0.00000e+00    1.41542e+22    2.31274e+20    9.93071e+14    0.00000e+00
    1.16448e-06    2.43076e+18    0.00000e+00    1.30965e+22    2.55849e+20    1.09535e+15    0.00000e+00
    1.22511e-06    2.70847e+18    0.00000e+00    1.19228e+22    3.07643e+20    1.20817e+15    0.00000e+00
    1.28890e-06    4.31157e+18    0.00000e+00    1.10262e+22    3.19287e+20    1.33261e+15    0.00000e+00
    1.35602e-06    4.87767e+18    0.00000e+00    1.00169e+22    3.52311e+20    1.46989e+15    0.00000e+00
    1.42662e-06    5.12982e+18    0.00000e+00    9.13911e+21    4.00706e+20    1.62128e+15    0.00000e+00
    1.50090e-06    8.83719e+18    0.00000e+00    8.24307e+21    4.38143e+20    1.78827e+15    0.00000e+00
    1.57905e-06    1.03453e+19    0.00000e+00    7.56164e+21    4.63970e+20    1.97246e+15    0.00000e+00
    1.66127e-06    9.94562e+18    0.00000e+00    6.79517e+21    5.05477e+20    2.17563e+15    0.00000e+00
    1.74777e-06    1.38272e+19    0.00000e+00    6.19452e+21    5.88609e+20    2.39972e+15    0.00000e+00
    1.83878e-06    1.60576e+19    0.00000e+00    5.56138e+21    6.00350e+20    2.64691e+15    0.00000e+00
    1.93452e-06    1.57237e+19    0.00000e+00    5.05917e+21    6.90940e+20    2.91954e+15    0.00000e+00
    2.03525e-06    1.88528e+19    0.00000e+00    4.58323e+21    7.17274e+20    3.22026e+15    0.00000e+00
    2.14122e-06    2.29530e+19    0.00000e+00    4.14226e+21    7.92070e+20    3.55195e+15    0.00000e+00
    2.25271e-06    2.43480e+19    0.00000e+00    3.81073e+21    8.46065e+20    3.91780e+15    0.00000e+00
    2.37001e-06    2.51504e+19    0.00000e+00    3.44502e+21    9.25064e+20    4.32135e+15    0.00000e+00
    2.49341e-06    3.14630e+19    0.00000e+00    3.15442e+21    1.02255e+21    4.76644e+15    0.00000e+00
    2.62324e-06    3.74449e+19    0.00000e+00    2.93928e+21    1.08815e+21    5.25740e+15    0.00000e+00
    2.75983e-06    4.12377e+19    0.00000e+00    2.69724e+21    1.16025e+21    5.79892e+15    0.00000e+00
    2.90353e-06    4.67294e+19    0.00000e+00    2.51055e+21    1.28449e+21    6.39621e+15    0.00000e+00
    3.05471e-06    5.66288e+19    0.00000e+00    2.36411e+21    1.36469e+21    7.05502e+15    0.00000e+00
    3.21376e-06    5.87889e+19    0.00000e+00    2.27497e+21    1.43883e+21    7.78167e+15    0.00000e+00
    3.38110e-06    6.86959e+19    0.00000e+00    2.13088e+21    1.56030e+21    8.58321e+15    0.00000e+00
    3.55715e-06    7.85040e+19    0.00000e+00    2.08325e+21    1.67490e+21    9.46729e+15    0.00000e+00
    3.74237e-06    8.89304e+19    0.00000e+00    2.03757e+21    1.77472e+21    1.04425e+16    0.00000e+00
    3.93723e-06    9.59382e+19    0.00000e+00    2.00989e+21    1.88637e+21    1.15180e+16    0.00000e+00
    4.14223e-06    1.11952e+20    0.00000e+00    2.00666e+21    2.02731e+21    1.27044e+16    0.00000e+00
    4.35791e-06    1.24778e+20    0.00000e+00    1.99663e+21    2.14248e+21    1.40129e+16    0.00000e+00
    4.58482e-06    1.38539e+20    0.00000e+00    2.02630e+21    2.25815e+21    1.54563e+16    0.00000e+00
    4.82355e-06    1.58666e+20    0.00000e+00    2.02601e+21    2.42745e+21    1.70483e+16    0.00000e+00
    5.07471e-06    1.69573e+20    0.00000e+00    2.08865e+21    2.53381e+21    1.88043e+16    0.00000e+00
    5.33894e-06    1.84159e+20    0.00000e+00    2.11641e+21    2.68514e+21    2.07412e+16    0.00000e+00
    5.61693e-06    2.10147e+20    0.00000e+00    2.14602e+21    2.82169e+21    2.28775e+16    0.00000e+00
    5.90940e-06    2.26265e+20    0.00000e+00    2.22267e+21    2.96627e+21    2.52340e+16    0.00000e+00
    6.21709e-06    2.47477e+20    0.00000e+00    2.29587e+21    3.08632e+21    2.78331e+16    0.00000e+00
    6.54081e-06    2.69571e+20    0.00000e+00    2.33211e+21    3.26835e+21    3.07000e+16    0.00000e+00
    6.88138e-06    2.99876e+20    0.00000e+00    2.42707e+21    3.40475e+21    3.38621e+16    0.00000e+00
    7.23968e-06    3.25806e+20    0.00000e+00    2.49305e+21    3.54822e+21    3.73499e+16    0.00000e+00
    7.61664e-06    3.48610e+20    0.00000e+00    2.54619e+21    3.68182e+21    4.11969e+16    0.00000e+00
    8.01323e-06    3.89029e+20    0.00000e+00    2.63604e+21    3.85858e+21    4.54403e+16    0.00000e+00
    8.43047e-06    4.09840e+20    0.00000e+00    2.70397e+21    4.01682e+21    5.01207e+16    0.00000e+00
    8.86943e-06    4.43143e+20    0.00000e+00    2.77139e+21    4.16418e+21    5.52832e+16    0.00000e+00
