Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    2.28969e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.44877e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.65161e+00    0.00000e+00
    1.05207e-06    2.65626e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.70100e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.71468e+00    0.00000e+00
    1.10685e-06    3.08151e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.97920e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.08722e+00    0.00000e+00
    1.16448e-06    3.57485e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.28607e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.85934e+00    0.00000e+00
    1.22511e-06    4.14716e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.62453e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.01474e+01    0.00000e+00
    1.28890e-06    4.81111e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.99786e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.31015e+01    0.00000e+00
    1.35602e-06    5.58134e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.40965e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.69156e+01    0.00000e+00
    1.42662e-06    6.47489e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.86385e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.18401e+01    0.00000e+00
    1.50090e-06    7.51149e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.36483e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.81982e+01    0.00000e+00
    1.57905e-06    8.71405e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.91741e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.64073e+01    0.00000e+00
    1.66127e-06    1.01091e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.52691e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.70063e+01    0.00000e+00
    1.74777e-06    1.17276e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.19919e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.06908e+01    0.00000e+00
    1.83878e-06    1.36051e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.94072e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.83592e+01    0.00000e+00
    1.93452e-06    1.57832e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.75862e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.01171e+02    0.00000e+00
    2.03525e-06    1.83100e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.66077e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.30624e+02    0.00000e+00
    2.14122e-06    2.12414e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.06558e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.68652e+02    0.00000e+00
    2.25271e-06    2.46420e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.17534e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.17750e+02    0.00000e+00
    2.37001e-06    2.85871e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.29640e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.81142e+02    0.00000e+00
    2.49341e-06    3.31637e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.42993e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.62988e+02    0.00000e+00
    2.62324e-06    3.84731e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.57722e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.68662e+02    0.00000e+00
