Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    1.78080e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.74695e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.68419e+15    0.00000e+00
    1.05207e-06    2.04964e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.91139e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.57048e+15    0.00000e+00
    1.10685e-06    2.36620e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.09006e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.08570e+16    0.00000e+00
    1.16448e-06    2.72361e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.28440e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.39122e+16    0.00000e+00
    1.22511e-06    3.13921e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.49491e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.76353e+16    0.00000e+00
    1.28890e-06    3.61005e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.72338e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.25395e+16    0.00000e+00
    1.35602e-06    4.15819e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.97082e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.86061e+16    0.00000e+00
    1.42662e-06    4.77566e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.23820e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.63849e+16    0.00000e+00
    1.50090e-06    5.49415e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.52791e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.62716e+16    0.00000e+00
    1.57905e-06    6.31325e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.84041e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.86780e+16    0.00000e+00
    1.66127e-06    7.24486e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.17755e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.44807e+16    0.00000e+00
    1.74777e-06    8.31778e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.54132e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.45288e+16    0.00000e+00
    1.83878e-06    9.53998e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.93260e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.19548e+17    0.00000e+00
    1.93452e-06    1.09352e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.35383e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.51491e+17    0.00000e+00
    2.03525e-06    1.25244e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.80630e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.91933e+17    0.00000e+00
    2.14122e-06    1.43311e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.29112e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.42225e+17    0.00000e+00
    2.25271e-06    1.64040e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.81091e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.06386e+17    0.00000e+00
    2.37001e-06    1.87463e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.36566e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.86983e+17    0.00000e+00
    2.49341e-06    2.14150e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.95617e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.87401e+17    0.00000e+00
    2.62324e-06    2.44464e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.58213e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.15228e+17    0.00000e+00
    2.75983e-06    2.78782e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.24130e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.73552e+17    0.00000e+00
    2.90353e-06    3.17596e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.92942e+21    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.74283e+17    0.00000e+00
    3.05471e-06    3.61621e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.06383e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.22435e+18    0.00000e+00
    3.21376e-06    4.11025e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.13578e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.53489e+18    0.00000e+00
    3.38110e-06    4.66830e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.20628e+22    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.92946e+18    0.00000e+00
