Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    1.82746e+18    0.00000e+00    6.91087e+20    8.94484e+19    0.00000e+00    0.00000e+00
    1.05207e-06    2.13705e+18    0.00000e+00    6.17922e+20    9.68866e+19    4.20910e+15    0.00000e+00
    1.10685e-06    2.60406e+18    0.00000e+00    5.66634e+20    1.10056e+20    4.64264e+15    0.00000e+00
    1.16448e-06    2.96381e+18    0.00000e+00    5.05251e+20    1.16469e+20    5.12082e+15    0.00000e+00
    1.22511e-06    2.71511e+18    0.00000e+00    4.57176e+20    1.28451e+20    5.64825e+15    0.00000e+00
    1.28890e-06    3.80619e+18    0.00000e+00    4.15111e+20    1.35717e+20    6.23003e+15    0.00000e+00
    1.35602e-06    4.57842e+18    0.00000e+00    3.82500e+20    1.47066e+20    6.87181e+15    0.00000e+00
    1.42662e-06    4.82444e+18    0.00000e+00    3.58903e+20    1.61331e+20    7.57955e+15    0.00000e+00
    1.50090e-06    6.08197e+18    0.00000e+00    3.31359e+20    1.77125e+20    8.36023e+15    0.00000e+00
    1.57905e-06    7.16012e+18    0.00000e+00    3.13993e+20    1.89258e+20    9.22134e+15    0.00000e+00
    1.66127e-06    7.83011e+18    0.00000e+00    2.94728e+20    2.01693e+20    1.01712e+16    0.00000e+00
    1.74777e-06    8.61985e+18    0.00000e+00    2.91327e+20    2.22381e+20    1.12188e+16    0.00000e+00
    1.83878e-06    8.49034e+18    0.00000e+00    2.80976e+20    2.39186e+20    1.23744e+16    0.00000e+00
    1.93452e-06    9.75659e+18    0.00000e+00    2.78708e+20    2.55627e+20    1.36490e+16    0.00000e+00
    2.03525e-06    1.08580e+19    0.00000e+00    2.74380e+20    2.70609e+20    1.50549e+16    0.00000e+00
    2.14122e-06    1.35564e+19    0.00000e+00    2.75008e+20    2.88968e+20    1.66055e+16    0.00000e+00
    2.25271e-06    1.30845e+19    0.00000e+00    2.85272e+20    3.10701e+20    1.83159e+16    0.00000e+00
    2.37001e-06    1.44045e+19    0.00000e+00    2.88972e+20    3.28977e+20    2.02025e+16    0.00000e+00
    2.49341e-06    1.68533e+19    0.00000e+00    2.92671e+20    3.56711e+20    2.22833e+16    0.00000e+00
    2.62324e-06    2.04826e+19    0.00000e+00    3.01203e+20    3.72437e+20    2.45785e+16    0.00000e+00
    2.75983e-06    2.34420e+19    0.00000e+00    3.12746e+20    3.96612e+20    2.71102e+16    0.00000e+00
    2.90353e-06    2.56635e+19    0.00000e+00    3.20797e+20    4.18620e+20    2.99026e+16    0.00000e+00
    3.05471e-06    2.97683e+19    0.00000e+00    3.35252e+20    4.41293e+20    3.29825e+16    0.00000e+00
    3.21376e-06    3.07194e+19    0.00000e+00    3.45675e+20    4.55515e+20    3.63796e+16    0.00000e+00
    3.38110e-06    3.65448e+19    0.00000e+00    3.49754e+20    4.86980e+20    4.01268e+16    0.00000e+00
    3.55715e-06    4.08584e+19    0.00000e+00    3.64241e+20    5.09904e+20    4.42600e+16    0.00000e+00
    3.74237e-06    4.49722e+19    0.00000e+00    3.79638e+20    5.30028e+20    4.88189e+16    0.00000e+00
    3.93723e-06    4.81565e+19    0.00000e+00    3.92115e+20    5.51016e+20    5.38473e+16    0.00000e+00
    4.14223e-06    5.22097e+19    0.00000e+00    4.04674e+20    5.75882e+20    5.93935e+16    0.00000e+00
    4.35791e-06    5.68126e+19    0.00000e+00    4.17449e+20    6.05967e+20    6.55110e+16    0.00000e+00
    4.58482e-06    6.19431e+19    0.00000e+00    4.20703e+20    6.28091e+20    7.22587e+16    0.00000e+00
    4.82355e-06    6.80839e+19    0.00000e+00    4.36121e+20    6.52668e+20    7.97016e+16    0.00000e+00
    5.07471e-06    7.08502e+19    0.00000e+00    4.46934e+20    6.72761e+20    8.79111e+16    0.00000e+00
    5.33894e-06    7.62467e+19    0.00000e+00    4.60986e+20    7.04341e+20    9.69659e+16    0.00000e+00
    5.61693e-06    8.32734e+19    0.00000e+00    4.72084e+20    7.23354e+20    1.06953e+17    0.00000e+00
    5.90940e-06    9.01531e+19    0.00000e+00    4.82872e+20    7.47132e+20    1.17970e+17    0.00000e+00
    6.21709e-06    9.53733e+19    0.00000e+00    4.87003e+20    7.67580e+20    1.30121e+17    0.00000e+00
    6.54081e-06    1.00721e+20    0.00000e+00    4.99727e+20    7.93375e+20    1.43524e+17    0.00000e+00
    6.88138e-06    1.08580e+20    0.00000e+00    5.15165e+20    8.18120e+20    1.58307e+17    0.00000e+00
    7.23968e-06    1.14432e+20    0.00000e+00    5.19832e+20    8.37264e+20    1.74612e+17    0.00000e+00
    7.61664e-06    1.21961e+20    0.00000e+00    5.27659e+20    8.55558e+20    1.92597e+17    0.00000e+00
    8.01323e-06    1.30186e+20    0.00000e+00    5.33040e+20    8.72211e+20    2.12435e+17    0.00000e+00
    8.43047e-06    1.36365e+20    0.00000e+00    5.42577e+20    8.92161e+20    2.34316e+17    0.00000e+00
    8.86943e-06    1.43494e+20    0.00000e+00    5.50040e+20    9.10475e+20    2.58451e+17    0.00000e+00
    9.33125e-06    1.51457e+20    0.00000e+00    5.58025e+20    9.21506e+20    2.85072e+17    0.00000e+00
    9.81712e-06    1.60548e+20    0.00000e+00    5.58184e+20    9.35664e+20    3.14435e+17    0.00000e+00
    1.03283e-05    1.67366e+20    0.00000e+00    5.65125e+20    9.46443e+20    3.46823e+17    0.00000e+00
    1.08661e-05    1.73578e+20    0.00000e+00    5.68972e+20    9.63275e+20    3.82547e+17    0.00000e+00
    1.14318e-05    1.81971e+20    0.00000e+00    5.72816e+20    9.75723e+20    4.21944e+17    0.00000e+00
    1.20271e-05    1.88643e+20    0.00000e+00    5.70975e+20    9.83480e+20    4.65409e+17    0.00000e+00
    1.26533e-05    1.97332e+20    0.00000e+00    5.72320e+20    9.90195e+20    5.13344e+17    0.00000e+00
    1.33122e-05    2.03451e+20    0.00000e+00    5.72132e+20    9.95821e+20    5.66224e+17    0.00000e+00
    1.40053e-05    2.09817e+20    0.00000e+00    5.73934e+20    1.00702e+21    6.24542e+17    0.00000e+00
    1.47345e-05    2.16512e+20    0.00000e+00    5.73014e+20    1.01391e+21    6.88867e+17    0.00000e+00
    1.55018e-05    2.23429e+20    0.00000e+00    5.69370e+20    1.01232e+21    7.59830e+17    0.00000e+00
    1.63089e-05    2.31352e+20    0.00000e+00    5.69101e+20    1.01214e+21    8.38088e+17    0.00000e+00
    1.71581e-05    2.36306e+20    0.00000e+00    5.63918e+20    1.01452e+21    9.24413e+17    0.00000e+00
    1.80515e-05    2.42422e+20    0.00000e+00    5.62726e+20    1.01600e+21    1.01963e+18    0.00000e+00
    1.89914e-05    2.47615e+20    0.00000e+00    5.56202e+20    1.01143e+21    1.12465e+18    0.00000e+00
    1.99803e-05    2.53741e+20    0.00000e+00    5.54717e+20    1.00304e+21    1.24050e+18    0.00000e+00
    2.10206e-05    2.59909e+20    0.00000e+00    5.45279e+20    9.97517e+20    1.36826e+18    0.00000e+00
    2.21151e-05    2.64922e+20    0.00000e+00    5.40447e+20    9.89938e+20    1.50919e+18    0.00000e+00
    2.32666e-05    2.69621e+20    0.00000e+00    5.33228e+20    9.84854e+20    1.66464e+18    0.00000e+00
