Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    2.36789e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.14481e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.03314e+02    0.00000e+00
    1.05207e-06    2.74698e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.26273e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.62503e+02    0.00000e+00
    1.10685e-06    3.18676e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.39279e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.38924e+02    0.00000e+00
    1.16448e-06    3.69695e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.53625e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.37592e+02    0.00000e+00
    1.22511e-06    4.28881e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.69448e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.64984e+02    0.00000e+00
    1.28890e-06    4.97543e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.86902e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.29463e+02    0.00000e+00
    1.35602e-06    5.77198e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.06153e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.41826e+02    0.00000e+00
    1.42662e-06    6.69604e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.27387e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.21601e+03    0.00000e+00
    1.50090e-06    7.76805e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.50808e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.57002e+03    0.00000e+00
    1.57905e-06    9.01168e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.76641e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.02708e+03    0.00000e+00
    1.66127e-06    1.04544e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.05136e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.61721e+03    0.00000e+00
    1.74777e-06    1.21281e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.36565e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.37914e+03    0.00000e+00
    1.83878e-06    1.40698e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.71232e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.36288e+03    0.00000e+00
    1.93452e-06    1.63223e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.09469e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.63300e+03    0.00000e+00
    2.03525e-06    1.89354e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.51645e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.27289e+03    0.00000e+00
    2.14122e-06    2.19669e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.98165e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.39018e+03    0.00000e+00
    2.25271e-06    2.54837e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.49476e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.21239e+04    0.00000e+00
    2.37001e-06    2.95635e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.06073e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.56534e+04    0.00000e+00
    2.49341e-06    3.42965e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.68499e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.02104e+04    0.00000e+00
    2.62324e-06    3.97872e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.37355e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.60941e+04    0.00000e+00
    2.75983e-06    4.61569e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.13304e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.36907e+04    0.00000e+00
