0 1 2
0 3 43
0 4 6
0 5 80
0 7 12
0 8 77
0 9 46
0 10 18
0 11 74
0 13 24
0 14 71
0 15 49
0 16 30
0 17 68
0 19 36
0 20 65
0 21 52
0 22 42
0 23 62
0 25 48
0 26 59
0 27 55
0 28 54
0 29 56
0 31 60
0 32 53
0 33 58
0 34 66
0 35 50
0 37 72
0 38 47
0 39 61
0 40 78
0 41 44
0 45 64
0 51 67
0 57 70
0 63 73
0 69 76
0 75 79
1 3 78
1 4 44
1 5 7
1 6 75
1 8 13
1 9 72
1 10 47
1 11 19
1 12 69
1 14 25
1 15 66
1 16 50
1 17 31
1 18 63
1 20 37
1 21 60
1 22 53
1 23 43
1 24 57
1 26 49
1 27 54
1 28 56
1 29 55
1 30 51
1 32 61
1 33 48
1 34 59
1 35 67
1 36 45
1 38 73
1 39 42
1 40 62
1 41 79
1 46 65
1 52 68
1 58 71
1 64 74
1 70 77
1 76 80
2 3 8
2 4 79
2 5 42
2 6 14
2 7 76
2 9 20
2 10 73
2 11 45
2 12 26
2 13 70
2 15 32
2 16 67
2 17 48
2 18 38
2 19 64
2 21 44
2 22 61
2 23 51
2 24 50
2 25 58
2 27 56
2 28 55
2 29 54
2 30 62
2 31 52
2 33 68
2 34 49
2 35 57
2 36 74
2 37 46
2 39 80
2 40 43
2 41 60
2 47 63
2 53 66
2 59 69
2 65 72
2 71 75
2 77 78
3 4 5
3 6 46
3 7 9
3 10 15
3 11 80
3 12 49
3 13 21
3 14 77
3 16 27
3 17 74
3 18 52
3 19 33
3 20 71
3 22 39
3 23 68
3 24 55
3 25 45
3 26 65
3 28 51
3 29 62
3 30 58
3 31 57
3 32 59
3 34 63
3 35 56
3 36 61
3 37 69
3 38 53
3 40 75
3 41 50
3 42 64
3 44 47
3 48 67
3 54 70
3 60 73
3 66 76
3 72 79
4 7 47
4 8 10
4 9 78
4 11 16
4 12 75
4 13 50
4 14 22
4 15 72
4 17 28
4 18 69
4 19 53
4 20 34
4 21 66
4 23 40
4 24 63
4 25 56
4 26 46
4 27 60
4 29 52
4 30 57
4 31 59
4 32 58
4 33 54
4 35 64
4 36 51
4 37 62
4 38 70
4 39 48
4 41 76
4 42 45
4 43 65
4 49 68
4 55 71
4 61 74
4 67 77
4 73 80
5 6 11
5 8 45
5 9 17
5 10 79
5 12 23
5 13 76
5 14 48
5 15 29
5 16 73
5 18 35
5 19 70
5 20 51
5 21 41
5 22 67
5 24 47
5 25 64
5 26 54
5 27 53
5 28 61
5 30 59
5 31 58
5 32 57
5 33 65
5 34 55
5 36 71
5 37 52
5 38 60
5 39 77
5 40 49
5 43 46
5 44 63
5 50 66
5 56 69
5 62 72
5 68 75
5 74 78
6 7 8
6 9 49
6 10 12
6 13 18
6 15 52
6 16 24
6 17 80
6 19 30
6 20 77
6 21 55
6 22 36
6 23 74
6 25 42
6 26 71
6 27 58
6 28 48
6 29 68
6 31 54
6 32 65
6 33 61
6 34 60
6 35 62
6 37 66
6 38 59
6 39 64
6 40 72
6 41 56
6 43 78
6 44 53
6 45 67
6 47 50
6 51 70
6 57 73
6 63 76
6 69 79
7 10 50
7 11 13
7 14 19
7 15 78
7 16 53
7 17 25
7 18 75
7 20 31
7 21 72
7 22 56
7 23 37
7 24 69
7 26 43
7 27 66
7 28 59
7 29 49
7 30 63
7 32 55
7 33 60
7 34 62
7 35 61
7 36 57
7 38 67
7 39 54
7 40 65
7 41 73
7 42 51
7 44 79
7 45 48
7 46 68
7 52 71
7 58 74
7 64 77
7 70 80
8 9 14
8 11 48
8 12 20
8 15 26
8 16 79
8 17 51
8 18 32
8 19 76
8 21 38
8 22 73
8 23 54
8 24 44
8 25 70
8 27 50
8 28 67
8 29 57
8 30 56
8 31 64
8 33 62
8 34 61
8 35 60
8 36 68
8 37 58
8 39 74
8 40 55
8 41 63
8 42 80
8 43 52
8 46 49
8 47 66
