0 1 2
0 3 4
0 5 6
0 7 8
0 9 10
0 11 12
0 13 14
0 15 16
0 17 18
0 19 20
0 21 22
0 23 24
0 25 26
0 27 28
0 29 30
0 31 32
0 33 34
0 35 36
0 37 38
0 39 40
0 41 42
1 3 19
1 4 16
1 5 14
1 6 25
1 7 31
1 8 39
1 9 28
1 10 20
1 11 37
1 12 33
1 13 35
1 15 27
1 17 36
1 18 22
1 21 30
1 23 40
1 24 34
1 26 41
1 29 38
1 32 42
2 3 14
2 4 40
2 5 21
2 6 11
2 7 27
2 8 10
2 9 35
2 12 28
2 13 31
2 15 24
2 16 18
2 17 33
2 19 25
2 20 32
2 22 26
2 23 38
2 29 41
2 30 37
2 34 42
2 36 39
3 5 12
3 6 40
3 7 15
3 8 29
3 9 22
3 10 42
3 11 30
3 13 34
3 16 33
3 17 38
3 18 25
3 20 28
3 21 35
3 23 36
3 24 39
3 26 32
3 27 31
3 37 41
4 5 27
4 6 39
4 7 38
4 8 9
4 10 24
4 11 29
4 12 23
4 13 19
4 14 28
4 15 18
4 17 30
4 20 42
4 21 26
4 22 32
4 25 31
4 33 36
4 34 37
4 35 41
5 7 36
5 8 40
5 9 37
5 10 11
5 13 18
5 15 42
5 16 17
5 19 30
5 20 24
5 22 34
5 23 39
5 25 38
5 26 35
5 28 41
5 29 31
5 32 33
6 7 13
6 8 31
6 9 29
6 10 38
6 12 32
6 14 15
6 16 36
6 17 42
6 18 35
6 19 23
6 20 30
6 21 41
6 22 37
6 24 33
6 26 28
6 27 34
7 9 30
7 10 35
7 11 14
7 12 25
7 16 21
7 17 24
7 18 32
7 19 22
7 20 33
7 23 37
7 26 39
7 28 29
7 34 41
7 40 42
8 11 36
8 12 18
8 13 17
8 14 41
8 15 20
8 16 19
8 21 27
8 22 33
8 23 30
8 24 25
8 26 38
8 28 32
8 34 35
8 37 42
9 11 17
9 12 38
9 13 39
9 14 20
9 15 26
9 16 32
9 18 24
9 19 34
9 21 31
9 23 42
9 25 40
9 27 36
9 33 41
10 12 37
10 13 25
10 14 31
10 15 41
10 16 22
10 17 34
10 18 23
10 19 26
10 21 32
10 27 33
10 28 36
10 29 40
10 30 39
11 13 28
11 15 25
11 16 42
11 18 21
11 19 31
11 20 26
11 22 40
11 23 33
11 24 27
11 32 41
11 34 38
11 35 39
12 13 20
12 14 19
12 15 21
12 16 30
12 17 41
12 22 36
12 24 26
12 27 40
12 29 42
12 31 35
12 34 39
13 15 40
13 16 38
13 21 23
13 22 24
13 26 37
13 27 42
13 29 33
13 30 41
13 32 36
14 16 39
14 17 27
14 18 33
14 21 38
14 22 23
14 24 30
14 25 35
14 26 42
14 29 32
14 34 40
14 36 37
15 17 19
15 22 39
15 23 32
15 28 37
15 29 36
15 30 35
15 31 34
15 33 38
16 20 41
16 23 31
16 24 35
16 25 34
16 26 29
16 27 37
16 28 40
17 20 21
17 22 29
17 23 26
17 25 37
17 28 31
17 32 39
17 35 40
18 19 42
18 20 36
18 26 34
18 27 29
18 28 39
18 30 38
18 31 37
18 40 41
19 21 33
19 24 28
19 27 35
19 29 37
19 32 40
19 36 38
19 39 41
20 22 25
20 23 27
20 29 34
20 31 39
20 35 37
20 38 40
21 24 29
21 25 28
21 34 36
21 37 40
21 39 42
22 27 41
22 28 38
22 30 31
22 35 42
23 25 41
23 28 34
23 29 35
24 31 40
24 32 37
24 36 41
24 38 42
25 27 32
25 29 39
25 30 33
25 36 42
26 27 30
26 31 36
26 33 40
27 38 39
28 30 42
28 33 35
30 32 34
30 36 40
31 33 42
31 38 41
32 35 38
33 37 39
