0 1 2
0 3 4
0 5 6
0 7 8
0 9 46
0 10 41
0 11 43
0 12 40
0 13 26
0 14 42
0 15 23
0 16 44
0 17 24
0 18 35
0 19 22
0 20 39
0 21 34
0 25 37
0 27 36
0 28 48
0 29 30
0 31 45
0 32 38
0 33 47
1 3 41
1 4 14
1 5 20
1 6 24
1 7 38
1 8 23
1 9 22
1 10 28
1 11 42
1 12 47
1 13 21
1 15 33
1 16 39
1 17 34
1 18 26
1 19 31
1 25 45
1 27 48
1 29 36
1 30 44
1 32 46
1 35 43
1 37 40
2 3 28
2 4 34
2 5 47
2 6 9
2 7 20
2 8 35
2 10 32
2 11 19
2 12 38
2 13 42
2 14 27
2 15 25
2 16 22
2 17 44
2 18 43
2 21 40
2 23 26
2 24 36
2 29 33
2 30 48
2 31 41
2 37 46
2 39 45
3 5 13
3 6 26
3 7 35
3 8 11
3 9 43
3 10 34
3 12 17
3 14 18
3 15 20
3 16 48
3 19 33
3 21 44
3 22 30
3 23 31
3 24 42
3 25 29
3 27 40
3 32 36
3 37 47
3 38 45
3 39 46
4 5 44
4 6 16
4 7 25
4 8 42
4 9 47
4 10 31
4 11 48
4 12 43
4 13 33
4 15 19
4 17 38
4 18 41
4 20 32
4 21 23
4 22 27
4 24 26
4 28 45
4 29 40
4 30 37
4 35 46
4 36 39
5 7 28
5 8 9
5 10 37
5 11 16
5 12 32
5 14 15
5 17 31
5 18 33
5 19 39
5 21 38
5 22 24
5 23 35
5 25 43
5 26 40
5 27 34
5 29 41
5 30 46
5 36 42
5 45 48
6 7 32
6 8 19
6 10 43
6 11 41
6 12 36
6 13 18
6 14 44
6 15 40
6 17 33
6 20 30
6 21 28
6 22 37
6 23 25
6 27 39
6 29 45
6 31 48
6 34 47
6 35 42
6 38 46
7 9 30
7 10 45
7 11 24
7 12 44
7 13 37
7 14 29
7 15 27
7 16 43
7 17 42
7 18 19
7 21 47
7 22 26
7 23 39
7 31 40
7 33 46
7 34 41
7 36 48
8 10 14
8 12 15
8 13 29
8 16 30
8 17 20
8 18 21
8 22 43
8 24 32
8 25 33
8 26 34
8 27 44
8 28 46
8 31 39
8 36 37
8 38 40
8 41 48
8 45 47
9 10 11
9 12 20
9 13 17
9 14 19
9 15 18
9 16 23
9 21 29
9 24 27
9 25 38
9 26 35
9 28 32
9 31 34
9 33 37
9 36 41
9 39 42
9 40 45
9 44 48
10 12 16
10 13 22
10 15 39
10 17 35
10 18 24
10 19 40
10 20 21
10 23 36
10 25 44
10 26 30
10 27 47
10 29 46
10 33 48
10 38 42
11 12 29
11 13 46
11 14 40
11 15 32
11 17 21
11 18 27
11 20 35
11 22 34
11 23 44
11 25 47
11 26 37
11 28 38
11 30 31
11 33 39
11 36 45
12 13 23
12 14 48
12 18 39
12 19 46
12 21 24
12 22 31
12 25 35
12 26 27
12 28 30
12 33 34
12 37 45
12 41 42
13 14 45
13 15 36
13 16 20
13 19 47
13 24 28
13 25 48
13 27 41
13 30 35
13 31 44
13 32 34
13 38 39
13 40 43
14 16 35
14 17 30
14 20 43
14 21 26
14 22 36
14 23 28
14 24 25
14 31 33
14 32 39
14 34 37
14 38 47
14 41 46
15 16 37
15 17 45
15 21 46
15 22 44
15 24 38
15 26 48
15 28 35
15 29 43
15 30 41
15 31 47
15 34 42
16 17 40
16 18 45
16 19 38
16 21 36
16 24 34
16 25 46
16 26 33
16 27 32
16 28 42
16 29 31
16 41 47
17 18 36
17 19 23
17 22 46
17 25 27
17 26 41
17 28 39
17 29 48
17 32 37
17 43 47
18 20 25
18 22 48
18 23 47
18 28 34
18 29 32
18 30 40
18 31 42
18 37 38
18 44 46
19 20 36
19 21 25
19 24 41
19 26 32
19 27 42
19 28 29
19 30 45
19 34 43
19 35 44
19 37 48
20 22 41
20 23 42
20 24 40
20 26 45
20 27 46
20 28 33
20 29 47
20 31 38
20 34 48
20 37 44
21 22 45
21 27 37
21 30 39
21 31 32
21 33 42
21 35 41
21 43 48
22 23 33
22 25 40
22 28 47
22 29 38
22 32 42
22 35 39
23 24 48
23 27 45
23 29 34
23 30 32
23 37 43
23 38 41
23 40 46
24 29 44
24 30 43
24 31 46
24 33 45
24 35 47
24 37 39
25 26 28
25 30 42
25 31 36
25 32 41
25 34 39
26 29 39
26 31 43
26 36 38
26 42 44
26 46 47
27 28 31
27 29 35
27 30 33
27 38 43
28 36 40
28 37 41
28 43 44
29 37 42
30 34 38
30 36 47
31 35 37
32 33 43
32 35 45
32 40 44
32 47 48
33 35 36
33 38 44
33 40 41
34 35 40
34 36 44
34 45 46
35 38 48
36 43 46
39 40 48
39 41 43
39 44 47
40 42 47
41 44 45
42 43 45
42 46 48
