0 1 2 3 4 5 6 7 8
0 1 9 10 16 18 23 31 33
0 1 11 13 17 19 26 27 32
0 1 12 14 15 21 28 29 30
0 1 14 15 20 22 24 25 28
2 3 4 10 11 15 26 28 31
2 3 9 12 13 23 24 25 27
2 3 13 20 22 27 29 30 33
2 3 14 16 17 18 19 21 32
4 5 6 10 13 14 21 27 31
4 9 12 19 20 21 22 23 33
4 16 17 18 24 25 29 30 32
5 6 9 15 17 23 28 32 33
5 6 10 19 24 25 29 30 31
5 6 11 12 16 18 20 22 26
7 8 9 11 14 23 26 29 30
7 8 10 12 17 20 22 31 32
7 8 11 14 21 24 25 26 33
7 8 13 15 16 18 19 27 28
