Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    3.13440e+13    0.00000e+00    3.64851e+15    1.35540e+15    0.00000e+00    0.00000e+00
    1.05207e-06    3.59149e+13    0.00000e+00    6.44783e+16    6.27123e+16    6.12362e+16    0.00000e+00
    1.10685e-06    6.72501e+13    0.00000e+00    7.06726e+16    6.91580e+16    6.75436e+16    0.00000e+00
    1.16448e-06    7.59887e+13    0.00000e+00    7.74288e+16    7.61837e+16    7.45004e+16    0.00000e+00
    1.22511e-06    7.20792e+13    0.00000e+00    8.48870e+16    8.40362e+16    8.21736e+16    0.00000e+00
    1.28890e-06    1.12370e+14    0.00000e+00    9.31579e+16    9.26969e+16    9.06376e+16    0.00000e+00
    1.35602e-06    1.29788e+14    0.00000e+00    1.02582e+17    1.02222e+17    9.99746e+16    0.00000e+00
    1.42662e-06    1.21751e+14    0.00000e+00    1.12881e+17    1.12758e+17    1.10271e+17    0.00000e+00
    1.50090e-06    1.63622e+14    0.00000e+00    1.24231e+17    1.24363e+17    1.21629e+17    0.00000e+00
    1.57905e-06    1.72700e+14    0.00000e+00    1.36707e+17    1.36969e+17    1.34157e+17    0.00000e+00
    1.66127e-06    2.02269e+14    0.00000e+00    1.50583e+17    1.50870e+17    1.47975e+17    0.00000e+00
    1.74777e-06    1.92367e+14    0.00000e+00    1.65934e+17    1.66424e+17    1.63217e+17    0.00000e+00
    1.83878e-06    1.88283e+14    0.00000e+00    1.82736e+17    1.83457e+17    1.80030e+17    0.00000e+00
    1.93452e-06    2.18849e+14    0.00000e+00    2.01470e+17    2.02262e+17    1.98572e+17    0.00000e+00
    2.03525e-06    2.86351e+14    0.00000e+00    2.22026e+17    2.22878e+17    2.19026e+17    0.00000e+00
    2.14122e-06    3.68908e+14    0.00000e+00    2.44701e+17    2.45810e+17    2.41585e+17    0.00000e+00
    2.25271e-06    3.90871e+14    0.00000e+00    2.69950e+17    2.70831e+17    2.66469e+17    0.00000e+00
    2.37001e-06    4.33110e+14    0.00000e+00    2.97491e+17    2.98514e+17    2.93916e+17    0.00000e+00
