Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    7.75438e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.50516e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.56527e+03    0.00000e+00
    1.05207e-06    8.99582e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.76320e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.02095e+03    0.00000e+00
    1.10685e-06    1.04360e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.04781e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.60929e+03    0.00000e+00
    1.16448e-06    1.21068e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.36174e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.36891e+03    0.00000e+00
    1.22511e-06    1.40450e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.70800e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.34968e+03    0.00000e+00
    1.28890e-06    1.62935e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.08993e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.61596e+03    0.00000e+00
    1.35602e-06    1.89021e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.51120e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.25088e+03    0.00000e+00
    1.42662e-06    2.19282e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.97586e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.36177e+03    0.00000e+00
    1.50090e-06    2.54388e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.48838e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.20872e+04    0.00000e+00
    1.57905e-06    2.95115e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.05369e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.56060e+04    0.00000e+00
    1.66127e-06    3.42361e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.67722e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.01493e+04    0.00000e+00
    1.74777e-06    3.97171e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.36498e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.60152e+04    0.00000e+00
    1.83878e-06    4.60757e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.12359e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.35887e+04    0.00000e+00
    1.93452e-06    5.34522e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.96032e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.33671e+04    0.00000e+00
    2.03525e-06    6.20096e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.88325e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.59922e+04    0.00000e+00
    2.14122e-06    7.19371e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.09012e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.22927e+04    0.00000e+00
    2.25271e-06    8.34539e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.20241e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.33387e+04    0.00000e+00
    2.37001e-06    9.68145e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.32626e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.20512e+05    0.00000e+00
    2.49341e-06    1.12314e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.46286e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.55595e+05    0.00000e+00
    2.62324e-06    1.30295e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.61354e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.00892e+05    0.00000e+00
    2.75983e-06    1.51155e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.77974e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.59376e+05    0.00000e+00
    2.90353e-06    1.75354e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.96305e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.34886e+05    0.00000e+00
    3.05471e-06    2.03427e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.16525e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.32379e+05    0.00000e+00
    3.21376e-06    2.35995e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.38827e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.58253e+05    0.00000e+00
