Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    3.68628e+17    0.00000e+00    7.19848e+19    1.61980e+19    0.00000e+00    0.00000e+00
    1.05207e-06    3.43578e+17    0.00000e+00    6.42676e+19    1.73630e+19    9.21069e+15    0.00000e+00
    1.10685e-06    5.04119e+17    0.00000e+00    5.95032e+19    1.96407e+19    1.01594e+16    0.00000e+00
    1.16448e-06    5.89325e+17    0.00000e+00    5.36554e+19    2.04899e+19    1.12058e+16    0.00000e+00
    1.22511e-06    5.15899e+17    0.00000e+00    4.87520e+19    2.25131e+19    1.23599e+16    0.00000e+00
    1.28890e-06    7.88997e+17    0.00000e+00    4.47376e+19    2.41539e+19    1.36330e+16    0.00000e+00
    1.35602e-06    9.56079e+17    0.00000e+00    4.26975e+19    2.63105e+19    1.50374e+16    0.00000e+00
    1.42662e-06    9.33270e+17    0.00000e+00    4.16225e+19    2.88625e+19    1.65862e+16    0.00000e+00
    1.50090e-06    1.21038e+18    0.00000e+00    3.95758e+19    3.17780e+19    1.82945e+16    0.00000e+00
    1.57905e-06    1.37109e+18    0.00000e+00    3.84899e+19    3.36193e+19    2.01789e+16    0.00000e+00
    1.66127e-06    1.51469e+18    0.00000e+00    3.75271e+19    3.53792e+19    2.22573e+16    0.00000e+00
    1.74777e-06    1.55904e+18    0.00000e+00    3.84853e+19    3.88811e+19    2.45499e+16    0.00000e+00
    1.83878e-06    1.43556e+18    0.00000e+00    3.79986e+19    4.17868e+19    2.70787e+16    0.00000e+00
    1.93452e-06    1.67798e+18    0.00000e+00    3.91324e+19    4.45405e+19    2.98678e+16    0.00000e+00
    2.03525e-06    1.98085e+18    0.00000e+00    3.97878e+19    4.70569e+19    3.29442e+16    0.00000e+00
    2.14122e-06    2.55016e+18    0.00000e+00    4.07896e+19    5.05683e+19    3.63374e+16    0.00000e+00
    2.25271e-06    2.53547e+18    0.00000e+00    4.38212e+19    5.38685e+19    4.00802e+16    0.00000e+00
    2.37001e-06    2.78377e+18    0.00000e+00    4.53233e+19    5.66024e+19    4.42087e+16    0.00000e+00
    2.49341e-06    3.21824e+18    0.00000e+00    4.58855e+19    6.12535e+19    4.87621e+16    0.00000e+00
    2.62324e-06    3.87489e+18    0.00000e+00    4.78776e+19    6.39671e+19    5.37847e+16    0.00000e+00
    2.75983e-06    4.30628e+18    0.00000e+00    4.96490e+19    6.74981e+19    5.93247e+16    0.00000e+00
    2.90353e-06    4.93004e+18    0.00000e+00    5.10929e+19    7.14298e+19    6.54351e+16    0.00000e+00
    3.05471e-06    5.70976e+18    0.00000e+00    5.44088e+19    7.43357e+19    7.21749e+16    0.00000e+00
    3.21376e-06    5.75678e+18    0.00000e+00    5.62971e+19    7.60239e+19    7.96088e+16    0.00000e+00
    3.38110e-06    6.78662e+18    0.00000e+00    5.69384e+19    8.16817e+19    8.78087e+16    0.00000e+00
    3.55715e-06    7.60525e+18    0.00000e+00    5.92810e+19    8.51557e+19    9.68532e+16    0.00000e+00
    3.74237e-06    8.13513e+18    0.00000e+00    6.15494e+19    8.84524e+19    1.06829e+17    0.00000e+00
    3.93723e-06    8.65063e+18    0.00000e+00    6.30130e+19    9.17340e+19    1.17833e+17    0.00000e+00
    4.14223e-06    9.29104e+18    0.00000e+00    6.54553e+19    9.58507e+19    1.29969e+17    0.00000e+00
    4.35791e-06    1.00271e+19    0.00000e+00    6.73605e+19    1.00702e+20    1.43356e+17    0.00000e+00
    4.58482e-06    1.10259e+19    0.00000e+00    6.76929e+19    1.03591e+20    1.58122e+17    0.00000e+00
    4.82355e-06    1.20223e+19    0.00000e+00    7.01796e+19    1.06485e+20    1.74409e+17    0.00000e+00
    5.07471e-06    1.25110e+19    0.00000e+00    7.15177e+19    1.10457e+20    1.92374e+17    0.00000e+00
    5.33894e-06    1.34208e+19    0.00000e+00    7.37831e+19    1.15197e+20    2.12188e+17    0.00000e+00
    5.61693e-06    1.45788e+19    0.00000e+00    7.59615e+19    1.17615e+20    2.34044e+17    0.00000e+00
    5.90940e-06    1.57259e+19    0.00000e+00    7.70824e+19    1.21610e+20    2.58151e+17    0.00000e+00
    6.21709e-06    1.64819e+19    0.00000e+00    7.70347e+19    1.24815e+20    2.84741e+17    0.00000e+00
    6.54081e-06    1.73565e+19    0.00000e+00    7.93881e+19    1.28290e+20    3.14070e+17    0.00000e+00
    6.88138e-06    1.87629e+19    0.00000e+00    8.14293e+19    1.31664e+20    3.46419e+17    0.00000e+00
    7.23968e-06    1.95553e+19    0.00000e+00    8.18390e+19    1.34168e+20    3.82100e+17    0.00000e+00
    7.61664e-06    2.07855e+19    0.00000e+00    8.30102e+19    1.36764e+20    4.21457e+17    0.00000e+00
    8.01323e-06    2.23564e+19    0.00000e+00    8.39695e+19    1.38437e+20    4.64867e+17    0.00000e+00
    8.43047e-06    2.32139e+19    0.00000e+00    8.50344e+19    1.41027e+20    5.12749e+17    0.00000e+00
    8.86943e-06    2.42407e+19    0.00000e+00    8.61603e+19    1.44191e+20    5.65563e+17    0.00000e+00
    9.33125e-06    2.55118e+19    0.00000e+00    8.69258e+19    1.45341e+20    6.23816e+17    0.00000e+00
    9.81712e-06    2.70281e+19    0.00000e+00    8.66900e+19    1.46929e+20    6.88071e+17    0.00000e+00
    1.03283e-05    2.79635e+19    0.00000e+00    8.75859e+19    1.48221e+20    7.58945e+17    0.00000e+00
    1.08661e-05    2.87249e+19    0.00000e+00    8.77661e+19    1.50772e+20    8.37120e+17    0.00000e+00
    1.14318e-05    3.01995e+19    0.00000e+00    8.82427e+19    1.52452e+20    9.23332e+17    0.00000e+00
    1.20271e-05    3.12217e+19    0.00000e+00    8.78983e+19    1.52901e+20    1.01845e+18    0.00000e+00
    1.26533e-05    3.23548e+19    0.00000e+00    8.77396e+19    1.53875e+20    1.12334e+18    0.00000e+00
    1.33122e-05    3.32430e+19    0.00000e+00    8.75283e+19    1.54283e+20    1.23906e+18    0.00000e+00
    1.40053e-05    3.42090e+19    0.00000e+00    8.80270e+19    1.55481e+20    1.36667e+18    0.00000e+00
    1.47345e-05    3.51088e+19    0.00000e+00    8.74435e+19    1.56503e+20    1.50743e+18    0.00000e+00
