Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00
    1.05207e-06    2.85457e+18    0.00000e+00    1.79118e+20    1.79118e+20    1.79118e+20    0.00000e+00
    1.10685e-06    3.29451e+18    0.00000e+00    1.97065e+20    1.97065e+20    1.97065e+20    0.00000e+00
    1.16448e-06    3.79584e+18    0.00000e+00    2.16715e+20    2.16715e+20    2.16715e+20    0.00000e+00
    1.22511e-06    4.40237e+18    0.00000e+00    2.38215e+20    2.38215e+20    2.38215e+20    0.00000e+00
    1.28890e-06    5.11656e+18    0.00000e+00    2.61823e+20    2.61823e+20    2.61823e+20    0.00000e+00
    1.35602e-06    5.89918e+18    0.00000e+00    2.87612e+20    2.87612e+20    2.87612e+20    0.00000e+00
    1.42662e-06    6.80609e+18    0.00000e+00    3.15834e+20    3.15834e+20    3.15834e+20    0.00000e+00
    1.50090e-06    7.89951e+18    0.00000e+00    3.46707e+20    3.46707e+20    3.46707e+20    0.00000e+00
    1.57905e-06    9.11717e+18    0.00000e+00    3.80368e+20    3.80368e+20    3.80368e+20    0.00000e+00
    1.66127e-06    1.05134e+19    0.00000e+00    4.17204e+20    4.17204e+20    4.17204e+20    0.00000e+00
    1.74777e-06    1.21754e+19    0.00000e+00    4.57346e+20    4.57346e+20    4.57346e+20    0.00000e+00
    1.83878e-06    1.40230e+19    0.00000e+00    5.01064e+20    5.01064e+20    5.01064e+20    0.00000e+00
    1.93452e-06    1.61968e+19    0.00000e+00    5.48790e+20    5.48790e+20    5.48790e+20    0.00000e+00
    2.03525e-06    1.86962e+19    0.00000e+00    6.00648e+20    6.00648e+20    6.00648e+20    0.00000e+00
    2.14122e-06    2.15245e+19    0.00000e+00    6.57070e+20    6.57070e+20    6.57070e+20    0.00000e+00
    2.25271e-06    2.48476e+19    0.00000e+00    7.18419e+20    7.18419e+20    7.18419e+20    0.00000e+00
    2.37001e-06    2.85714e+19    0.00000e+00    7.84923e+20    7.84923e+20    7.84923e+20    0.00000e+00
    2.49341e-06    3.29525e+19    0.00000e+00    8.57192e+20    8.57192e+20    8.57192e+20    0.00000e+00
    2.62324e-06    3.79007e+19    0.00000e+00    9.35453e+20    9.35453e+20    9.35453e+20    0.00000e+00
    2.75983e-06    4.36008e+19    0.00000e+00    1.02011e+21    1.02011e+21    1.02011e+21    0.00000e+00
    2.90353e-06    5.01645e+19    0.00000e+00    1.11188e+21    1.11188e+21    1.11188e+21    0.00000e+00
    3.05471e-06    5.76089e+19    0.00000e+00    1.21090e+21    1.21090e+21    1.21090e+21    0.00000e+00
    3.21376e-06    6.61970e+19    0.00000e+00    1.31785e+21    1.31785e+21    1.31785e+21    0.00000e+00
    3.38110e-06    7.60095e+19    0.00000e+00    1.43329e+21    1.43329e+21    1.43329e+21    0.00000e+00
    3.55715e-06    8.71437e+19    0.00000e+00    1.55751e+21    1.55751e+21    1.55751e+21    0.00000e+00
    3.74237e-06    9.99727e+19    0.00000e+00    1.69143e+21    1.69143e+21    1.69143e+21    0.00000e+00
    3.93723e-06    1.14598e+20    0.00000e+00    1.83533e+21    1.83533e+21    1.83533e+21    0.00000e+00
    4.14223e-06    1.31200e+20    0.00000e+00    1.98973e+21    1.98973e+21    1.98973e+21    0.00000e+00
    4.35791e-06    1.50179e+20    0.00000e+00    2.15545e+21    2.15545e+21    2.15545e+21    0.00000e+00
    4.58482e-06    1.71762e+20    0.00000e+00    2.33257e+21    2.33257e+21    2.33257e+21    0.00000e+00
    4.82355e-06    1.96287e+20    0.00000e+00    2.52161e+21    2.52161e+21    2.52161e+21    0.00000e+00
    5.07471e-06    2.24176e+20    0.00000e+00    2.72259e+21    2.72259e+21    2.72259e+21    0.00000e+00
    5.33894e-06    2.55752e+20    0.00000e+00    2.93514e+21    2.93514e+21    2.93514e+21    0.00000e+00
    5.61693e-06    2.91624e+20    0.00000e+00    3.15837e+21    3.15837e+21    3.15837e+21    0.00000e+00
    5.90940e-06    3.32153e+20    0.00000e+00    3.39049e+21    3.39049e+21    3.39049e+21    0.00000e+00
    6.21709e-06    3.77912e+20    0.00000e+00    3.62879e+21    3.62879e+21    3.62879e+21    0.00000e+00
    6.54081e-06    4.29608e+20    0.00000e+00    3.86718e+21    3.86718e+21    3.86718e+21    0.00000e+00
    6.88138e-06    4.87478e+20    0.00000e+00    4.09988e+21    4.09988e+21    4.09988e+21    0.00000e+00
    7.23968e-06    5.52370e+20    0.00000e+00    4.31571e+21    4.31571e+21    4.31571e+21    0.00000e+00
    7.61664e-06    6.24800e+20    0.00000e+00    4.49935e+21    4.49935e+21    4.49935e+21    0.00000e+00
    8.01323e-06    7.04785e+20    0.00000e+00    4.63789e+21    4.63789e+21    4.63789e+21    0.00000e+00
    8.43047e-06    7.92764e+20    0.00000e+00    4.70372e+21    4.70372e+21    4.70372e+21    0.00000e+00
    8.86943e-06    8.87788e+20    0.00000e+00    4.68230e+21    4.68230e+21    4.68230e+21    0.00000e+00
    9.33125e-06    9.88430e+20    0.00000e+00    4.55926e+21    4.55926e+21    4.55926e+21    0.00000e+00
    9.81712e-06    1.09172e+21    0.00000e+00    4.31554e+21    4.31554e+21    4.31554e+21    0.00000e+00
    1.03283e-05    1.19261e+21    0.00000e+00    3.96912e+21    3.96912e+21    3.96912e+21    0.00000e+00
    1.08661e-05    1.28290e+21    0.00000e+00    3.53273e+21    3.53273e+21    3.53273e+21    0.00000e+00
    1.14318e-05    1.34953e+21    0.00000e+00    3.04076e+21    3.04076e+21    3.04076e+21    0.00000e+00
    1.20271e-05    1.38118e+21    0.00000e+00    2.52977e+21    2.52977e+21    2.52977e+21    0.00000e+00
    1.26533e-05    1.35765e+21    0.00000e+00    2.03949e+21    2.03949e+21    2.03949e+21    0.00000e+00
    1.33122e-05    1.27402e+21    0.00000e+00    1.59531e+21    1.59531e+21    1.59531e+21    0.00000e+00
    1.40053e-05    1.13296e+21    0.00000e+00    1.21212e+21    1.21212e+21    1.21212e+21    0.00000e+00
    1.47345e-05    9.48189e+20    0.00000e+00    9.06073e+20    9.06073e+20    9.06073e+20    0.00000e+00
    1.55018e-05    7.49436e+20    0.00000e+00    6.63956e+20    6.63956e+20    6.63956e+20    0.00000e+00
    1.63089e-05    5.61192e+20    0.00000e+00    4.83751e+20    4.83751e+20    4.83751e+20    0.00000e+00
