Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    3.69809e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.51499e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.74053e-05    0.00000e+00
    1.05207e-06    4.29014e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.87704e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.41172e-05    0.00000e+00
    1.10685e-06    4.97697e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.27638e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.56944e-05    0.00000e+00
    1.16448e-06    5.77376e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.71685e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.23553e-04    0.00000e+00
    1.22511e-06    6.69812e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.20269e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.59522e-04    0.00000e+00
    1.28890e-06    7.77045e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.73858e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.05962e-04    0.00000e+00
    1.35602e-06    9.01447e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.32965e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.65922e-04    0.00000e+00
    1.42662e-06    1.04576e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.98162e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.43338e-04    0.00000e+00
    1.50090e-06    1.21319e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.70073e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.43291e-04    0.00000e+00
    1.57905e-06    1.40741e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.49391e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.72342e-04    0.00000e+00
    1.66127e-06    1.63273e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.36880e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.38963e-04    0.00000e+00
    1.74777e-06    1.89413e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.03338e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.54091e-04    0.00000e+00
    1.83878e-06    2.19737e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.13982e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.23185e-03    0.00000e+00
    1.93452e-06    2.54915e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.25722e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.59046e-03    0.00000e+00
    2.03525e-06    2.95726e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.38672e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.05348e-03    0.00000e+00
    2.14122e-06    3.43071e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.52955e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.65130e-03    0.00000e+00
    2.25271e-06    3.97995e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.68710e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.42315e-03    0.00000e+00
    2.37001e-06    4.61712e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.86087e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.41970e-03    0.00000e+00
    2.49341e-06    5.35630e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.05254e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.70636e-03    0.00000e+00
    2.62324e-06    6.21382e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.26395e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.36761e-03    0.00000e+00
    2.75983e-06    7.20862e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.49714e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.51248e-03    0.00000e+00
    2.90353e-06    8.36269e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.75435e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.22818e-02    0.00000e+00
    3.05471e-06    9.70152e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.03805e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.58572e-02    0.00000e+00
    3.21376e-06    1.12547e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.35098e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.04736e-02    0.00000e+00
    3.38110e-06    1.30565e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.69613e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.64339e-02    0.00000e+00
    3.55715e-06    1.51468e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.07683e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.41294e-02    0.00000e+00
    3.74237e-06    1.75717e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.49675e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.40652e-02    0.00000e+00
    3.93723e-06    2.03849e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.95992e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.68936e-02    0.00000e+00
    4.14223e-06    2.36484e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.47080e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.34565e-02    0.00000e+00
    4.35791e-06    2.74344e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.03430e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.48413e-02    0.00000e+00
    4.58482e-06    3.18265e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.65584e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.22452e-01    0.00000e+00
    4.82355e-06    3.69218e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.34140e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.58100e-01    0.00000e+00
    5.07471e-06    4.28329e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.09757e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.04126e-01    0.00000e+00
    5.33894e-06    4.96902e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.93163e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.63552e-01    0.00000e+00
    5.61693e-06    5.76454e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.85160e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.40277e-01    0.00000e+00
    5.90940e-06    6.68741e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.08663e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.39339e-01    0.00000e+00
    6.21709e-06    7.75804e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.19856e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.67240e-01    0.00000e+00
