Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    4.10141e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.86892e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.89442e-01    0.00000e+00
    1.05207e-06    4.75803e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.67942e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.44593e-01    0.00000e+00
    1.10685e-06    5.51977e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.57342e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.15799e-01    0.00000e+00
    1.16448e-06    6.40346e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.05595e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.07735e-01    0.00000e+00
    1.22511e-06    7.42862e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.16471e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.26435e-01    0.00000e+00
    1.28890e-06    8.61791e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.28468e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.79691e-01    0.00000e+00
    1.35602e-06    9.99760e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.41700e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.77564e-01    0.00000e+00
    1.42662e-06    1.15982e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.56296e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.13304e+00    0.00000e+00
    1.50090e-06    1.34550e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.72394e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.46289e+00    0.00000e+00
    1.57905e-06    1.56091e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.90151e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.88877e+00    0.00000e+00
