0, 1, 2, 3, 4, 5, 6, 7
22, 23, 24, 25, 26, 27, 28, 29
3, 9, 12, 13, 14, 15, 16, 17
3, 10, 11, 18, 19, 20, 21, 22
4, 5, 8, 9, 14, 21, 23, 27
0, 2, 8, 10, 11, 12, 13, 24
1, 6, 8, 15, 16, 18, 19, 25
4, 5, 10, 11, 15, 16, 26, 28
1, 6, 12, 13, 20, 21, 26, 28
0, 2, 9, 14, 18, 19, 26, 28
4, 5, 7, 12, 13, 18, 19, 29
0, 2, 7, 15, 16, 20, 23, 27
1, 6, 9, 10, 11, 14, 17, 29
4, 5, 7, 17, 20, 22, 24, 25
0, 2, 8, 15, 17, 21, 22, 29
1, 6, 17, 18, 19, 23, 24, 27
3, 10, 11, 12, 13, 23, 25, 27
7, 9, 14, 16, 21, 22, 24, 25
3, 7, 8, 17, 20, 26, 28, 29
1, 6, 9, 12, 13, 14, 20, 22
0, 2, 7, 10, 11, 15, 24, 25
3, 9, 13, 15, 16, 22, 24, 29
