Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    2.66923e+07    0.00000e+00    3.01679e+09    1.25657e+09    0.00000e+00    0.00000e+00
    1.05207e-06    9.97696e+13    0.00000e+00    2.06197e+17    2.06197e+17    2.06197e+17    0.00000e+00
    1.10685e-06    1.15742e+14    0.00000e+00    2.27436e+17    2.27436e+17    2.27436e+17    0.00000e+00
    1.16448e-06    1.34271e+14    0.00000e+00    2.50861e+17    2.50861e+17    2.50861e+17    0.00000e+00
    1.22511e-06    1.55767e+14    0.00000e+00    2.76699e+17    2.76699e+17    2.76699e+17    0.00000e+00
    1.28890e-06    1.80704e+14    0.00000e+00    3.05199e+17    3.05199e+17    3.05199e+17    0.00000e+00
    1.35602e-06    2.09638e+14    0.00000e+00    3.36639e+17    3.36639e+17    3.36639e+17    0.00000e+00
    1.42662e-06    2.43197e+14    0.00000e+00    3.71310e+17    3.71310e+17    3.71310e+17    0.00000e+00
    1.50090e-06    2.82130e+14    0.00000e+00    4.09554e+17    4.09554e+17    4.09554e+17    0.00000e+00
    1.57905e-06    3.27298e+14    0.00000e+00    4.51739e+17    4.51739e+17    4.51739e+17    0.00000e+00
    1.66127e-06    3.79698e+14    0.00000e+00    4.98269e+17    4.98269e+17    4.98269e+17    0.00000e+00
    1.74777e-06    4.40486e+14    0.00000e+00    5.49591e+17    5.49591e+17    5.49591e+17    0.00000e+00
    1.83878e-06    5.11010e+14    0.00000e+00    6.06204e+17    6.06204e+17    6.06204e+17    0.00000e+00
    1.93452e-06    5.92818e+14    0.00000e+00    6.68641e+17    6.68641e+17    6.68641e+17    0.00000e+00
    2.03525e-06    6.87728e+14    0.00000e+00    7.37514e+17    7.37514e+17    7.37514e+17    0.00000e+00
    2.14122e-06    7.97827e+14    0.00000e+00    8.13476e+17    8.13476e+17    8.13476e+17    0.00000e+00
    2.25271e-06    9.25555e+14    0.00000e+00    8.97265e+17    8.97265e+17    8.97265e+17    0.00000e+00
