Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    7.56880e-50    0.00000e+00    9.04386e-48    3.85974e-48    0.00000e+00    0.00000e+00
    1.05207e-06    1.33646e+16    0.00000e+00    5.22887e+18    5.22887e+18    5.22887e+18    0.00000e+00
    1.10685e-06    1.55042e+16    0.00000e+00    5.76745e+18    5.76745e+18    5.76745e+18    0.00000e+00
    1.16448e-06    1.79863e+16    0.00000e+00    6.36148e+18    6.36148e+18    6.36148e+18    0.00000e+00
    1.22511e-06    2.08657e+16    0.00000e+00    7.01669e+18    7.01669e+18    7.01669e+18    0.00000e+00
    1.28890e-06    2.42062e+16    0.00000e+00    7.73942e+18    7.73942e+18    7.73942e+18    0.00000e+00
    1.35602e-06    2.80820e+16    0.00000e+00    8.53670e+18    8.53670e+18    8.53670e+18    0.00000e+00
    1.42662e-06    3.25774e+16    0.00000e+00    9.41591e+18    9.41591e+18    9.41591e+18    0.00000e+00
    1.50090e-06    3.77927e+16    0.00000e+00    1.03857e+19    1.03857e+19    1.03857e+19    0.00000e+00
    1.57905e-06    4.38432e+16    0.00000e+00    1.14555e+19    1.14555e+19    1.14555e+19    0.00000e+00
    1.66127e-06    4.77632e+16    0.00000e+00    1.24979e+19    1.24979e+19    1.24979e+19    0.00000e+00
    1.74777e-06    5.71547e+16    0.00000e+00    1.38137e+19    1.38137e+19    1.38137e+19    0.00000e+00
    1.83878e-06    6.81838e+16    0.00000e+00    1.52632e+19    1.52632e+19    1.52632e+19    0.00000e+00
    1.93452e-06    8.09154e+16    0.00000e+00    1.68624e+19    1.68624e+19    1.68624e+19    0.00000e+00
    2.03525e-06    9.52825e+16    0.00000e+00    1.86318e+19    1.86318e+19    1.86318e+19    0.00000e+00
    2.14122e-06    1.11034e+17    0.00000e+00    2.05798e+19    2.05798e+19    2.05798e+19    0.00000e+00
    2.25271e-06    1.28119e+17    0.00000e+00    2.27336e+19    2.27336e+19    2.27336e+19    0.00000e+00
    2.37001e-06    1.46672e+17    0.00000e+00    2.51104e+19    2.51104e+19    2.51104e+19    0.00000e+00
    2.49341e-06    1.67162e+17    0.00000e+00    2.77258e+19    2.77258e+19    2.77258e+19    0.00000e+00
    2.62324e-06    1.90883e+17    0.00000e+00    3.06223e+19    3.06223e+19    3.06223e+19    0.00000e+00
    2.75983e-06    2.19081e+17    0.00000e+00    3.38100e+19    3.38100e+19    3.38100e+19    0.00000e+00
    2.90353e-06    2.53550e+17    0.00000e+00    3.73220e+19    3.73220e+19    3.73220e+19    0.00000e+00
    3.05471e-06    2.96518e+17    0.00000e+00    4.12018e+19    4.12018e+19    4.12018e+19    0.00000e+00
    3.21376e-06    3.48591e+17    0.00000e+00    4.54668e+19    4.54668e+19    4.54668e+19    0.00000e+00
    3.38110e-06    4.10550e+17    0.00000e+00    5.01743e+19    5.01743e+19    5.01743e+19    0.00000e+00
    3.55715e-06    4.80754e+17    0.00000e+00    5.53601e+19    5.53601e+19    5.53601e+19    0.00000e+00
    3.74237e-06    5.57460e+17    0.00000e+00    6.10581e+19    6.10581e+19    6.10581e+19    0.00000e+00
    3.93723e-06    6.41192e+17    0.00000e+00    6.73569e+19    6.73569e+19    6.73569e+19    0.00000e+00
    4.14223e-06    7.35771e+17    0.00000e+00    7.42769e+19    7.42769e+19    7.42769e+19    0.00000e+00
    4.35791e-06    8.48523e+17    0.00000e+00    8.18874e+19    8.18874e+19    8.18874e+19    0.00000e+00
    4.58482e-06    9.88677e+17    0.00000e+00    9.02780e+19    9.02780e+19    9.02780e+19    0.00000e+00
    4.82355e-06    1.15681e+18    0.00000e+00    9.94825e+19    9.94825e+19    9.94825e+19    0.00000e+00
    5.07471e-06    1.34983e+18    0.00000e+00    1.09618e+20    1.09618e+20    1.09618e+20    0.00000e+00
    5.33894e-06    1.56046e+18    0.00000e+00    1.20760e+20    1.20760e+20    1.20760e+20    0.00000e+00
    5.61693e-06    1.79330e+18    0.00000e+00    1.32974e+20    1.32974e+20    1.32974e+20    0.00000e+00
    5.90940e-06    2.07322e+18    0.00000e+00    1.46434e+20    1.46434e+20    1.46434e+20    0.00000e+00
    6.21709e-06    2.41398e+18    0.00000e+00    1.61181e+20    1.61181e+20    1.61181e+20    0.00000e+00
    6.54081e-06    2.81104e+18    0.00000e+00    1.77352e+20    1.77352e+20    1.77352e+20    0.00000e+00
    6.88138e-06    3.24705e+18    0.00000e+00    1.95127e+20    1.95127e+20    1.95127e+20    0.00000e+00
    7.23968e-06    3.73789e+18    0.00000e+00    2.14572e+20    2.14572e+20    2.14572e+20    0.00000e+00
    7.61664e-06    4.33534e+18    0.00000e+00    2.35906e+20    2.35906e+20    2.35906e+20    0.00000e+00
    8.01323e-06    5.03902e+18    0.00000e+00    2.59270e+20    2.59270e+20    2.59270e+20    0.00000e+00
    8.43047e-06    5.81161e+18    0.00000e+00    2.84790e+20    2.84790e+20    2.84790e+20    0.00000e+00
    8.86943e-06    6.70531e+18    0.00000e+00    3.12796e+20    3.12796e+20    3.12796e+20    0.00000e+00
    9.33125e-06    7.77806e+18    0.00000e+00    3.43359e+20    3.43359e+20    3.43359e+20    0.00000e+00
    9.81712e-06    8.98494e+18    0.00000e+00    3.76731e+20    3.76731e+20    3.76731e+20    0.00000e+00
    1.03283e-05    1.03574e+19    0.00000e+00    4.13237e+20    4.13237e+20    4.13237e+20    0.00000e+00
    1.08661e-05    1.19913e+19    0.00000e+00    4.52986e+20    4.52986e+20    4.52986e+20    0.00000e+00
