Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    6.68557e-24    0.00000e+00    7.96718e-22    3.40058e-22    0.00000e+00    0.00000e+00
    1.05207e-06    3.37885e+15    0.00000e+00    2.10946e+18    2.10946e+18    2.10946e+18    0.00000e+00
    1.10685e-06    3.91979e+15    0.00000e+00    2.32673e+18    2.32673e+18    2.32673e+18    0.00000e+00
    1.16448e-06    4.54730e+15    0.00000e+00    2.56638e+18    2.56638e+18    2.56638e+18    0.00000e+00
    1.22511e-06    5.27527e+15    0.00000e+00    2.83071e+18    2.83071e+18    2.83071e+18    0.00000e+00
    1.28890e-06    6.11982e+15    0.00000e+00    3.12228e+18    3.12228e+18    3.12228e+18    0.00000e+00
    1.35602e-06    7.09971e+15    0.00000e+00    3.44392e+18    3.44392e+18    3.44392e+18    0.00000e+00
    1.42662e-06    8.23623e+15    0.00000e+00    3.79861e+18    3.79861e+18    3.79861e+18    0.00000e+00
    1.50090e-06    9.55477e+15    0.00000e+00    4.18986e+18    4.18986e+18    4.18986e+18    0.00000e+00
    1.57905e-06    1.10845e+16    0.00000e+00    4.62142e+18    4.62142e+18    4.62142e+18    0.00000e+00
    1.66127e-06    1.28590e+16    0.00000e+00    5.09744e+18    5.09744e+18    5.09744e+18    0.00000e+00
    1.74777e-06    1.49177e+16    0.00000e+00    5.62248e+18    5.62248e+18    5.62248e+18    0.00000e+00
    1.83878e-06    1.73061e+16    0.00000e+00    6.20164e+18    6.20164e+18    6.20164e+18    0.00000e+00
    1.93452e-06    2.00767e+16    0.00000e+00    6.84040e+18    6.84040e+18    6.84040e+18    0.00000e+00
    2.03525e-06    2.32909e+16    0.00000e+00    7.54498e+18    7.54498e+18    7.54498e+18    0.00000e+00
    2.14122e-06    2.70196e+16    0.00000e+00    8.32210e+18    8.32210e+18    8.32210e+18    0.00000e+00
    2.25271e-06    3.13453e+16    0.00000e+00    9.17928e+18    9.17928e+18    9.17928e+18    0.00000e+00
    2.37001e-06    3.63638e+16    0.00000e+00    1.01248e+19    1.01248e+19    1.01248e+19    0.00000e+00
    2.49341e-06    4.21853e+16    0.00000e+00    1.11676e+19    1.11676e+19    1.11676e+19    0.00000e+00
    2.62324e-06    4.89390e+16    0.00000e+00    1.23179e+19    1.23179e+19    1.23179e+19    0.00000e+00
    2.75983e-06    5.45554e+16    0.00000e+00    1.34595e+19    1.34595e+19    1.34595e+19    0.00000e+00
    2.90353e-06    6.51405e+16    0.00000e+00    1.48720e+19    1.48720e+19    1.48720e+19    0.00000e+00
    3.05471e-06    7.74720e+16    0.00000e+00    1.64338e+19    1.64338e+19    1.64338e+19    0.00000e+00
    3.21376e-06    9.13907e+16    0.00000e+00    1.81533e+19    1.81533e+19    1.81533e+19    0.00000e+00
    3.38110e-06    1.06822e+17    0.00000e+00    2.00564e+19    2.00564e+19    2.00564e+19    0.00000e+00
    3.55715e-06    1.23561e+17    0.00000e+00    2.21549e+19    2.21549e+19    2.21549e+19    0.00000e+00
    3.74237e-06    1.41660e+17    0.00000e+00    2.44665e+19    2.44665e+19    2.44665e+19    0.00000e+00
    3.93723e-06    1.61657e+17    0.00000e+00    2.70260e+19    2.70260e+19    2.70260e+19    0.00000e+00
    4.14223e-06    1.84346e+17    0.00000e+00    2.98426e+19    2.98426e+19    2.98426e+19    0.00000e+00
    4.35791e-06    2.11159e+17    0.00000e+00    3.29501e+19    3.29501e+19    3.29501e+19    0.00000e+00
    4.58482e-06    2.44028e+17    0.00000e+00    3.63808e+19    3.63808e+19    3.63808e+19    0.00000e+00
    4.82355e-06    2.84316e+17    0.00000e+00    4.01536e+19    4.01536e+19    4.01536e+19    0.00000e+00
    5.07471e-06    3.34201e+17    0.00000e+00    4.43214e+19    4.43214e+19    4.43214e+19    0.00000e+00
    5.33894e-06    3.93647e+17    0.00000e+00    4.89105e+19    4.89105e+19    4.89105e+19    0.00000e+00
    5.61693e-06    4.61726e+17    0.00000e+00    5.39562e+19    5.39562e+19    5.39562e+19    0.00000e+00
    5.90940e-06    5.37027e+17    0.00000e+00    5.95341e+19    5.95341e+19    5.95341e+19    0.00000e+00
    6.21709e-06    6.18642e+17    0.00000e+00    6.56626e+19    6.56626e+19    6.56626e+19    0.00000e+00
    6.54081e-06    7.09591e+17    0.00000e+00    7.24117e+19    7.24117e+19    7.24117e+19    0.00000e+00
    6.88138e-06    8.17470e+17    0.00000e+00    7.98497e+19    7.98497e+19    7.98497e+19    0.00000e+00
    7.23968e-06    9.48929e+17    0.00000e+00    8.80135e+19    8.80135e+19    8.80135e+19    0.00000e+00
    7.61664e-06    1.11070e+18    0.00000e+00    9.70118e+19    9.70118e+19    9.70118e+19    0.00000e+00
    8.01323e-06    1.29794e+18    0.00000e+00    1.06899e+20    1.06899e+20    1.06899e+20    0.00000e+00
    8.43047e-06    1.50375e+18    0.00000e+00    1.17747e+20    1.17747e+20    1.17747e+20    0.00000e+00
    8.86943e-06    1.73051e+18    0.00000e+00    1.29709e+20    1.29709e+20    1.29709e+20    0.00000e+00
    9.33125e-06    1.99481e+18    0.00000e+00    1.42818e+20    1.42818e+20    1.42818e+20    0.00000e+00
    9.81712e-06    2.31886e+18    0.00000e+00    1.57210e+20    1.57210e+20    1.57210e+20    0.00000e+00
    1.03283e-05    2.70415e+18    0.00000e+00    1.73026e+20    1.73026e+20    1.73026e+20    0.00000e+00
    1.08661e-05    3.12971e+18    0.00000e+00    1.90338e+20    1.90338e+20    1.90338e+20    0.00000e+00
    1.14318e-05    3.60271e+18    0.00000e+00    2.09357e+20    2.09357e+20    2.09357e+20    0.00000e+00
    1.20271e-05    4.16949e+18    0.00000e+00    2.30191e+20    2.30191e+20    2.30191e+20    0.00000e+00
    1.26533e-05    4.84749e+18    0.00000e+00    2.52963e+20    2.52963e+20    2.52963e+20    0.00000e+00
    1.33122e-05    5.60553e+18    0.00000e+00    2.77975e+20    2.77975e+20    2.77975e+20    0.00000e+00
    1.40053e-05    6.45602e+18    0.00000e+00    3.05283e+20    3.05283e+20    3.05283e+20    0.00000e+00
    1.47345e-05    7.48246e+18    0.00000e+00    3.35142e+20    3.35142e+20    3.35142e+20    0.00000e+00
    1.55018e-05    8.66330e+18    0.00000e+00    3.67815e+20    3.67815e+20    3.67815e+20    0.00000e+00
    1.63089e-05    9.97139e+18    0.00000e+00    4.03419e+20    4.03419e+20    4.03419e+20    0.00000e+00
    1.71581e-05    1.15451e+19    0.00000e+00    4.42342e+20    4.42342e+20    4.42342e+20    0.00000e+00
    1.80515e-05    1.33336e+19    0.00000e+00    4.84764e+20    4.84764e+20    4.84764e+20    0.00000e+00
    1.89914e-05    1.53485e+19    0.00000e+00    5.30916e+20    5.30916e+20    5.30916e+20    0.00000e+00
    1.99803e-05    1.77588e+19    0.00000e+00    5.81301e+20    5.81301e+20    5.81301e+20    0.00000e+00
    2.10206e-05    2.04388e+19    0.00000e+00    6.36013e+20    6.36013e+20    6.36013e+20    0.00000e+00
    2.21151e-05    2.35967e+19    0.00000e+00    6.95487e+20    6.95487e+20    6.95487e+20    0.00000e+00
    2.32666e-05    2.71621e+19    0.00000e+00    7.60153e+20    7.60153e+20    7.60153e+20    0.00000e+00
    2.44781e-05    3.13048e+19    0.00000e+00    8.30205e+20    8.30205e+20    8.30205e+20    0.00000e+00
    2.57526e-05    3.60043e+19    0.00000e+00    9.06257e+20    9.06257e+20    9.06257e+20    0.00000e+00
    2.70935e-05    4.14687e+19    0.00000e+00    9.88601e+20    9.88601e+20    9.88601e+20    0.00000e+00
    2.85043e-05    4.76282e+19    0.00000e+00    1.07761e+21    1.07761e+21    1.07761e+21    0.00000e+00
    2.99884e-05    5.47959e+19    0.00000e+00    1.17402e+21    1.17402e+21    1.17402e+21    0.00000e+00
    3.15499e-05    6.29609e+19    0.00000e+00    1.27802e+21    1.27802e+21    1.27802e+21    0.00000e+00
    3.31927e-05    7.22588e+19    0.00000e+00    1.39026e+21    1.39026e+21    1.39026e+21    0.00000e+00
    3.49210e-05    8.29579e+19    0.00000e+00    1.51133e+21    1.51133e+21    1.51133e+21    0.00000e+00
    3.67392e-05    9.51434e+19    0.00000e+00    1.64155e+21    1.64155e+21    1.64155e+21    0.00000e+00
    3.86522e-05    1.09064e+20    0.00000e+00    1.78179e+21    1.78179e+21    1.78179e+21    0.00000e+00
    4.06648e-05    1.24911e+20    0.00000e+00    1.93239e+21    1.93239e+21    1.93239e+21    0.00000e+00
    4.27821e-05    1.42937e+20    0.00000e+00    2.09379e+21    2.09379e+21    2.09379e+21    0.00000e+00
    4.50098e-05    1.63615e+20    0.00000e+00    2.26683e+21    2.26683e+21    2.26683e+21    0.00000e+00
    4.73533e-05    1.86968e+20    0.00000e+00    2.45150e+21    2.45150e+21    2.45150e+21    0.00000e+00
    4.98190e-05    2.13608e+20    0.00000e+00    2.64812e+21    2.64812e+21    2.64812e+21    0.00000e+00
    5.24130e-05    2.43836e+20    0.00000e+00    2.85654e+21    2.85654e+21    2.85654e+21    0.00000e+00
    5.51421e-05    2.78063e+20    0.00000e+00    3.07607e+21    3.07607e+21    3.07607e+21    0.00000e+00
    5.80132e-05    3.16802e+20    0.00000e+00    3.30525e+21    3.30525e+21    3.30525e+21    0.00000e+00
    6.10339e-05    3.60709e+20    0.00000e+00    3.54146e+21    3.54146e+21    3.54146e+21    0.00000e+00
    6.42119e-05    4.10006e+20    0.00000e+00    3.78130e+21    3.78130e+21    3.78130e+21    0.00000e+00
    6.75553e-05    4.65691e+20    0.00000e+00    4.01638e+21    4.01638e+21    4.01638e+21    0.00000e+00
