Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    2.28445e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.67518e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.72683e-10    0.00000e+00
    1.05207e-06    2.65018e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.95072e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.22955e-10    0.00000e+00
    1.10685e-06    3.07446e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.25465e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.87862e-10    0.00000e+00
    1.16448e-06    3.56666e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.58988e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.71664e-10    0.00000e+00
    1.22511e-06    4.13767e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.95964e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.79864e-10    0.00000e+00
    1.28890e-06    4.80009e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.36749e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.19562e-10    0.00000e+00
    1.35602e-06    5.56857e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.81735e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.99930e-10    0.00000e+00
    1.42662e-06    6.46007e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.31354e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.03281e-09    0.00000e+00
    1.50090e-06    7.49430e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.86084e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.33348e-09    0.00000e+00
    1.57905e-06    8.69410e+04    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.46451e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.72168e-09    0.00000e+00
    1.66127e-06    1.00860e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.13037e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.22290e-09    0.00000e+00
    1.74777e-06    1.17007e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.86480e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.87004e-09    0.00000e+00
    1.83878e-06    1.35739e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.67489e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.70557e-09    0.00000e+00
    1.93452e-06    1.57471e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.56841e+11    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.78434e-09    0.00000e+00
    2.03525e-06    1.82681e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.05540e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.17716e-09    0.00000e+00
    2.14122e-06    2.11927e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.16410e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.97546e-09    0.00000e+00
    2.25271e-06    2.45856e+05    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.28401e+12    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.02973e-08    0.00000e+00
