Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06   1.51166e-240    0.00000e+00   1.80643e-238   7.70946e-239    0.00000e+00    0.00000e+00
    1.05207e-06    6.44706e+17    0.00000e+00    6.76209e+19    6.76209e+19    6.76209e+19    0.00000e+00
    1.10685e-06    7.39966e+17    0.00000e+00    7.45708e+19    7.45708e+19    7.45708e+19    0.00000e+00
    1.16448e-06    8.53363e+17    0.00000e+00    8.22050e+19    8.22050e+19    8.22050e+19    0.00000e+00
    1.22511e-06    9.94865e+17    0.00000e+00    9.06304e+19    9.06304e+19    9.06304e+19    0.00000e+00
    1.28890e-06    1.16425e+18    0.00000e+00    9.98739e+19    9.98739e+19    9.98739e+19    0.00000e+00
    1.35602e-06    1.35792e+18    0.00000e+00    1.10043e+20    1.10043e+20    1.10043e+20    0.00000e+00
    1.42662e-06    1.56930e+18    0.00000e+00    1.21231e+20    1.21231e+20    1.21231e+20    0.00000e+00
    1.50090e-06    1.80382e+18    0.00000e+00    1.33495e+20    1.33495e+20    1.33495e+20    0.00000e+00
    1.57905e-06    2.08542e+18    0.00000e+00    1.46997e+20    1.46997e+20    1.46997e+20    0.00000e+00
    1.66127e-06    2.42918e+18    0.00000e+00    1.61805e+20    1.61805e+20    1.61805e+20    0.00000e+00
    1.74777e-06    2.82768e+18    0.00000e+00    1.78025e+20    1.78025e+20    1.78025e+20    0.00000e+00
    1.83878e-06    3.26534e+18    0.00000e+00    1.95874e+20    1.95874e+20    1.95874e+20    0.00000e+00
    1.93452e-06    3.76023e+18    0.00000e+00    2.15398e+20    2.15398e+20    2.15398e+20    0.00000e+00
    2.03525e-06    4.36120e+18    0.00000e+00    2.36797e+20    2.36797e+20    2.36797e+20    0.00000e+00
    2.14122e-06    5.06892e+18    0.00000e+00    2.60254e+20    2.60254e+20    2.60254e+20    0.00000e+00
    2.25271e-06    5.84533e+18    0.00000e+00    2.85877e+20    2.85877e+20    2.85877e+20    0.00000e+00
    2.37001e-06    6.74418e+18    0.00000e+00    3.13968e+20    3.13968e+20    3.13968e+20    0.00000e+00
    2.49341e-06    7.82489e+18    0.00000e+00    3.44650e+20    3.44650e+20    3.44650e+20    0.00000e+00
    2.62324e-06    9.03508e+18    0.00000e+00    3.78121e+20    3.78121e+20    3.78121e+20    0.00000e+00
    2.75983e-06    1.04176e+19    0.00000e+00    4.14766e+20    4.14766e+20    4.14766e+20    0.00000e+00
    2.90353e-06    1.20622e+19    0.00000e+00    4.54666e+20    4.54666e+20    4.54666e+20    0.00000e+00
    3.05471e-06    1.39009e+19    0.00000e+00    4.98178e+20    4.98178e+20    4.98178e+20    0.00000e+00
    3.21376e-06    1.60461e+19    0.00000e+00    5.45623e+20    5.45623e+20    5.45623e+20    0.00000e+00
    3.38110e-06    1.85274e+19    0.00000e+00    5.97175e+20    5.97175e+20    5.97175e+20    0.00000e+00
    3.55715e-06    2.13323e+19    0.00000e+00    6.53343e+20    6.53343e+20    6.53343e+20    0.00000e+00
    3.74237e-06    2.46251e+19    0.00000e+00    7.14343e+20    7.14343e+20    7.14343e+20    0.00000e+00
    3.93723e-06    2.83102e+19    0.00000e+00    7.80495e+20    7.80495e+20    7.80495e+20    0.00000e+00
    4.14223e-06    3.26609e+19    0.00000e+00    8.52415e+20    8.52415e+20    8.52415e+20    0.00000e+00
    4.35791e-06    3.75523e+19    0.00000e+00    9.30242e+20    9.30242e+20    9.30242e+20    0.00000e+00
    4.58482e-06    4.32232e+19    0.00000e+00    1.01453e+21    1.01453e+21    1.01453e+21    0.00000e+00
    4.82355e-06    4.97144e+19    0.00000e+00    1.10581e+21    1.10581e+21    1.10581e+21    0.00000e+00
    5.07471e-06    5.70862e+19    0.00000e+00    1.20430e+21    1.20430e+21    1.20430e+21    0.00000e+00
    5.33894e-06    6.56245e+19    0.00000e+00    1.31081e+21    1.31081e+21    1.31081e+21    0.00000e+00
    5.61693e-06    7.53362e+19    0.00000e+00    1.42565e+21    1.42565e+21    1.42565e+21    0.00000e+00
    5.90940e-06    8.63741e+19    0.00000e+00    1.54927e+21    1.54927e+21    1.54927e+21    0.00000e+00
    6.21709e-06    9.91179e+19    0.00000e+00    1.68260e+21    1.68260e+21    1.68260e+21    0.00000e+00
    6.54081e-06    1.13604e+20    0.00000e+00    1.82580e+21    1.82580e+21    1.82580e+21    0.00000e+00
    6.88138e-06    1.30087e+20    0.00000e+00    1.97958e+21    1.97958e+21    1.97958e+21    0.00000e+00
    7.23968e-06    1.48896e+20    0.00000e+00    2.14454e+21    2.14454e+21    2.14454e+21    0.00000e+00
    7.61664e-06    1.70283e+20    0.00000e+00    2.32086e+21    2.32086e+21    2.32086e+21    0.00000e+00
    8.01323e-06    1.94638e+20    0.00000e+00    2.50921e+21    2.50921e+21    2.50921e+21    0.00000e+00
    8.43047e-06    2.22286e+20    0.00000e+00    2.70940e+21    2.70940e+21    2.70940e+21    0.00000e+00
    8.86943e-06    2.53588e+20    0.00000e+00    2.92123e+21    2.92123e+21    2.92123e+21    0.00000e+00
    9.33125e-06    2.89224e+20    0.00000e+00    3.14381e+21    3.14381e+21    3.14381e+21    0.00000e+00
    9.81712e-06    3.29379e+20    0.00000e+00    3.37550e+21    3.37550e+21    3.37550e+21    0.00000e+00
    1.03283e-05    3.74869e+20    0.00000e+00    3.61334e+21    3.61334e+21    3.61334e+21    0.00000e+00
    1.08661e-05    4.26139e+20    0.00000e+00    3.85201e+21    3.85201e+21    3.85201e+21    0.00000e+00
    1.14318e-05    4.83517e+20    0.00000e+00    4.08578e+21    4.08578e+21    4.08578e+21    0.00000e+00
    1.20271e-05    5.48052e+20    0.00000e+00    4.30226e+21    4.30226e+21    4.30226e+21    0.00000e+00
    1.26533e-05    6.19932e+20    0.00000e+00    4.48900e+21    4.48900e+21    4.48900e+21    0.00000e+00
    1.33122e-05    6.99410e+20    0.00000e+00    4.63165e+21    4.63165e+21    4.63165e+21    0.00000e+00
    1.40053e-05    7.86939e+20    0.00000e+00    4.70130e+21    4.70130e+21    4.70130e+21    0.00000e+00
    1.47345e-05    8.81518e+20    0.00000e+00    4.68756e+21    4.68756e+21    4.68756e+21    0.00000e+00
