Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    5.60699e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.83906e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.82725e+13    0.00000e+00
    1.05207e-06    6.44704e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.02862e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.43525e+13    0.00000e+00
    1.10685e-06    7.39963e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.23712e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.21482e+13    0.00000e+00
    1.16448e-06    8.53364e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.46615e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.13515e+13    0.00000e+00
    1.22511e-06    9.94873e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.71893e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.19233e+13    0.00000e+00
    1.28890e-06    1.16426e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.99623e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.48113e+13    0.00000e+00
    1.35602e-06    1.35791e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.30126e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.24379e+13    0.00000e+00
    1.42662e-06    1.56931e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.63692e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.07762e+14    0.00000e+00
    1.50090e-06    1.80383e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.00488e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.41172e+14    0.00000e+00
    1.57905e-06    2.08544e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.40993e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.81415e+14    0.00000e+00
    1.66127e-06    2.42919e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.85416e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.28185e+14    0.00000e+00
    1.74777e-06    2.82769e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.34078e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.88428e+14    0.00000e+00
    1.83878e-06    3.26533e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.87621e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.75475e+14    0.00000e+00
    1.93452e-06    3.76022e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.46195e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.87013e+14    0.00000e+00
    2.03525e-06    4.36118e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.10388e+20    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.17241e+14    0.00000e+00
