Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    2.91255e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.73740e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.21420e+09    0.00000e+00
    1.05207e-06    3.37884e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.32836e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.85880e+09    0.00000e+00
    1.10685e-06    3.91977e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.98018e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.69105e+09    0.00000e+00
    1.16448e-06    4.54731e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.69915e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.76560e+09    0.00000e+00
    1.22511e-06    5.27531e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.49217e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.15297e+09    0.00000e+00
    1.28890e-06    6.11987e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.36688e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.94423e+09    0.00000e+00
    1.35602e-06    7.09963e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.03317e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.02570e+10    0.00000e+00
    1.42662e-06    8.23625e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.13958e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.32430e+10    0.00000e+00
    1.50090e-06    9.55483e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.25696e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.70983e+10    0.00000e+00
    1.57905e-06    1.10845e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.38643e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.20760e+10    0.00000e+00
