Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    1.58615e-06    0.00000e+00    1.85891e-04    7.93189e-05    0.00000e+00    0.00000e+00
    1.05207e-06    7.58075e+14    0.00000e+00    7.86488e+17    7.86488e+17    7.86488e+17    0.00000e+00
    1.10685e-06    8.79440e+14    0.00000e+00    8.67497e+17    8.67497e+17    8.67497e+17    0.00000e+00
    1.16448e-06    1.02023e+15    0.00000e+00    9.56847e+17    9.56847e+17    9.56847e+17    0.00000e+00
    1.22511e-06    1.18355e+15    0.00000e+00    1.05540e+18    1.05540e+18    1.05540e+18    0.00000e+00
    1.28890e-06    1.37304e+15    0.00000e+00    1.16411e+18    1.16411e+18    1.16411e+18    0.00000e+00
    1.35602e-06    1.59288e+15    0.00000e+00    1.28403e+18    1.28403e+18    1.28403e+18    0.00000e+00
    1.42662e-06    1.84787e+15    0.00000e+00    1.41627e+18    1.41627e+18    1.41627e+18    0.00000e+00
    1.50090e-06    2.14370e+15    0.00000e+00    1.56214e+18    1.56214e+18    1.56214e+18    0.00000e+00
    1.57905e-06    2.48690e+15    0.00000e+00    1.72305e+18    1.72305e+18    1.72305e+18    0.00000e+00
    1.66127e-06    2.88504e+15    0.00000e+00    1.90052e+18    1.90052e+18    1.90052e+18    0.00000e+00
    1.74777e-06    3.34693e+15    0.00000e+00    2.09628e+18    2.09628e+18    2.09628e+18    0.00000e+00
    1.83878e-06    3.88279e+15    0.00000e+00    2.31221e+18    2.31221e+18    2.31221e+18    0.00000e+00
    1.93452e-06    4.50439e+15    0.00000e+00    2.55037e+18    2.55037e+18    2.55037e+18    0.00000e+00
    2.03525e-06    5.22554e+15    0.00000e+00    2.81306e+18    2.81306e+18    2.81306e+18    0.00000e+00
    2.14122e-06    6.06210e+15    0.00000e+00    3.10280e+18    3.10280e+18    3.10280e+18    0.00000e+00
    2.25271e-06    7.03261e+15    0.00000e+00    3.42239e+18    3.42239e+18    3.42239e+18    0.00000e+00
    2.37001e-06    8.15854e+15    0.00000e+00    3.77492e+18    3.77492e+18    3.77492e+18    0.00000e+00
    2.49341e-06    9.46465e+15    0.00000e+00    4.16373e+18    4.16373e+18    4.16373e+18    0.00000e+00
    2.62324e-06    1.09799e+16    0.00000e+00    4.59260e+18    4.59260e+18    4.59260e+18    0.00000e+00
    2.75983e-06    1.27378e+16    0.00000e+00    5.06565e+18    5.06565e+18    5.06565e+18    0.00000e+00
    2.90353e-06    1.47770e+16    0.00000e+00    5.58742e+18    5.58742e+18    5.58742e+18    0.00000e+00
    3.05471e-06    1.71427e+16    0.00000e+00    6.16291e+18    6.16291e+18    6.16291e+18    0.00000e+00
    3.21376e-06    1.98871e+16    0.00000e+00    6.79768e+18    6.79768e+18    6.79768e+18    0.00000e+00
    3.38110e-06    2.30710e+16    0.00000e+00    7.49787e+18    7.49787e+18    7.49787e+18    0.00000e+00
    3.55715e-06    2.67646e+16    0.00000e+00    8.27016e+18    8.27016e+18    8.27016e+18    0.00000e+00
    3.74237e-06    3.10495e+16    0.00000e+00    9.12201e+18    9.12201e+18    9.12201e+18    0.00000e+00
    3.93723e-06    3.60204e+16    0.00000e+00    1.00616e+19    1.00616e+19    1.00616e+19    0.00000e+00
    4.14223e-06    4.17870e+16    0.00000e+00    1.10979e+19    1.10979e+19    1.10979e+19    0.00000e+00
    4.35791e-06    4.84768e+16    0.00000e+00    1.22410e+19    1.22410e+19    1.22410e+19    0.00000e+00
    4.58482e-06    5.39207e+16    0.00000e+00    1.33730e+19    1.33730e+19    1.33730e+19    0.00000e+00
    4.82355e-06    6.44253e+16    0.00000e+00    1.47783e+19    1.47783e+19    1.47783e+19    0.00000e+00
    5.07471e-06    7.66321e+16    0.00000e+00    1.63293e+19    1.63293e+19    1.63293e+19    0.00000e+00
    5.33894e-06    9.04461e+16    0.00000e+00    1.80371e+19    1.80371e+19    1.80371e+19    0.00000e+00
    5.61693e-06    1.05800e+17    0.00000e+00    1.99299e+19    1.99299e+19    1.99299e+19    0.00000e+00
    5.90940e-06    1.22449e+17    0.00000e+00    2.20138e+19    2.20138e+19    2.20138e+19    0.00000e+00
    6.21709e-06    1.40467e+17    0.00000e+00    2.43135e+19    2.43135e+19    2.43135e+19    0.00000e+00
    6.54081e-06    1.60315e+17    0.00000e+00    2.68554e+19    2.68554e+19    2.68554e+19    0.00000e+00
    6.88138e-06    1.82752e+17    0.00000e+00    2.96524e+19    2.96524e+19    2.96524e+19    0.00000e+00
    7.23968e-06    2.09337e+17    0.00000e+00    3.27441e+19    3.27441e+19    3.27441e+19    0.00000e+00
    7.61664e-06    2.41706e+17    0.00000e+00    3.61513e+19    3.61513e+19    3.61513e+19    0.00000e+00
    8.01323e-06    2.81371e+17    0.00000e+00    3.98987e+19    3.98987e+19    3.98987e+19    0.00000e+00
    8.43047e-06    3.30777e+17    0.00000e+00    4.40445e+19    4.40445e+19    4.40445e+19    0.00000e+00
    8.86943e-06    3.89522e+17    0.00000e+00    4.86021e+19    4.86021e+19    4.86021e+19    0.00000e+00
    9.33125e-06    4.57198e+17    0.00000e+00    5.36226e+19    5.36226e+19    5.36226e+19    0.00000e+00
    9.81712e-06    5.32044e+17    0.00000e+00    5.91626e+19    5.91626e+19    5.91626e+19    0.00000e+00
    1.03283e-05    6.13144e+17    0.00000e+00    6.52495e+19    6.52495e+19    6.52495e+19    0.00000e+00
    1.08661e-05    7.03505e+17    0.00000e+00    7.19649e+19    7.19649e+19    7.19649e+19    0.00000e+00
    1.14318e-05    8.09883e+17    0.00000e+00    7.93519e+19    7.93519e+19    7.93519e+19    0.00000e+00
    1.20271e-05    9.39316e+17    0.00000e+00    8.74626e+19    8.74626e+19    8.74626e+19    0.00000e+00
    1.26533e-05    1.09966e+18    0.00000e+00    9.64144e+19    9.64144e+19    9.64144e+19    0.00000e+00
    1.33122e-05    1.28529e+18    0.00000e+00    1.06237e+20    1.06237e+20    1.06237e+20    0.00000e+00
    1.40053e-05    1.49020e+18    0.00000e+00    1.17030e+20    1.17030e+20    1.17030e+20    0.00000e+00
    1.47345e-05    1.71523e+18    0.00000e+00    1.28913e+20    1.28913e+20    1.28913e+20    0.00000e+00
    1.55018e-05    1.97570e+18    0.00000e+00    1.41936e+20    1.41936e+20    1.41936e+20    0.00000e+00
    1.63089e-05    2.29671e+18    0.00000e+00    1.56257e+20    1.56257e+20    1.56257e+20    0.00000e+00
    1.71581e-05    2.67805e+18    0.00000e+00    1.71970e+20    1.71970e+20    1.71970e+20    0.00000e+00
    1.80515e-05    3.10109e+18    0.00000e+00    1.89170e+20    1.89170e+20    1.89170e+20    0.00000e+00
    1.89914e-05    3.57082e+18    0.00000e+00    2.08097e+20    2.08097e+20    2.08097e+20    0.00000e+00
    1.99803e-05    4.12902e+18    0.00000e+00    2.28796e+20    2.28796e+20    2.28796e+20    0.00000e+00
    2.10206e-05    4.80201e+18    0.00000e+00    2.51460e+20    2.51460e+20    2.51460e+20    0.00000e+00
    2.21151e-05    5.55530e+18    0.00000e+00    2.76312e+20    2.76312e+20    2.76312e+20    0.00000e+00
    2.32666e-05    6.39519e+18    0.00000e+00    3.03450e+20    3.03450e+20    3.03450e+20    0.00000e+00
    2.44781e-05    7.41260e+18    0.00000e+00    3.33170e+20    3.33170e+20    3.33170e+20    0.00000e+00
    2.57526e-05    8.58470e+18    0.00000e+00    3.65637e+20    3.65637e+20    3.65637e+20    0.00000e+00
    2.70935e-05    9.87750e+18    0.00000e+00    4.01025e+20    4.01025e+20    4.01025e+20    0.00000e+00
    2.85043e-05    1.14376e+19    0.00000e+00    4.39766e+20    4.39766e+20    4.39766e+20    0.00000e+00
    2.99884e-05    1.32138e+19    0.00000e+00    4.81930e+20    4.81930e+20    4.81930e+20    0.00000e+00
    3.15499e-05    1.52130e+19    0.00000e+00    5.27872e+20    5.27872e+20    5.27872e+20    0.00000e+00
    3.31927e-05    1.75973e+19    0.00000e+00    5.77961e+20    5.77961e+20    5.77961e+20    0.00000e+00
    3.49210e-05    2.02503e+19    0.00000e+00    6.32357e+20    6.32357e+20    6.32357e+20    0.00000e+00
    3.67392e-05    2.33830e+19    0.00000e+00    6.91562e+20    6.91562e+20    6.91562e+20    0.00000e+00
    3.86522e-05    2.69198e+19    0.00000e+00    7.55861e+20    7.55861e+20    7.55861e+20    0.00000e+00
    4.06648e-05    3.10186e+19    0.00000e+00    8.25518e+20    8.25518e+20    8.25518e+20    0.00000e+00
    4.27821e-05    3.56896e+19    0.00000e+00    9.01234e+20    9.01234e+20    9.01234e+20    0.00000e+00
    4.50098e-05    4.10986e+19    0.00000e+00    9.83132e+20    9.83132e+20    9.83132e+20    0.00000e+00
    4.73533e-05    4.72167e+19    0.00000e+00    1.07174e+21    1.07174e+21    1.07174e+21    0.00000e+00
    4.98190e-05    5.43197e+19    0.00000e+00    1.16765e+21    1.16765e+21    1.16765e+21    0.00000e+00
    5.24130e-05    6.23987e+19    0.00000e+00    1.27110e+21    1.27110e+21    1.27110e+21    0.00000e+00
    5.51421e-05    7.16363e+19    0.00000e+00    1.38287e+21    1.38287e+21    1.38287e+21    0.00000e+00
    5.80132e-05    8.22364e+19    0.00000e+00    1.50332e+21    1.50332e+21    1.50332e+21    0.00000e+00
    6.10339e-05    9.43048e+19    0.00000e+00    1.63289e+21    1.63289e+21    1.63289e+21    0.00000e+00
    6.42119e-05    1.08121e+20    0.00000e+00    1.77256e+21    1.77256e+21    1.77256e+21    0.00000e+00
    6.75553e-05    1.23818e+20    0.00000e+00    1.92243e+21    1.92243e+21    1.92243e+21    0.00000e+00
    7.10728e-05    1.41740e+20    0.00000e+00    2.08319e+21    2.08319e+21    2.08319e+21    0.00000e+00
    7.47735e-05    1.62217e+20    0.00000e+00    2.25545e+21    2.25545e+21    2.25545e+21    0.00000e+00
    7.86668e-05    1.85350e+20    0.00000e+00    2.43932e+21    2.43932e+21    2.43932e+21    0.00000e+00
    8.27629e-05    2.11832e+20    0.00000e+00    2.63523e+21    2.63523e+21    2.63523e+21    0.00000e+00
    8.70722e-05    2.41777e+20    0.00000e+00    2.84288e+21    2.84288e+21    2.84288e+21    0.00000e+00
    9.16060e-05    2.75707e+20    0.00000e+00    3.06177e+21    3.06177e+21    3.06177e+21    0.00000e+00
    9.63758e-05    3.14205e+20    0.00000e+00    3.29033e+21    3.29033e+21    3.29033e+21    0.00000e+00
    1.01394e-04    3.57721e+20    0.00000e+00    3.52629e+21    3.52629e+21    3.52629e+21    0.00000e+00
    1.06673e-04    4.06727e+20    0.00000e+00    3.76577e+21    3.76577e+21    3.76577e+21    0.00000e+00
    1.12228e-04    4.61959e+20    0.00000e+00    4.00154e+21    4.00154e+21    4.00154e+21    0.00000e+00
    1.18071e-04    5.23713e+20    0.00000e+00    4.22649e+21    4.22649e+21    4.22649e+21    0.00000e+00
    1.24219e-04    5.92887e+20    0.00000e+00    4.42597e+21    4.42597e+21    4.42597e+21    0.00000e+00
    1.30687e-04    6.69691e+20    0.00000e+00    4.58456e+21    4.58456e+21    4.58456e+21    0.00000e+00
    1.37492e-04    7.54140e+20    0.00000e+00    4.68767e+21    4.68767e+21    4.68767e+21    0.00000e+00
    1.44651e-04    8.46389e+20    0.00000e+00    4.70323e+21    4.70323e+21    4.70323e+21    0.00000e+00
    1.52183e-04    9.44830e+20    0.00000e+00    4.62410e+21    4.62410e+21    4.62410e+21    0.00000e+00
    1.60106e-04    1.04759e+21    0.00000e+00    4.43457e+21    4.43457e+21    4.43457e+21    0.00000e+00
    1.68443e-04    1.15013e+21    0.00000e+00    4.12870e+21    4.12870e+21    4.12870e+21    0.00000e+00
    1.77214e-04    1.24638e+21    0.00000e+00    3.72876e+21    3.72876e+21    3.72876e+21    0.00000e+00
    1.86441e-04    1.32494e+21    0.00000e+00    3.25524e+21    3.25524e+21    3.25524e+21    0.00000e+00
    1.96149e-04    1.37232e+21    0.00000e+00    2.74874e+21    2.74874e+21    2.74874e+21    0.00000e+00
    2.06362e-04    1.37646e+21    0.00000e+00    2.24294e+21    2.24294e+21    2.24294e+21    0.00000e+00
    2.17107e-04    1.31723e+21    0.00000e+00    1.77831e+21    1.77831e+21    1.77831e+21    0.00000e+00
    2.28411e-04    1.19930e+21    0.00000e+00    1.36868e+21    1.36868e+21    1.36868e+21    0.00000e+00
    2.40304e-04    1.03054e+21    0.00000e+00    1.02736e+21    1.02736e+21    1.02736e+21    0.00000e+00
    2.52817e-04    8.34624e+20    0.00000e+00    7.60214e+20    7.60214e+20    7.60214e+20    0.00000e+00
