0 1 2 3 4
57 68 70 73 75
58 62 67 68 72
58 63 64 65 73
58 66 67 70 74
58 66 69 71 75
59 61 67 69 73
59 63 72 74 75
59 64 68 70 71
60 62 71 73 74
60 63 66 68 69
60 64 65 67 75
60 65 69 70 72
61 62 63 70 75
61 64 66 72 73
61 65 68 71 74
76 77 78 79 80
76 78 81 84 85
76 81 83 88 93
76 82 86 90 91
76 87 89 92 94
77 81 86 87 91
77 82 83 84 92
77 85 86 89 93
77 85 88 90 94
78 80 86 88 92
78 82 91 93 94
78 83 87 89 90
79 81 90 92 93
79 82 85 87 88
79 83 84 86 94
79 84 88 89 91
80 81 82 89 94
80 83 85 91 92
80 84 87 90 93
