0 1 2
0 3 4
0 5 6
0 7 8
0 9 10
0 10 37
0 11 12
0 13 14
0 15 28
0 16 20
0 17 18
0 19 22
0 21 32
0 23 36
0 24 27
0 25 29
0 26 31
0 30 35
0 33 34
1 3 15
1 3 25
1 4 17
1 5 27
1 6 18
1 7 36
1 8 11
1 9 24
1 10 23
1 12 31
1 13 32
1 14 34
1 16 19
1 20 22
1 21 35
1 26 37
1 28 30
1 29 33
2 3 22
2 4 28
2 5 24
2 6 33
2 7 12
2 8 27
2 9 30
2 10 34
2 11 23
2 13 25
2 14 26
2 15 32
2 16 21
2 17 30
2 18 37
2 19 35
2 20 36
2 29 31
3 5 33
3 6 19
3 7 11
3 8 31
3 9 27
3 10 28
3 12 23
3 13 29
3 14 30
3 16 35
3 17 36
3 18 32
3 20 26
3 21 34
3 24 37
4 5 35
4 6 16
4 7 29
4 8 13
4 9 15
4 10 14
4 11 33
4 12 30
4 18 21
4 19 37
4 20 34
4 22 31
4 23 26
4 24 28
4 25 36
4 27 32
5 7 15
5 8 36
5 9 14
5 10 31
5 11 13
5 12 25
5 16 22
5 17 29
5 18 20
5 19 21
5 23 34
5 26 35
5 28 32
5 30 37
6 7 13
6 8 17
6 9 36
6 10 29
6 11 27
6 12 26
6 12 32
6 14 24
6 15 22
6 20 28
6 21 25
6 23 30
6 31 37
6 34 35
7 9 37
7 10 16
7 14 32
7 15 23
7 17 25
7 18 26
7 19 24
7 20 31
7 21 33
7 22 30
7 27 35
7 28 34
8 9 34
8 10 18
8 12 33
8 14 21
8 15 25
8 16 26
8 19 28
8 20 30
8 22 32
8 23 29
8 24 32
8 35 37
9 11 13
9 12 19
9 16 23
9 17 26
9 18 25
9 20 21
9 22 29
9 28 29
9 31 32
9 33 35
10 11 20
10 12 21
10 13 22
10 15 30
10 17 24
10 19 33
10 25 32
10 26 27
10 35 36
11 14 19
11 15 29
11 16 34
11 17 32
11 18 30
11 21 28
11 22 26
11 24 36
11 25 37
11 31 35
12 13 37
12 14 28
12 15 20
12 16 18
12 17 35
12 22 24
12 27 36
12 29 34
13 15 35
13 16 30
13 17 33
13 18 28
13 19 34
13 20 23
13 21 24
13 26 36
13 27 31
14 15 37
14 16 25
14 17 31
14 18 35
14 20 25
14 22 33
14 23 27
14 29 36
15 16 33
15 17 19
15 18 26
15 21 31
15 24 36
15 27 34
16 17 27
16 24 31
16 28 31
16 29 37
16 32 36
17 20 27
17 21 23
17 22 28
17 34 37
18 19 31
18 22 34
18 23 24
18 27 29
18 33 36
19 20 29
19 22 23
19 25 27
19 26 33
19 30 36
19 32 37
20 24 34
20 32 35
20 33 37
21 22 36
21 23 37
21 26 29
21 27 30
22 25 35
22 27 37
23 25 31
23 28 35
23 32 33
24 25 33
24 26 30
24 29 35
25 26 28
25 30 34
26 32 34
27 28 33
28 36 37
29 30 32
30 31 33
31 34 36
