0 1 2 3 4
0 1 2 3 65
0 5 10 33 38
0 6 30 41 55
0 7 19 43 47
0 8 15 53 59
0 9 24 48 64
0 11 17 21 27
0 12 16 22 26
0 13 31 46 57
0 14 35 42 56
0 18 32 52 62
0 20 34 50 60
0 23 36 58 63
0 25 40 54 61
0 28 37 45 51
0 29 39 44 49
1 5 23 50 64
1 6 10 35 37
1 7 14 53 60
1 8 26 41 58
1 9 16 45 47
1 11 31 43 55
1 12 32 42 54
1 13 20 22 29
1 15 18 24 27
1 17 34 51 61
1 19 33 49 62
1 21 39 56 63
1 25 38 57 59
1 28 36 46 52
1 30 40 44 48
2 5 13 53 61
2 6 17 46 47
2 7 10 32 39
2 8 21 52 64
2 9 29 41 54
2 11 20 25 28
2 12 34 44 57
2 14 33 45 55
2 15 16 23 30
2 18 31 51 63
2 19 35 50 59
2 22 40 56 62
2 24 38 58 60
2 26 37 43 48
2 27 36 42 49
3 5 18 44 47
3 6 25 49 64
3 7 27 41 57
3 8 10 31 40
3 9 11 53 62
3 12 19 24 28
3 13 32 45 58
3 14 17 23 29
3 15 34 43 56
3 16 35 52 61
3 20 33 48 63
3 21 37 54 60
3 22 36 55 59
3 26 39 46 50
3 30 38 42 51
4 5 6 7 65
4 5 28 41 56
4 6 12 53 63
4 7 22 51 64
4 8 20 42 47
4 9 10 34 36
4 11 35 44 58
4 13 19 21 30
4 14 18 25 26
4 15 33 46 54
4 16 31 49 60
4 17 32 48 59
4 23 37 57 62
4 24 39 55 61
4 27 40 45 50
4 29 38 43 52
5 6 7 8 9
5 11 24 37 46
5 12 29 35 48
5 14 21 40 43
5 15 26 32 51
5 16 25 34 55
5 17 30 36 62
5 19 22 31 58
5 20 27 39 59
5 42 52 57 60
5 45 49 54 63
6 11 22 39 45
6 13 23 40 42
6 14 27 34 48
6 15 28 31 50
6 16 24 32 57
6 18 21 33 58
6 19 29 36 60
6 20 26 38 61
6 43 51 54 62
6 44 52 56 59
7 11 26 34 52
7 12 23 38 46
7 13 28 35 49
7 15 21 36 45
7 16 29 40 59
7 17 25 33 56
7 18 30 37 61
7 20 24 31 54
7 42 48 58 62
7 44 50 55 63
8 9 10 11 65
8 11 29 33 50
8 12 25 39 43
8 13 24 36 44
8 14 30 32 49
8 16 28 38 62
8 17 22 35 57
8 18 23 34 54
8 19 27 37 63
8 45 48 56 61
8 46 51 55 60
9 12 30 31 52
9 13 27 33 51
9 14 22 38 44
9 15 25 37 42
9 17 26 40 63
9 18 28 39 60
9 19 23 32 56
9 20 21 35 55
9 43 50 57 61
9 46 49 58 59
10 11 19 42 61
10 12 18 45 59
10 13 16 43 63
10 14 20 46 62
10 15 17 44 60
10 21 28 48 57
10 22 30 50 54
10 23 27 52 55
10 24 26 49 56
10 25 29 51 58
10 41 47 53 64
11 12 13 14 15
11 16 36 48 54
11 18 40 49 57
11 23 47 51 59
11 30 56 60 64
11 32 38 41 63
12 13 14 15 65
12 17 37 49 55
12 20 36 51 56
12 21 47 50 62
12 27 58 61 64
12 33 40 41 60
13 17 39 52 54
13 18 38 50 56
13 25 47 48 60
13 26 55 62 64
13 34 37 41 59
14 16 37 50 58
14 19 39 51 57
14 24 47 52 63
14 28 54 59 64
14 31 36 41 61
15 19 38 48 55
15 20 40 52 58
15 22 47 49 61
15 29 57 63 64
15 35 39 41 62
16 17 18 19 20
16 17 18 19 65
16 21 41 44 51
16 27 46 53 56
16 33 39 42 64
17 24 41 42 50
17 28 43 53 58
17 31 38 45 64
18 22 41 46 48
18 29 42 53 55
18 35 36 43 64
19 25 41 45 52
19 26 44 53 54
19 34 40 46 64
20 21 22 23 65
20 23 41 43 49
20 30 45 53 57
20 32 37 44 64
21 22 23 24 25
21 26 31 42 59
21 29 32 46 61
21 34 38 49 53
22 27 32 43 60
22 28 34 42 63
22 33 37 52 53
23 26 35 45 60
23 28 33 44 61
23 31 39 48 53
24 25 26 27 65
24 29 34 45 62
24 30 33 43 59
24 35 40 51 53
25 27 31 44 62
25 30 35 46 63
25 32 36 50 53
26 27 28 29 30
26 33 36 47 57
27 35 38 47 54
28 29 30 31 65
28 32 40 47 55
29 31 37 47 56
30 34 39 47 58
31 32 33 34 35
32 33 34 35 65
36 37 38 39 40
36 37 38 39 65
40 41 42 43 65
42 43 44 45 46
44 45 46 47 65
48 49 50 51 52
48 49 50 51 65
52 53 54 55 65
54 55 56 57 58
56 57 58 59 65
59 60 61 62 63
60 61 62 63 65
61 62 63 64 65
