0 1 2
0 3 7
0 4 32
0 5 12
0 6 28
0 8 20
0 9 52
0 10 63
0 11 15
0 13 61
0 14 57
0 16 41
0 17 34
0 18 59
0 19 48
0 21 45
0 22 43
0 23 53
0 24 58
0 25 60
0 26 44
0 27 38
0 29 59
0 30 40
0 31 55
0 33 46
0 35 39
0 36 62
0 37 64
0 42 56
0 47 54
0 49 51
0 50 65
1 3 45
1 4 11
1 5 6
1 7 26
1 8 14
1 9 10
1 12 42
1 13 38
1 15 40
1 16 23
1 17 56
1 18 47
1 19 27
1 20 41
1 21 55
1 22 58
1 23 37
1 24 62
1 25 32
1 28 61
1 29 30
1 31 52
1 33 36
1 34 59
1 35 43
1 39 60
1 44 65
1 46 57
1 48 51
1 49 50
1 53 64
1 54 63
2 3 32
2 4 41
2 5 49
2 6 38
2 7 36
2 8 62
2 9 12
2 10 21
2 10 52
2 11 53
2 13 33
2 14 22
2 15 63
2 16 20
2 17 25
2 18 58
2 19 23
2 24 42
2 26 54
2 27 29
2 28 31
2 30 64
2 34 51
2 35 57
2 37 39
2 40 61
2 43 65
2 44 50
2 45 59
2 46 47
2 48 56
2 55 60
3 4 33
3 5 19
3 6 54
3 8 13
3 9 56
3 10 51
3 11 19
3 12 44
3 14 27
3 15 53
3 16 28
3 17 36
3 18 26
3 20 23
3 21 42
3 22 29
3 24 25
3 30 46
3 31 58
3 34 39
3 35 50
3 37 43
3 38 61
3 40 60
3 41 63
3 47 59
3 48 52
3 49 65
3 55 57
3 62 64
4 5 45
4 6 40
4 7 46
4 8 42
4 9 50
4 10 28
4 12 52
4 13 43
4 14 20
4 15 25
4 16 29
4 17 61
4 18 34
4 19 60
4 21 51
4 22 38
4 23 39
4 24 47
4 26 35
4 27 37
4 30 49
4 31 57
4 36 59
4 44 56
4 48 63
4 53 54
4 55 64
4 58 62
4 62 65
5 7 26
5 8 17
5 9 34
5 10 11
5 13 20
5 14 46
5 15 65
5 16 32
5 18 38
5 21 52
5 22 53
5 23 47
5 24 49
5 25 63
5 27 57
5 28 64
5 29 43
5 30 41
5 31 62
5 33 51
5 35 58
5 36 48
5 37 59
5 39 56
5 40 50
5 42 55
5 44 54
5 60 61
6 7 64
6 8 21
6 9 55
6 10 65
6 11 63
6 12 49
6 13 37
6 14 32
6 15 24
6 16 44
6 17 53
6 18 23
