0 1 2
0 3 28
0 4 15
0 5 6
0 7 27
0 8 11
0 9 25
0 10 30
0 12 13
0 14 23
0 16 29
0 17 18
0 19 33
0 20 34
0 21 26
0 22 31
0 24 32
1 3 31
1 4 30
1 5 11
1 6 22
1 7 26
1 8 23
1 9 20
1 10 28
1 12 33
1 13 17
1 14 15
1 16 27
1 18 25
1 19 29
1 21 32
1 24 34
2 3 14
2 4 25
2 5 19
2 6 9
2 7 24
2 8 15
2 10 31
2 11 12
2 13 16
2 17 23
2 18 29
2 20 30
2 21 22
2 26 27
2 28 32
2 33 34
3 4 33
3 5 7
3 6 19
3 8 22
3 9 32
3 10 20
3 11 26
3 12 30
3 13 21
3 15 23
3 16 17
3 18 34
3 24 27
3 25 29
4 5 16
4 6 20
4 7 8
4 9 22
4 10 19
4 11 28
4 12 29
4 13 23
4 14 27
4 17 24
4 18 21
4 26 31
4 32 34
5 8 12
5 9 30
5 10 21
5 13 24
5 14 32
5 15 31
5 17 28
5 18 20
5 22 34
5 23 25
5 26 33
5 27 29
6 7 12
6 8 21
6 10 18
6 11 23
6 13 33
6 14 26
6 15 25
6 16 24
6 17 27
6 28 34
6 29 32
6 30 31
7 9 13
7 10 14
7 11 17
7 15 18
7 16 25
7 19 20
7 21 29
7 22 23
7 28 30
7 31 34
7 32 33
8 9 18
8 10 13
8 14 20
8 16 32
8 17 30
8 19 25
8 24 29
8 26 34
8 27 28
8 31 33
9 10 27
9 11 24
9 12 16
9 14 19
9 15 26
9 17 34
9 21 23
9 28 33
9 29 31
10 11 22
10 12 15
10 16 26
10 17 32
10 23 33
10 24 25
10 29 34
11 13 34
11 14 29
11 15 19
11 16 30
11 18 31
11 20 25
11 21 33
11 27 32
12 14 24
12 17 19
12 18 28
12 20 23
12 21 34
12 22 27
12 25 31
12 26 32
13 14 18
13 15 30
13 19 32
13 20 22
13 25 27
13 26 29
13 28 31
14 16 33
14 17 31
14 21 30
14 22 28
14 25 34
15 16 34
15 17 21
15 20 29
15 22 32
15 24 28
15 27 33
16 18 33
16 19 23
16 20 28
16 21 31
16 22 33
17 20 26
17 22 29
17 25 33
18 19 22
18 23 32
18 24 26
18 27 30
19 21 24
19 26 28
19 27 31
19 30 34
20 21 27
20 24 33
20 31 32
21 25 28
22 24 30
22 25 26
23 24 31
23 26 30
23 27 34
23 28 29
25 30 32
29 30 33
