Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    1.61503e-32    0.00000e+00    1.92851e-30    8.23072e-31    0.00000e+00    0.00000e+00
    1.05207e-06    5.76006e+15    0.00000e+00    2.99986e+18    2.99986e+18    2.99986e+18    0.00000e+00
    1.10685e-06    6.68222e+15    0.00000e+00    3.30885e+18    3.30885e+18    3.30885e+18    0.00000e+00
    1.16448e-06    7.75197e+15    0.00000e+00    3.64965e+18    3.64965e+18    3.64965e+18    0.00000e+00
    1.22511e-06    8.99296e+15    0.00000e+00    4.02556e+18    4.02556e+18    4.02556e+18    0.00000e+00
    1.28890e-06    1.04327e+16    0.00000e+00    4.44019e+18    4.44019e+18    4.44019e+18    0.00000e+00
    1.35602e-06    1.21032e+16    0.00000e+00    4.89760e+18    4.89760e+18    4.89760e+18    0.00000e+00
    1.42662e-06    1.40406e+16    0.00000e+00    5.40201e+18    5.40201e+18    5.40201e+18    0.00000e+00
    1.50090e-06    1.62884e+16    0.00000e+00    5.95841e+18    5.95841e+18    5.95841e+18    0.00000e+00
    1.57905e-06    1.88961e+16    0.00000e+00    6.57213e+18    6.57213e+18    6.57213e+18    0.00000e+00
    1.66127e-06    2.19213e+16    0.00000e+00    7.24908e+18    7.24908e+18    7.24908e+18    0.00000e+00
    1.74777e-06    2.54308e+16    0.00000e+00    7.99574e+18    7.99574e+18    7.99574e+18    0.00000e+00
    1.83878e-06    2.95025e+16    0.00000e+00    8.81936e+18    8.81936e+18    8.81936e+18    0.00000e+00
    1.93452e-06    3.42255e+16    0.00000e+00    9.72774e+18    9.72774e+18    9.72774e+18    0.00000e+00
    2.03525e-06    3.97050e+16    0.00000e+00    1.07297e+19    1.07297e+19    1.07297e+19    0.00000e+00
    2.14122e-06    4.60614e+16    0.00000e+00    1.18349e+19    1.18349e+19    1.18349e+19    0.00000e+00
    2.25271e-06    5.07378e+16    0.00000e+00    1.29228e+19    1.29228e+19    1.29228e+19    0.00000e+00
    2.37001e-06    6.06121e+16    0.00000e+00    1.42787e+19    1.42787e+19    1.42787e+19    0.00000e+00
    2.49341e-06    7.22287e+16    0.00000e+00    1.57773e+19    1.57773e+19    1.57773e+19    0.00000e+00
    2.62324e-06    8.55363e+16    0.00000e+00    1.74326e+19    1.74326e+19    1.74326e+19    0.00000e+00
    2.75983e-06    1.00350e+17    0.00000e+00    1.92552e+19    1.92552e+19    1.92552e+19    0.00000e+00
    2.90353e-06    1.16573e+17    0.00000e+00    2.12736e+19    2.12736e+19    2.12736e+19    0.00000e+00
    3.05471e-06    1.34106e+17    0.00000e+00    2.34979e+19    2.34979e+19    2.34979e+19    0.00000e+00
    3.21376e-06    1.53197e+17    0.00000e+00    2.59488e+19    2.59488e+19    2.59488e+19    0.00000e+00
    3.38110e-06    1.74698e+17    0.00000e+00    2.86611e+19    2.86611e+19    2.86611e+19    0.00000e+00
    3.55715e-06    1.99618e+17    0.00000e+00    3.16452e+19    3.16452e+19    3.16452e+19    0.00000e+00
    3.74237e-06    2.29728e+17    0.00000e+00    3.49390e+19    3.49390e+19    3.49390e+19    0.00000e+00
    3.93723e-06    2.66959e+17    0.00000e+00    3.85730e+19    3.85730e+19    3.85730e+19    0.00000e+00
    4.14223e-06    3.12521e+17    0.00000e+00    4.25678e+19    4.25678e+19    4.25678e+19    0.00000e+00
    4.35791e-06    3.68255e+17    0.00000e+00    4.69839e+19    4.69839e+19    4.69839e+19    0.00000e+00
    4.58482e-06    4.33052e+17    0.00000e+00    5.18430e+19    5.18430e+19    5.18430e+19    0.00000e+00
    4.82355e-06    5.05531e+17    0.00000e+00    5.71883e+19    5.71883e+19    5.71883e+19    0.00000e+00
    5.07471e-06    5.84487e+17    0.00000e+00    6.30929e+19    6.30929e+19    6.30929e+19    0.00000e+00
    5.33894e-06    6.71007e+17    0.00000e+00    6.95791e+19    6.95791e+19    6.95791e+19    0.00000e+00
    5.61693e-06    7.70719e+17    0.00000e+00    7.67255e+19    7.67255e+19    7.67255e+19    0.00000e+00
    5.90940e-06    8.92295e+17    0.00000e+00    8.45947e+19    8.45947e+19    8.45947e+19    0.00000e+00
