Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    2.40603e+16    0.00000e+00    1.80764e+23    1.27716e+19    0.00000e+00    0.00000e+00
    1.05207e-06    4.40731e+16    0.00000e+00    1.90170e+23    1.92200e+19    1.29235e+13    0.00000e+00
    1.10685e-06    4.69486e+16    0.00000e+00    2.02715e+23    1.86084e+19    1.42546e+13    0.00000e+00
    1.16448e-06    4.96006e+16    0.00000e+00    2.08199e+23    2.15441e+19    1.57228e+13    0.00000e+00
    1.22511e-06    5.74523e+16    0.00000e+00    2.20599e+23    2.99673e+19    1.73422e+13    0.00000e+00
    1.28890e-06    9.61087e+16    0.00000e+00    2.30382e+23    3.11903e+19    1.91285e+13    0.00000e+00
    1.35602e-06    1.06877e+17    0.00000e+00    2.43023e+23    3.97402e+19    2.10990e+13    0.00000e+00
    1.42662e-06    1.15966e+17    0.00000e+00    2.53842e+23    4.02033e+19    2.32720e+13    0.00000e+00
    1.50090e-06    2.32058e+17    0.00000e+00    2.66609e+23    4.92988e+19    2.56690e+13    0.00000e+00
    1.57905e-06    2.69624e+17    0.00000e+00    2.73964e+23    6.07899e+19    2.83129e+13    0.00000e+00
    1.66127e-06    2.50104e+17    0.00000e+00    2.85297e+23    6.24194e+19    3.12292e+13    0.00000e+00
    1.74777e-06    4.33504e+17    0.00000e+00    2.96382e+23    8.75387e+19    3.44459e+13    0.00000e+00
    1.83878e-06    5.05262e+17    0.00000e+00    3.05495e+23    8.99448e+19    3.79941e+13    0.00000e+00
    1.93452e-06    5.17994e+17    0.00000e+00    3.18377e+23    1.03526e+20    4.19074e+13    0.00000e+00
    2.03525e-06    6.84453e+17    0.00000e+00    3.25135e+23    1.36473e+20    4.62240e+13    0.00000e+00
    2.14122e-06    8.45094e+17    0.00000e+00    3.33973e+23    1.54525e+20    5.09850e+13    0.00000e+00
    2.25271e-06    1.11454e+18    0.00000e+00    3.41481e+23    1.64762e+20    5.62365e+13    0.00000e+00
    2.37001e-06    1.14363e+18    0.00000e+00    3.47519e+23    1.94614e+20    6.20291e+13    0.00000e+00
    2.49341e-06    1.46167e+18    0.00000e+00    3.54076e+23    2.14809e+20    6.84180e+13    0.00000e+00
    2.62324e-06    1.67236e+18    0.00000e+00    3.59296e+23    2.70195e+20    7.54652e+13    0.00000e+00
    2.75983e-06    1.84870e+18    0.00000e+00    3.66287e+23    3.03806e+20    8.32383e+13    0.00000e+00
    2.90353e-06    2.53175e+18    0.00000e+00    3.69244e+23    3.16943e+20    9.18119e+13    0.00000e+00
