Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    1.30252e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.76501e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.53226e-06    0.00000e+00
    1.05207e-06    1.51105e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.94681e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.23073e-05    0.00000e+00
    1.10685e-06    1.75296e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.14733e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.58902e-05    0.00000e+00
    1.16448e-06    2.03361e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.36851e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.05162e-05    0.00000e+00
    1.22511e-06    2.35918e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.61247e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.64889e-05    0.00000e+00
    1.28890e-06    2.73687e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.88155e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.42004e-05    0.00000e+00
    1.35602e-06    3.17503e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.17835e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.41569e-05    0.00000e+00
    1.42662e-06    3.68334e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.50573e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.70119e-05    0.00000e+00
    1.50090e-06    4.27303e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.86682e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.36093e-05    0.00000e+00
    1.57905e-06    4.95712e+07    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.26511e+13    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.50385e-05    0.00000e+00
