Hawking secondary spectra for each particle type.
energy/particle         photon       electron           nu_e          nu_mu         nu_tau         proton
    1.00000e-06    1.07880e+16    0.00000e+00    1.42584e+18    4.53980e+17    0.00000e+00    0.00000e+00
    1.05207e-06    8.14836e+15    0.00000e+00    1.29478e+18    5.10755e+17    2.47042e+16    0.00000e+00
    1.10685e-06    1.49352e+16    0.00000e+00    1.22341e+18    5.69899e+17    2.72488e+16    0.00000e+00
    1.16448e-06    1.75923e+16    0.00000e+00    1.13536e+18    5.92627e+17    3.00553e+16    0.00000e+00
    1.22511e-06    1.50549e+16    0.00000e+00    1.04481e+18    6.52056e+17    3.31509e+16    0.00000e+00
    1.28890e-06    2.48669e+16    0.00000e+00    9.75919e+17    7.11681e+17    3.65655e+16    0.00000e+00
    1.35602e-06    2.98244e+16    0.00000e+00    9.76944e+17    7.77629e+17    4.03323e+16    0.00000e+00
    1.42662e-06    2.72600e+16    0.00000e+00    9.79616e+17    8.55969e+17    4.44861e+16    0.00000e+00
    1.50090e-06    3.68062e+16    0.00000e+00    9.62564e+17    9.43222e+17    4.90681e+16    0.00000e+00
    1.57905e-06    3.99145e+16    0.00000e+00    9.55757e+17    9.88474e+17    5.41222e+16    0.00000e+00
    1.66127e-06    4.48499e+16    0.00000e+00    9.64869e+17    1.03142e+18    5.96969e+16    0.00000e+00
    1.74777e-06    4.29914e+16    0.00000e+00    1.00936e+18    1.13457e+18    6.58458e+16    0.00000e+00
    1.83878e-06    3.75443e+16    0.00000e+00    1.01083e+18    1.21876e+18    7.26284e+16    0.00000e+00
    1.93452e-06    4.42080e+16    0.00000e+00    1.06893e+18    1.30413e+18    8.01090e+16    0.00000e+00
    2.03525e-06    5.62841e+16    0.00000e+00    1.11098e+18    1.37654e+18    8.83605e+16    0.00000e+00
    2.14122e-06    7.49514e+16    0.00000e+00    1.15377e+18    1.49299e+18    9.74615e+16    0.00000e+00
    2.25271e-06    7.61588e+16    0.00000e+00    1.26831e+18    1.57584e+18    1.07500e+17    0.00000e+00
    2.37001e-06    8.28775e+16    0.00000e+00    1.32214e+18    1.65602e+18    1.18573e+17    0.00000e+00
    2.49341e-06    9.42644e+16    0.00000e+00    1.33563e+18    1.79252e+18    1.30786e+17    0.00000e+00
    2.62324e-06    1.13097e+17    0.00000e+00    1.40627e+18    1.88183e+18    1.44257e+17    0.00000e+00
    2.75983e-06    1.22289e+17    0.00000e+00    1.45415e+18    1.97597e+18    1.59116e+17    0.00000e+00
    2.90353e-06    1.46692e+17    0.00000e+00    1.50413e+18    2.11001e+18    1.75505e+17    0.00000e+00
    3.05471e-06    1.68913e+17    0.00000e+00    1.63532e+18    2.17641e+18    1.93582e+17    0.00000e+00
    3.21376e-06    1.66420e+17    0.00000e+00    1.70500e+18    2.22610e+18    2.13520e+17    0.00000e+00
    3.38110e-06    1.94871e+17    0.00000e+00    1.73833e+18    2.41178e+18    2.35514e+17    0.00000e+00
    3.55715e-06    2.18170e+17    0.00000e+00    1.81834e+18    2.52395e+18    2.59772e+17    0.00000e+00
    3.74237e-06    2.27985e+17    0.00000e+00    1.89391e+18    2.63989e+18    2.86529e+17    0.00000e+00
    3.93723e-06    2.41377e+17    0.00000e+00    1.94439e+18    2.75273e+18    3.16042e+17    0.00000e+00
    4.14223e-06    2.57611e+17    0.00000e+00    2.05575e+18    2.89699e+18    3.48594e+17    0.00000e+00
    4.35791e-06    2.76516e+17    0.00000e+00    2.13502e+18    3.05617e+18    3.84499e+17    0.00000e+00
    4.58482e-06    3.07319e+17    0.00000e+00    2.18140e+18    3.15290e+18    4.24103e+17    0.00000e+00
    4.82355e-06    3.33951e+17    0.00000e+00    2.28534e+18    3.24631e+18    4.67787e+17    0.00000e+00
    5.07471e-06    3.47000e+17    0.00000e+00    2.35862e+18    3.42021e+18    5.15971e+17    0.00000e+00
    5.33894e-06    3.71311e+17    0.00000e+00    2.47036e+18    3.58611e+18    5.69115e+17    0.00000e+00
