Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    2.21303e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.18839e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.25374e+10    0.00000e+00
    1.05207e-06    2.56733e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.41379e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.36546e+10    0.00000e+00
    1.10685e-06    2.97835e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.66242e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.20919e+11    0.00000e+00
    1.16448e-06    3.45517e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.93665e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.56122e+11    0.00000e+00
    1.22511e-06    4.00832e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.23913e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.01572e+11    0.00000e+00
    1.28890e-06    4.65004e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.57276e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.60254e+11    0.00000e+00
    1.35602e-06    5.13153e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.90158e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.05574e+11    0.00000e+00
    1.42662e-06    6.13144e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.31122e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.86524e+11    0.00000e+00
    1.50090e-06    7.30139e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.76312e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.97169e+11    0.00000e+00
    1.57905e-06    8.64407e+16    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.26319e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.54094e+11    0.00000e+00
    1.66127e-06    1.01353e+17    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.81385e+19    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.72042e+11    0.00000e+00
