Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton             DM
    1.00000e-06    1.51617e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.72858e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.20085e+08    0.00000e+00
    1.05207e-06    1.75890e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.11262e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.29717e+08    0.00000e+00
    1.10685e-06    2.04049e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.53623e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.20038e+09    0.00000e+00
    1.16448e-06    2.36716e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.00346e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.54983e+09    0.00000e+00
    1.22511e-06    2.74613e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.51883e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.00102e+09    0.00000e+00
    1.28890e-06    3.18578e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.08727e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.58356e+09    0.00000e+00
    1.35602e-06    3.69580e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.71427e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.33569e+09    0.00000e+00
    1.42662e-06    4.28749e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.40585e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.30679e+09    0.00000e+00
    1.50090e-06    4.97389e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.16866e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.56058e+09    0.00000e+00
    1.57905e-06    5.77019e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.01004e+18    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.17939e+09    0.00000e+00
